,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
6,2,3,4,8,2112391,1138.0,1138.4,1138.4,0.0313,1138.0,301.5999999999999,644436.0,0.0,0,1,150.0,0.4,2112391,2112391,1,6,644436.0_6_0.0
0,4,2,1,3,5374029,251.0,254.3,254.3,0.3246,251.0,13.699999999999989,1630258.0,0.0,0,1,150.0,3.3,5374029,5374029,0,0,1630258.0_0_0.0
2,2,4,2,4,5374029,268.0,270.7,270.7,0.3246,268.0,1169.3,1630258.0,0.0,0,1,150.0,2.7,5374029,5374029,0,0,1630258.0_0_0.0
0,4,1,1,5,4197133,251.0,251.7,251.7,0.3659,251.0,449.3,1309603.0,0.0,0,1,150.0,0.7,4197133,4197133,0,0,1309603.0_0_0.0
1,1,4,5,2,0,251.7,701.0,701.0,0.01,701.0,0.0,1309603.0,0.0,0,0,0.0,0.7,4197133,4197134,0,1,1309603.0_1_0.0
2,4,6,2,6,4197134,701.0,705.6,705.6,0.3659,701.0,19.399999999999977,1309603.0,0.0,0,1,150.0,4.6,4197134,4197134,0,2,1309603.0_2_0.0
4,6,4,3,7,4197134,725.0,728.0,728.0,0.3659,725.0,33.0,1309603.0,0.0,0,1,150.0,3.0,4197134,4197134,0,2,1309603.0_2_0.0
5,4,1,7,4,0,728.0,761.0,761.0,0.01,761.0,0.0,1309603.0,0.0,0,0,0.0,1.3,4197134,4197133,0,3,1309603.0_3_0.0
6,1,4,4,8,4197133,761.0,761.7,761.7,0.3659,761.0,678.3,1309603.0,0.0,0,1,150.0,0.7,4197133,4197133,0,4,1309603.0_4_0.0
0,5,2,1,6,5582767,534.0,534.5,534.5,0.3943,534.0,33.5,1667471.0,0.0,0,1,150.0,0.5,5582767,5582767,0,0,1667471.0_0_0.0
2,2,1,2,7,5582767,568.0,569.9,569.9,0.3943,568.0,114.10000000000002,1667471.0,0.0,0,1,150.0,1.9,5582767,5582767,0,0,1667471.0_0_0.0
4,1,2,3,8,5582767,684.0,685.2,685.2,0.3943,684.0,10.799999999999955,1667471.0,0.0,0,1,150.0,1.2,5582767,5582767,0,0,1667471.0_0_0.0
6,2,1,4,9,5582767,696.0,698.3,698.3,0.3943,696.0,393.70000000000005,1667471.0,0.0,0,1,150.0,2.3,5582767,5582767,0,0,1667471.0_0_0.0
8,1,5,5,10,5582767,1092.0,1093.8,1093.8,0.3943,1092.0,346.20000000000005,1667471.0,0.0,0,1,150.0,1.8,5582767,5582767,0,0,1667471.0_0_0.0
0,5,18,1,6,2112549,251.0,255.9,255.9,0.1525,251.0,167.1,644515.0,0.0,0,1,150.0,4.9,2112549,2112549,0,0,644515.0_0_0.0
2,5,12,2,7,2112549,423.00000000000006,427.1000000000001,427.1,0.1525,423.0,44.89999999999998,644515.0,0.0,0,1,150.0,4.1,2112549,2112549,0,0,644515.0_0_0.0
3,12,5,7,3,0,427.1000000000001,472.00000000000006,472.0,0.01,472.0,0.0,644515.0,0.0,0,0,0.0,4.5,2112549,2112548,0,1,644515.0_1_0.0
4,5,18,3,8,2112548,472.00000000000006,477.30000000000007,477.3,0.2288,472.0,94.69999999999999,644515.0,0.0,0,1,150.0,5.3,2112548,2112548,0,2,644515.0_2_0.0
6,18,5,5,10,2112548,559.1000000000001,567.7000000000002,600.6,0.2288,592.0,839.4,644515.0,0.0,0,1,150.0,8.6,2112548,2112548,0,2,644515.0_2_0.0
7,5,12,10,4,0,567.7000000000002,572.0,572.0,0.01,1440.0,0.0,644515.0,0.0,0,0,0.0,4.3,2112548,2112549,0,3,644515.0_3_0.0
8,12,5,4,9,2112549,572.0,576.6,576.6,0.1525,572.0,15.399999999999977,644515.0,0.0,0,1,150.0,4.6,2112549,2112549,0,4,644515.0_4_0.0
0,5,5,1,7,3608739,251.0,251.3,251.3,0.2792,251.0,267.7,1042049.0,0.0,0,1,150.0,0.3,3608739,3608739,0,0,1042049.0_0_0.0
1,5,5,7,2,0,251.3,519.0,519.0,0.01,519.0,0.0,1042049.0,0.0,0,0,0.0,0.3,3608739,3608740,0,1,1042049.0_1_0.0
2,5,12,2,8,3608740,519.0,523.2,523.2,0.2792,519.0,38.799999999999955,1042049.0,0.0,0,1,150.0,4.2,3608740,3608740,0,2,1042049.0_2_0.0
3,12,5,8,3,0,523.2,562.0,562.0,0.01,562.0,0.0,1042049.0,0.0,0,0,0.0,4.6,3608740,3608739,0,3,1042049.0_3_0.0
4,5,18,3,9,3608739,562.0,567.5,567.5,0.2792,562.0,44.5,1042049.0,0.0,0,1,150.0,5.5,3608739,3608739,0,4,1042049.0_4_0.0
6,18,2,5,11,3608739,622.0,626.0,626.0,0.2792,622.0,57.0,1042049.0,0.0,0,1,150.0,4.0,3608739,3608739,0,4,1042049.0_4_0.0
7,2,12,11,4,0,626.0,630.7,612.0,0.01,683.0,0.0,1042049.0,0.0,0,0,0.0,4.7,3608739,3608740,0,5,1042049.0_5_0.0
8,12,5,4,10,3608740,630.7,635.3000000000001,616.6,0.2792,612.0,5.399999999999977,1042049.0,0.0,0,1,150.0,4.6,3608740,3608740,0,6,1042049.0_6_0.0
9,5,2,10,6,0,635.3000000000001,683.0,683.0,0.01,622.0,0.0,1042049.0,0.0,0,0,0.0,0.5,3608740,3608739,0,7,1042049.0_7_0.0
10,2,5,6,12,3608739,683.0,683.6,683.6,0.2792,683.0,756.4,1042049.0,0.0,0,1,150.0,0.6,3608739,3608739,0,8,1042049.0_8_0.0
0,7,14,1,12,7923673,251.0,256.0,256.0,0.2898,251.0,48.0,2285661.0,0.0,0,1,150.0,5.0,7923673,7923673,0,0,2285661.0_0_0.0
1,14,7,12,2,0,256.0,304.0,304.0,0.01,304.0,0.0,2285661.0,0.0,0,0,0.0,2.9,7923673,7923670,0,1,2285661.0_1_0.0
2,7,9,2,13,7923670,304.0,308.1,308.1,0.2898,304.0,208.89999999999998,2285661.0,0.0,0,1,150.0,4.1,7923670,7923670,0,2,2285661.0_2_0.0
4,9,17,3,14,7923670,514.3000000000002,517.3000000000002,520.0,0.2898,517.0,9.0,2285661.0,0.0,0,1,150.0,3.0,7923670,7923670,0,2,2285661.0_2_0.0
5,17,7,14,4,0,517.3000000000002,529.0,529.0,0.01,529.0,0.0,2285661.0,0.0,0,0,0.0,11.7,7923670,7923669,0,3,2285661.0_3_0.0
6,7,10,4,15,7923669,529.0,533.6,533.6,0.2898,529.0,89.39999999999998,2285661.0,0.0,0,1,150.0,4.6,7923669,7923669,0,4,2285661.0_4_0.0
7,10,17,15,5,0,533.6,623.0000000000001,623.0,0.01,623.0,0.0,2285661.0,0.0,0,0,0.0,0.6,7923669,7923670,0,5,2285661.0_5_0.0
8,17,9,5,16,7923670,623.0000000000001,626.4000000000001,626.4,0.2898,623.0,12.600000000000023,2285661.0,0.0,0,1,150.0,3.4,7923670,7923670,0,6,2285661.0_6_0.0
10,9,10,6,17,7923670,639.0,645.2,645.2,0.2898,639.0,76.79999999999995,2285661.0,0.0,0,1,150.0,6.2,7923670,7923670,0,6,2285661.0_6_0.0
12,10,7,7,18,7923670,722.0,725.2,725.2,0.2898,722.0,115.79999999999995,2285661.0,0.0,0,1,150.0,3.2,7923670,7923670,0,6,2285661.0_6_0.0
13,7,14,18,8,0,725.2,841.0,841.0,0.01,841.0,0.0,2285661.0,0.0,0,0,0.0,4.9,7923670,7923673,0,7,2285661.0_7_0.0
14,14,7,8,19,7923673,841.0,847.6,847.6,0.2898,841.0,200.39999999999998,2285661.0,0.0,0,1,150.0,6.6,7923673,7923673,0,8,2285661.0_8_0.0
15,7,7,19,9,0,847.6,1048.0,1048.0,0.01,1048.0,0.0,2285661.0,0.0,0,0,0.0,4.9,7923673,7923670,0,9,2285661.0_9_0.0
16,7,8,9,20,7923670,1048.0,1050.2,1050.2,0.2898,1048.0,3.7999999999999545,2285661.0,0.0,0,1,150.0,2.2,7923670,7923670,0,10,2285661.0_10_0.0
18,8,7,10,21,7923670,1054.0,1054.5,1054.5,0.2898,1054.0,147.5,2285661.0,0.0,0,1,150.0,0.5,7923670,7923670,0,10,2285661.0_10_0.0
19,7,10,21,11,0,1054.5,1202.0,1202.0,0.01,1202.0,0.0,2285661.0,0.0,0,0,0.0,4.9,7923670,7923669,0,11,2285661.0_11_0.0
20,10,7,11,22,7923669,1202.0,1205.9,1205.9,0.2898,1202.0,234.0999999999999,2285661.0,0.0,0,1,150.0,3.9,7923669,7923669,0,12,2285661.0_12_0.0
0,8,5,1,6,9006123,251.0,254.8,254.8,0.5703,251.0,310.2,3044734.0,0.0,0,1,150.0,3.8,9006123,9006123,0,0,3044734.0_0_0.0
1,5,8,6,2,0,254.8,565.0,565.0,0.01,565.0,0.0,3044734.0,0.0,0,0,0.0,2.1,9006123,9006124,0,1,3044734.0_1_0.0
2,8,5,2,7,9006124,565.0,569.3,569.3,0.5703,565.0,42.700000000000045,3044734.0,0.0,0,1,150.0,4.3,9006124,9006124,0,2,3044734.0_2_0.0
4,5,3,3,8,9006124,612.0,612.5,612.5,0.5703,612.0,10.5,3044734.0,0.0,0,1,150.0,0.5,9006124,9006124,0,2,3044734.0_2_0.0
6,3,8,4,9,9006124,623.0,626.6,626.6,0.5703,623.0,245.39999999999998,3044734.0,0.0,0,1,150.0,3.6,9006124,9006124,0,2,3044734.0_2_0.0
7,8,5,9,5,0,626.6,872.0,872.0,0.01,872.0,0.0,3044734.0,0.0,0,0,0.0,4.6,9006124,9006123,0,3,3044734.0_3_0.0
8,5,8,5,10,9006123,872.0,874.7,874.7,0.5703,872.0,565.3,3044734.0,0.0,0,1,150.0,2.7,9006123,9006123,0,4,3044734.0_4_0.0
0,13,16,1,7,6555882,251.0,256.7,256.7,0.145,251.0,254.3,1945091.0,0.0,0,1,150.0,5.7,6555882,6555882,0,0,1945091.0_0_0.0
2,16,13,2,8,6555882,511.0,520.5,520.5,0.145,511.0,8.5,1945091.0,0.0,0,1,150.0,9.5,6555882,6555882,0,0,1945091.0_0_0.0
4,13,16,3,9,6555882,529.0,535.0,535.0,0.145,529.0,256.0,1945091.0,0.0,0,1,150.0,6.0,6555882,6555882,0,0,1945091.0_0_0.0
6,16,13,4,10,6555882,791.0,800.5,800.5,0.145,791.0,12.5,1945091.0,0.0,0,1,150.0,9.5,6555882,6555882,0,0,1945091.0_0_0.0
8,13,8,5,11,6555882,813.0,817.1,817.1,0.145,813.0,155.89999999999998,1945091.0,0.0,0,1,150.0,4.1,6555882,6555882,0,0,1945091.0_0_0.0
10,8,13,6,12,6555882,973.0,979.1,979.1,0.145,973.0,460.9,1945091.0,0.0,0,1,150.0,6.1,6555882,6555882,0,0,1945091.0_0_0.0
0,13,16,1,9,9777706,251.0,256.7,256.7,0.0179,251.0,45.30000000000001,3391661.0,0.0,0,1,150.0,5.7,9777706,9777706,0,0,3391661.0_0_0.0
1,16,13,9,2,0,256.7,302.0,302.0,0.01,302.0,0.0,3391661.0,0.0,0,0,0.0,10.8,9777706,9777707,0,1,3391661.0_1_0.0
2,13,16,2,10,9777707,302.0,307.7,307.7,0.0179,302.0,427.3,3391661.0,0.0,0,1,150.0,5.7,9777707,9777707,0,2,3391661.0_2_0.0
3,16,16,10,3,0,307.7,735.0,735.0,0.01,735.0,0.0,3391661.0,0.0,0,0,0.0,2.0,9777707,9777706,0,3,3391661.0_3_0.0
4,16,10,3,11,9777706,735.0,739.4,739.4,0.0179,735.0,27.600000000000023,3391661.0,0.0,0,1,150.0,4.4,9777706,9777706,0,4,3391661.0_4_0.0
6,10,16,4,12,9777706,767.0,769.8,769.8,0.0179,767.0,38.200000000000045,3391661.0,0.0,0,1,150.0,2.8,9777706,9777706,0,4,3391661.0_4_0.0
7,16,16,12,5,0,769.8,808.0,808.0,0.01,808.0,0.0,3391661.0,0.0,0,0,0.0,2.9,9777706,9777707,0,5,3391661.0_5_0.0
8,16,13,5,13,9777707,808.0,817.5,817.5,0.0179,808.0,15.5,3391661.0,0.0,0,1,150.0,9.5,9777707,9777707,0,6,3391661.0_6_0.0
9,13,16,13,6,0,817.5,833.0,833.0,0.01,833.0,0.0,3391661.0,0.0,0,0,0.0,6.0,9777707,9777706,0,7,3391661.0_7_0.0
10,16,13,6,14,9777706,833.0,842.5,842.5,0.0179,833.0,98.5,3391661.0,0.0,0,1,150.0,9.5,9777706,9777706,0,8,3391661.0_8_0.0
11,13,13,14,7,0,842.5,941.0,941.0,0.01,941.0,0.0,3391661.0,0.0,0,0,0.0,5.0,9777706,9777707,0,9,3391661.0_9_0.0
12,13,18,7,15,9777707,941.0,944.9,944.9,0.0179,941.0,87.10000000000002,3391661.0,0.0,0,1,150.0,3.9,9777707,9777707,0,10,3391661.0_10_0.0
14,18,13,8,16,9777707,1032.0,1040.2,1040.2,0.0179,1032.0,399.79999999999995,3391661.0,0.0,0,1,150.0,8.2,9777707,9777707,0,10,3391661.0_10_0.0
0,15,6,1,9,4206640,251.0,256.7,256.7,0.1337,251.0,0.30000000000001137,1312772.0,0.0,0,1,150.0,5.7,4206640,4206640,0,0,1312772.0_0_0.0
2,6,18,2,10,4206640,257.0,261.8,261.8,0.1337,257.0,33.19999999999999,1312772.0,0.0,0,1,150.0,4.8,4206640,4206640,0,0,1312772.0_0_0.0
3,18,15,10,3,0,261.8,295.0,295.0,0.01,295.0,0.0,1312772.0,0.0,0,0,0.0,0.8,4206640,4206641,0,1,1312772.0_1_0.0
4,15,5,3,11,4206641,295.0,298.6,298.6,0.1337,295.0,334.4,1312772.0,0.0,0,1,150.0,3.6,4206641,4206641,0,2,1312772.0_2_0.0
5,5,18,11,4,0,298.6,633.0,633.0,0.01,633.0,0.0,1312772.0,0.0,0,0,0.0,5.0,4206641,4206640,0,3,1312772.0_3_0.0
6,18,17,4,12,4206640,633.0,634.4,634.4,0.1337,633.0,10.600000000000023,1312772.0,0.0,0,1,150.0,1.4,4206640,4206640,0,4,1312772.0_4_0.0
8,17,18,5,13,4206640,645.0,647.1,647.1,0.1337,645.0,71.89999999999998,1312772.0,0.0,0,1,150.0,2.1,4206640,4206640,0,4,1312772.0_4_0.0
10,18,12,6,14,4206640,719.0,725.3,725.3,0.1337,719.0,76.70000000000005,1312772.0,0.0,0,1,150.0,6.3,4206640,4206640,0,4,1312772.0_4_0.0
12,12,15,8,16,4206640,788.5999999999999,797.8,814.2,0.1337,805.0,625.8,1312772.0,0.0,0,1,150.0,9.2,4206640,4206640,0,4,1312772.0_4_0.0
13,15,5,16,7,0,797.8,801.9999999999999,802.0,0.01,1440.0,0.0,1312772.0,0.0,0,0,0.0,4.2,4206640,4206641,0,5,1312772.0_5_0.0
14,5,15,7,15,4206641,801.9999999999999,805.1999999999999,805.2,0.1337,802.0,0.0,1312772.0,0.0,0,1,150.0,3.2,4206641,4206641,0,6,1312772.0_6_0.0
0,18,18,1,22,7657707,289.00999999999993,291.80999999999995,292.8,0.1704,290.0,12.199999999999989,2238733.0,0.0,0,1,150.0,2.8,7657707,7657707,0,0,2238733.0_0_0.0
2,18,14,2,23,7657707,291.80999999999995,301.50999999999993,314.7,0.1704,305.0,0.0,2238733.0,0.0,0,1,150.0,9.7,7657707,7657707,0,1,2238733.0_1_0.0
3,14,18,23,3,0,301.50999999999993,306.1099999999999,306.0,0.01,306.0,0.0,2238733.0,0.0,0,0,0.0,4.6,7657707,7657708,0,2,2238733.0_2_0.0
4,18,20,3,24,7657708,306.1099999999999,306.6099999999999,306.5,0.1704,306.0,9.5,2238733.0,0.0,0,1,150.0,0.5,7657708,7657708,0,3,2238733.0_3_0.0
6,20,18,4,25,7657708,316.0,320.0,320.0,0.1704,316.0,1120.0,2238733.0,0.0,0,1,150.0,4.0,7657708,7657708,0,3,2238733.0_3_0.0
0,18,14,5,26,7657708,565.0000000000003,575.2000000000004,575.2,0.1704,565.0,105.79999999999995,2238733.0,0.0,0,1,150.0,10.2,7657708,7657708,0,3,2238733.0_3_0.0
1,14,14,26,6,0,575.2000000000004,681.0000000000001,681.0,0.01,681.0,0.0,2238733.0,0.0,0,0,0.0,3.5,7657708,7657707,0,4,2238733.0_4_0.0
2,14,9,6,27,7657707,681.0000000000001,683.3000000000001,683.3,0.1704,681.0,3.7000000000000455,2238733.0,0.0,0,1,150.0,2.3,7657707,7657707,0,5,2238733.0_5_0.0
3,9,14,27,7,0,683.3000000000001,687.7000000000002,687.0,0.01,687.0,0.0,2238733.0,0.0,0,0,0.0,4.4,7657707,7657708,0,6,2238733.0_6_0.0
4,14,18,7,28,7657708,687.7000000000002,692.3000000000002,691.6,0.1704,687.0,46.39999999999998,2238733.0,0.0,0,1,150.0,4.6,7657708,7657708,0,7,2238733.0_7_0.0
5,18,9,28,8,0,692.3000000000002,737.9999999999999,738.0,0.01,738.0,0.0,2238733.0,0.0,0,0,0.0,4.8,7657708,7657707,0,8,2238733.0_8_0.0
6,9,14,8,29,7657707,737.9999999999999,742.3999999999999,742.4,0.1704,738.0,16.600000000000023,2238733.0,0.0,0,1,150.0,4.4,7657707,7657707,0,9,2238733.0_9_0.0
8,14,4,9,30,7657707,759.0,766.4,766.4,0.1704,759.0,26.600000000000023,2238733.0,0.0,0,1,150.0,7.4,7657707,7657707,0,9,2238733.0_9_0.0
10,4,18,11,32,7657707,794.4000000000003,803.9000000000003,806.5,0.1704,797.0,0.0,2238733.0,0.0,0,1,150.0,9.5,7657707,7657707,0,9,2238733.0_9_0.0
11,18,18,32,10,0,803.9000000000003,807.1000000000003,793.0,0.01,805.0,0.0,2238733.0,0.0,0,0,0.0,3.2,7657707,7657708,0,10,2238733.0_10_0.0
12,18,13,10,31,7657708,807.1000000000003,815.2000000000003,801.1,0.1704,793.0,0.0,2238733.0,0.0,0,1,150.0,8.1,7657708,7657708,0,11,2238733.0_11_0.0
13,13,18,31,13,0,815.2000000000003,819.0000000000001,819.0,0.01,797.0,0.0,2238733.0,0.0,0,0,0.0,3.8,7657708,7657707,0,12,2238733.0_12_0.0
14,18,14,13,34,7657707,819.0000000000001,829.7000000000002,829.7,0.1704,819.0,22.299999999999955,2238733.0,0.0,0,1,150.0,10.7,7657707,7657707,0,13,2238733.0_13_0.0
15,14,13,34,12,0,829.7000000000002,833.6000000000004,805.0,0.01,852.0,0.0,2238733.0,0.0,0,0,0.0,3.9,7657707,7657708,0,14,2238733.0_14_0.0
16,13,18,12,33,7657708,833.6000000000004,837.4000000000003,808.8,0.1704,805.0,10.200000000000045,2238733.0,0.0,0,1,150.0,3.8,7657708,7657708,0,15,2238733.0_15_0.0
17,18,18,33,14,0,837.4000000000003,852.0,852.0,0.01,819.0,0.0,2238733.0,0.0,0,0,0.0,3.2,7657708,7657709,0,16,2238733.0_16_0.0
18,18,10,14,35,7657709,852.0,860.7,860.7,0.1136,852.0,128.29999999999995,2238733.0,0.0,0,1,150.0,8.7,7657709,7657709,0,17,2238733.0_17_0.0
20,10,18,15,36,7657709,964.7999999999998,973.7999999999998,998.0,0.1136,989.0,0.0,2238733.0,0.0,0,1,150.0,9.0,7657709,7657709,0,17,2238733.0_17_0.0
21,18,18,36,17,0,973.7999999999998,976.8999999999997,1003.0,0.01,990.0,0.0,2238733.0,0.0,0,0,0.0,3.1,7657709,7657708,0,18,2238733.0_18_0.0
22,18,1,17,38,7657708,976.8999999999997,983.2999999999997,1009.4,0.1704,1003.0,21.600000000000023,2238733.0,0.0,0,1,150.0,6.4,7657708,7657708,0,19,2238733.0_19_0.0
23,1,14,38,16,0,983.2999999999997,990.0,990.0,0.01,1031.0,0.0,2238733.0,0.0,0,0,0.0,6.7,7657708,7657707,0,20,2238733.0_20_0.0
24,14,18,16,37,7657707,990.0,994.6,994.6,0.1704,990.0,8.399999999999977,2238733.0,0.0,0,1,150.0,4.6,7657707,7657707,0,21,2238733.0_21_0.0
25,18,18,37,18,0,994.6,1031.0,1031.0,0.01,1003.0,0.0,2238733.0,0.0,0,0,0.0,3.1,7657707,7657709,0,22,2238733.0_22_0.0
26,18,11,18,39,7657709,1031.0,1035.8,1035.8,0.1136,1031.0,107.20000000000005,2238733.0,0.0,0,1,150.0,4.8,7657709,7657709,0,23,2238733.0_23_0.0
27,11,1,39,19,0,1035.8,1143.0,1143.0,0.01,1143.0,0.0,2238733.0,0.0,0,0,0.0,7.1,7657709,7657708,0,24,2238733.0_24_0.0
28,1,18,19,40,7657708,1143.0,1151.1,1151.1,0.1704,1143.0,25.90000000000009,2238733.0,0.0,0,1,150.0,8.1,7657708,7657708,0,25,2238733.0_25_0.0
29,18,11,40,20,0,1151.1,1177.0,1177.0,0.01,1177.0,0.0,2238733.0,0.0,0,0,0.0,4.8,7657708,7657709,0,26,2238733.0_26_0.0
30,11,7,20,41,7657709,1177.0,1178.6,1178.6,0.1136,1177.0,18.40000000000009,2238733.0,0.0,0,1,150.0,1.6,7657709,7657709,0,27,2238733.0_27_0.0
32,7,18,21,42,7657709,1197.0,1204.5,1204.5,0.1136,1197.0,235.5,2238733.0,0.0,0,1,150.0,7.5,7657709,7657709,0,27,2238733.0_27_0.0
0,19,17,1,9,8921504,251.0,253.4,253.4,0.36200000000000004,251.0,261.6,2983718.0,0.0,0,1,150.0,2.4,8921504,8921504,0,0,2983718.0_0_0.0
2,17,5,2,10,8921504,515.0,519.2,519.2,0.36200000000000004,515.0,8.799999999999955,2983718.0,0.0,0,1,150.0,4.2,8921504,8921504,0,0,2983718.0_0_0.0
4,5,17,3,11,8921504,528.0,531.7,531.7,0.36200000000000004,528.0,259.29999999999995,2983718.0,0.0,0,1,150.0,3.7,8921504,8921504,0,0,2983718.0_0_0.0
6,17,8,4,12,8921504,791.0,797.5,797.5,0.36200000000000004,791.0,31.5,2983718.0,0.0,0,1,150.0,6.5,8921504,8921504,0,0,2983718.0_0_0.0
8,8,19,5,13,8921504,829.0,833.0,833.0,0.36200000000000004,829.0,72.0,2983718.0,0.0,0,1,150.0,4.0,8921504,8921504,0,0,2983718.0_0_0.0
10,19,12,6,14,8921504,905.0,906.9,906.9,0.36200000000000004,905.0,78.10000000000002,2983718.0,0.0,0,1,150.0,1.9,8921504,8921504,0,0,2983718.0_0_0.0
12,12,14,7,15,8921504,985.0,993.5,993.5,0.36200000000000004,985.0,20.5,2983718.0,0.0,0,1,150.0,8.5,8921504,8921504,0,0,2983718.0_0_0.0
14,14,19,8,16,8921504,1014.0,1020.4,1020.4,0.36200000000000004,1014.0,419.6,2983718.0,0.0,0,1,150.0,6.4,8921504,8921504,0,0,2983718.0_0_0.0
0,1,18,1,8,5982357,252.0,259.1,259.1,0.0503,252.0,62.89999999999998,1737998.0,0.0,0,1,150.0,7.1,5982357,5982357,0,0,1737998.0_0_0.0
1,18,1,8,2,0,259.1,322.0,322.0,0.01,322.0,0.0,1737998.0,0.0,0,0,0.0,6.9,5982357,5982353,0,1,1737998.0_1_0.0
2,1,20,2,9,5982353,322.0,329.8,329.8,0.0503,322.0,13.199999999999989,1737998.0,0.0,0,1,150.0,7.8,5982353,5982353,0,2,1737998.0_2_0.0
4,20,5,3,10,5982353,343.0,348.6,348.6,0.0503,343.0,298.4,1737998.0,0.0,0,1,150.0,5.6,5982353,5982353,0,2,1737998.0_2_0.0
5,5,18,10,4,0,348.6,647.0,647.0,0.01,647.0,0.0,1737998.0,0.0,0,0,0.0,5.0,5982353,5982357,0,3,1737998.0_3_0.0
6,18,1,4,11,5982357,647.0,653.6,653.6,0.0503,647.0,164.39999999999998,1737998.0,0.0,0,1,150.0,6.6,5982357,5982357,0,4,1737998.0_4_0.0
7,1,5,11,5,0,653.6,818.0,818.0,0.01,818.0,0.0,1737998.0,0.0,0,0,0.0,1.7,5982357,5982353,0,5,1737998.0_5_0.0
8,5,1,5,12,5982353,818.0,821.3,821.3,0.0503,818.0,125.70000000000005,1737998.0,0.0,0,1,150.0,3.3,5982353,5982353,0,6,1737998.0_6_0.0
9,1,1,12,6,0,821.3,947.0,947.0,0.01,947.0,0.0,1737998.0,0.0,0,0,0.0,0.4,5982353,5982357,0,7,1737998.0_7_0.0
10,1,2,6,13,5982357,947.0,948.2,948.2,0.0503,947.0,25.799999999999955,1737998.0,0.0,0,1,150.0,1.2,5982357,5982357,0,8,1737998.0_8_0.0
12,2,1,7,14,5982357,974.0,976.1,976.1,0.0503,974.0,463.9,1737998.0,0.0,0,1,150.0,2.1,5982357,5982357,0,8,1737998.0_8_0.0
0,1,2,1,6,8828962,252.0,253.1,253.1,0.0451,252.0,8.900000000000006,2920676.0,0.0,0,1,150.0,1.1,8828962,8828962,0,0,2920676.0_0_0.0
1,2,1,6,2,0,253.1,262.0,262.0,0.01,262.0,0.0,2920676.0,0.0,0,0,0.0,1.9,8828962,8828961,0,1,2920676.0_1_0.0
2,1,1,2,7,8828961,262.0,262.3,262.3,0.0451,262.0,368.7,2920676.0,0.0,0,1,150.0,0.3,8828961,8828961,0,2,2920676.0_2_0.0
4,1,8,3,8,8828961,631.0,634.3,634.3,0.0451,631.0,29.700000000000045,2920676.0,0.0,0,1,150.0,3.3,8828961,8828961,0,3,2920676.0_3_0.0
6,8,1,4,9,8828961,664.0,670.2,670.2,0.0451,664.0,414.79999999999995,2920676.0,0.0,0,1,150.0,6.2,8828961,8828961,0,3,2920676.0_3_0.0
7,1,2,9,5,0,670.2,1085.0,1085.0,0.01,1085.0,0.0,2920676.0,0.0,0,0,0.0,1.2,8828961,8828962,0,4,2920676.0_4_0.0
8,2,1,5,10,8828962,1085.0,1087.0,1087.0,0.0451,1085.0,353.0,2920676.0,0.0,0,1,150.0,2.0,8828962,8828962,0,5,2920676.0_5_0.0
0,1,5,1,5,2402749,252.0,253.6,253.6,0.107,252.0,65.4,763680.0,0.0,0,1,150.0,1.6,2402749,2402749,0,0,763680.0_0_0.0
1,5,1,5,2,0,253.6,319.0,319.0,0.01,319.0,0.0,763680.0,0.0,0,0,0.0,1.8,2402749,2402750,0,1,763680.0_1_0.0
2,1,2,2,6,2402750,319.0,320.1,320.1,0.107,319.0,462.9,763680.0,0.0,0,1,150.0,1.1,2402750,2402750,0,2,763680.0_2_0.0
4,2,1,3,7,2402750,783.0,785.6,785.6,0.107,783.0,162.39999999999998,763680.0,0.0,0,1,150.0,2.6,2402750,2402750,0,2,763680.0_2_0.0
5,1,5,7,4,0,785.6,948.0,948.0,0.01,948.0,0.0,763680.0,0.0,0,0,0.0,1.9,2402750,2402749,0,3,763680.0_3_0.0
6,5,1,4,8,2402749,948.0,950.5,950.5,0.107,948.0,489.5,763680.0,0.0,0,1,150.0,2.5,2402749,2402749,0,4,763680.0_4_0.0
0,1,1,1,2,2402699,252.0,252.3,252.3,0.5068,252.0,1187.7,763663.0,0.0,0,1,150.0,0.3,2402699,2402699,0,0,763663.0_0_0.0
0,2,14,1,12,6823251,252.0,256.5,256.5,0.2665,252.0,68.5,2034214.0,0.0,0,1,150.0,4.5,6823251,6823251,0,0,2034214.0_0_0.0
1,14,2,12,2,0,256.5,325.0,325.0,0.01,325.0,0.0,2034214.0,0.0,0,0,0.0,4.6,6823251,6823253,0,1,2034214.0_1_0.0
2,2,5,2,13,6823253,325.0,325.5,325.5,0.2665,325.0,114.5,2034214.0,0.0,0,1,150.0,0.5,6823253,6823253,0,2,2034214.0_2_0.0
3,5,2,13,3,0,325.5,440.0,440.0,0.01,440.0,0.0,2034214.0,0.0,0,0,0.0,0.5,6823253,6823252,0,3,2034214.0_3_0.0
4,2,5,3,14,6823252,440.0,440.5,440.5,0.2665,440.0,25.5,2034214.0,0.0,0,1,150.0,0.5,6823252,6823252,0,4,2034214.0_4_0.0
