,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
8,17,17,5,17,6928438,661.0,665.3,665.3,0.0296,661.0,188.70000000000005,2067665.0,0.0,0,1,150.0,4.3,6928438,6928438,0,3,2067665.0_3_0.0
10,17,6,6,18,6928438,854.0000000000001,857.2,857.2,0.0296,854.0,36.799999999999955,2067665.0,0.0,0,1,150.0,3.2,6928438,6928438,0,4,2067665.0_4_0.0
12,6,17,7,19,6928438,891.4000000000001,895.3000000000001,897.9,0.0296,894.0,2.1000000000000227,2067665.0,0.0,0,1,150.0,3.9,6928438,6928438,0,4,2067665.0_4_0.0
13,17,17,19,8,0,895.3000000000001,900.0000000000001,900.0,0.01,900.0,0.0,2067665.0,0.0,0,0,0.0,4.7,6928438,6928437,0,5,2067665.0_5_0.0
14,17,1,8,20,6928437,900.0000000000001,906.3000000000001,906.3,0.0296,900.0,89.70000000000005,2067665.0,0.0,0,1,150.0,6.3,6928437,6928437,0,6,2067665.0_6_0.0
16,1,17,9,21,6928437,996.0000000000001,1002.7,1002.7,0.0296,996.0,20.299999999999955,2067665.0,0.0,0,1,150.0,6.7,6928437,6928437,0,6,2067665.0_6_0.0
18,17,16,10,22,6928437,1023.0000000000001,1023.5,1023.5,0.0296,1023.0,26.5,2067665.0,0.0,0,1,150.0,0.5,6928437,6928437,0,6,2067665.0_6_0.0
20,16,15,11,23,6928437,1050.0,1052.2,1052.2,0.0296,1050.0,341.79999999999995,2067665.0,0.0,0,1,150.0,2.2,6928437,6928437,0,6,2067665.0_6_0.0
22,15,17,12,24,6928437,1394.0,1400.3,1400.3,0.0296,1394.0,39.700000000000045,2067665.0,0.0,0,1,150.0,6.3,6928437,6928437,0,6,2067665.0_6_0.0
0,6,16,1,10,6340734,19.0,22.9,22.9,0.6345,19.0,269.1,1840066.0,0.0,0,1,150.0,3.9,6340734,6340734,0,0,1840066.0_0_0.0
2,16,6,2,11,6340734,292.0,295.5,295.5,0.6345,292.0,327.5,1840066.0,0.0,0,1,150.0,3.5,6340734,6340734,0,0,1840066.0_0_0.0
3,6,6,11,3,0,295.5,623.0,623.0,0.01,623.0,0.0,1840066.0,0.0,0,0,0.0,0.8,6340734,6340735,0,1,1840066.0_1_0.0
4,6,7,3,12,6340735,623.0,626.1,626.1,0.6345,623.0,75.89999999999998,1840066.0,0.0,0,1,150.0,3.1,6340735,6340735,0,2,1840066.0_2_0.0
6,7,6,4,13,6340735,702.0,706.8,706.8,0.6345,702.0,227.20000000000005,1840066.0,0.0,0,1,150.0,4.8,6340735,6340735,0,2,1840066.0_2_0.0
8,6,16,5,14,6340735,934.0,937.8,937.8,0.6345,934.0,66.20000000000005,1840066.0,0.0,0,1,150.0,3.8,6340735,6340735,0,2,1840066.0_2_0.0
10,16,6,6,15,6340735,1004.0,1007.3,1007.3,0.6345,1004.0,22.700000000000045,1840066.0,0.0,0,1,150.0,3.3,6340735,6340735,0,2,1840066.0_2_0.0
11,6,6,15,7,0,1007.3,1030.0,1030.0,0.01,1030.0,0.0,1840066.0,0.0,0,0,0.0,1.1,6340735,6340734,0,3,1840066.0_3_0.0
12,6,5,7,16,6340734,1030.0,1031.3,1031.3,0.6345,1030.0,14.700000000000045,1840066.0,0.0,0,1,150.0,1.3,6340734,6340734,0,4,1840066.0_4_0.0
14,5,4,8,17,6340734,1046.0,1047.8,1047.8,0.6345,1046.0,40.200000000000045,1840066.0,0.0,0,1,150.0,1.8,6340734,6340734,0,4,1840066.0_4_0.0
16,4,6,9,18,6340734,1088.0,1092.4,1092.4,0.6345,1088.0,347.5999999999999,1840066.0,0.0,0,1,150.0,4.4,6340734,6340734,0,4,1840066.0_4_0.0
0,2,19,1,8,1990468,22.0,27.2,27.2,0.0554,22.0,120.8,583475.0,0.0,0,1,150.0,5.2,1990468,1990468,0,0,583475.0_0_0.0
2,19,14,2,9,1990468,148.0,156.5,156.5,0.0554,148.0,516.5,583475.0,0.0,0,1,150.0,8.5,1990468,1990468,0,0,583475.0_0_0.0
4,14,2,3,10,1990468,673.0,677.6,677.6,0.0554,673.0,77.39999999999998,583475.0,0.0,0,1,150.0,4.6,1990468,1990468,0,0,583475.0_0_0.0
5,2,2,10,4,0,677.6,755.0,755.0,0.01,755.0,0.0,583475.0,0.0,0,0,0.0,0.4,1990468,1990469,0,1,583475.0_1_0.0
6,2,4,4,11,1990469,755.0,758.2,758.2,0.0554,755.0,57.799999999999955,583475.0,0.0,0,1,150.0,3.2,1990469,1990469,0,2,583475.0_2_0.0
8,4,2,5,12,1990469,816.0,819.8,819.8,0.0554,816.0,69.20000000000005,583475.0,0.0,0,1,150.0,3.8,1990469,1990469,0,2,583475.0_2_0.0
9,2,2,12,6,0,819.8,889.0,889.0,0.01,889.0,0.0,583475.0,0.0,0,0,0.0,0.6,1990469,1990468,0,3,583475.0_3_0.0
10,2,1,6,13,1990468,889.0,891.0,891.0,0.0554,889.0,40.0,583475.0,0.0,0,1,150.0,2.0,1990468,1990468,0,4,583475.0_4_0.0
12,1,2,7,14,1990468,931.0,932.2,932.2,0.0554,931.0,507.79999999999995,583475.0,0.0,0,1,150.0,1.2,1990468,1990468,0,4,583475.0_4_0.0
0,7,5,1,11,9902178,254.0,259.9,259.9,0.0324,254.0,220.10000000000002,3427443.0,0.0,0,1,150.0,5.9,9902178,9902178,0,0,3427443.0_0_0.0
2,5,4,2,12,9902178,480.0,481.4,481.4,0.0324,480.0,9.600000000000023,3427443.0,0.0,0,1,150.0,1.4,9902178,9902178,0,0,3427443.0_0_0.0
4,4,5,3,13,9902178,491.0,494.0,494.0,0.0324,491.0,8.0,3427443.0,0.0,0,1,150.0,3.0,9902178,9902178,0,0,3427443.0_0_0.0
6,5,7,4,14,9902178,502.0,504.8,504.8,0.0324,502.0,100.19999999999999,3427443.0,0.0,0,1,150.0,2.8,9902178,9902178,0,0,3427443.0_0_0.0
7,7,5,14,5,0,504.8,605.0,605.0,0.01,605.0,0.0,3427443.0,0.0,0,0,0.0,4.2,9902178,9902181,0,1,3427443.0_1_0.0
8,5,1,5,15,9902181,605.0,607.6,607.6,0.0324,605.0,17.399999999999977,3427443.0,0.0,0,1,150.0,2.6,9902181,9902181,0,2,3427443.0_2_0.0
10,1,5,6,16,9902181,625.0,626.7,626.7,0.0324,625.0,66.29999999999995,3427443.0,0.0,0,1,150.0,1.7,9902181,9902181,0,2,3427443.0_2_0.0
11,5,7,16,7,0,626.7,693.0,693.0,0.01,693.0,0.0,3427443.0,0.0,0,0,0.0,2.8,9902181,9902180,0,3,3427443.0_3_0.0
12,7,8,7,17,9902180,693.0,695.1,695.1,0.0324,693.0,15.899999999999977,3427443.0,0.0,0,1,150.0,2.1,9902180,9902180,0,4,3427443.0_4_0.0
14,8,7,8,18,9902180,711.0,711.5,711.5,0.0324,711.0,251.5,3427443.0,0.0,0,1,150.0,0.5,9902180,9902180,0,4,3427443.0_4_0.0
15,7,7,18,9,0,711.5,963.0,963.0,0.01,963.0,0.0,3427443.0,0.0,0,0,0.0,6.1,9902180,9902178,0,5,3427443.0_5_0.0
16,7,12,9,19,9902178,963.0,969.2,969.2,0.0324,963.0,180.79999999999995,3427443.0,0.0,0,1,150.0,6.2,9902178,9902178,0,6,3427443.0_6_0.0
18,12,7,10,20,9902178,1150.0,1151.7,1151.7,0.0324,1150.0,288.29999999999995,3427443.0,0.0,0,1,150.0,1.7,9902178,9902178,0,6,3427443.0_6_0.0
0,7,5,1,20,6639279,270.00000000000006,275.90000000000003,275.9,0.1176,270.0,28.100000000000023,1972890.0,0.0,0,1,150.0,5.9,6639279,6639279,0,0,1972890.0_0_0.0
1,5,7,20,2,0,275.90000000000003,304.0,304.0,0.01,304.0,0.0,1972890.0,0.0,0,0,0.0,2.8,6639279,6639280,0,1,1972890.0_1_0.0
2,7,2,2,21,6639280,304.0,308.6,308.6,0.1176,304.0,72.39999999999998,1972890.0,0.0,0,1,150.0,4.6,6639280,6639280,0,2,1972890.0_2_0.0
4,2,7,3,22,6639280,381.0,384.8,384.8,0.1176,381.0,78.19999999999999,1972890.0,0.0,0,1,150.0,3.8,6639280,6639280,0,2,1972890.0_2_0.0
6,7,4,4,23,6639280,463.0,469.9,469.9,0.1176,463.0,21.100000000000023,1972890.0,0.0,0,1,150.0,6.9,6639280,6639280,0,2,1972890.0_2_0.0
8,4,7,5,24,6639280,491.0,493.5,493.5,0.1176,491.0,21.5,1972890.0,0.0,0,1,150.0,2.5,6639280,6639280,0,2,1972890.0_2_0.0
10,7,2,6,25,6639280,515.0,521.6,521.6,0.1176,515.0,12.399999999999977,1972890.0,0.0,0,1,150.0,6.6,6639280,6639280,0,2,1972890.0_2_0.0
12,2,14,7,26,6639280,534.0,539.0,539.0,0.1176,534.0,25.0,1972890.0,0.0,0,1,150.0,5.0,6639280,6639280,0,2,1972890.0_2_0.0
14,14,4,8,27,6639280,564.0,571.8,571.8,0.1176,564.0,23.200000000000045,1972890.0,0.0,0,1,150.0,7.8,6639280,6639280,0,2,1972890.0_2_0.0
16,4,1,9,28,6639280,595.0,595.7,595.7,0.1176,595.0,6.2999999999999545,1972890.0,0.0,0,1,150.0,0.7,6639280,6639280,0,2,1972890.0_2_0.0
17,1,5,28,10,0,595.7,602.0,602.0,0.01,602.0,0.0,1972890.0,0.0,0,0,0.0,1.7,6639280,6639279,0,3,1972890.0_3_0.0
18,5,2,10,29,6639279,602.0,602.5,602.5,0.1176,602.0,26.5,1972890.0,0.0,0,1,150.0,0.5,6639279,6639279,0,4,1972890.0_4_0.0
19,2,1,29,11,0,602.5,627.8,629.0,0.01,629.0,0.0,1972890.0,0.0,0,0,0.0,1.9,6639279,6639280,0,5,1972890.0_5_0.0
20,1,2,11,12,6639280,627.8,629.0,629.0,0.1176,629.0,0.0,1972890.0,0.0,1,1,150.0,1.2,6639280,6639279,0,6,1972890.0_6_0.0
21,2,5,12,31,6639279,629.0,629.5,629.5,0.1176,629.0,810.5,1972890.0,0.0,0,1,150.0,0.5,6639279,6639279,0,7,1972890.0_7_0.0
22,5,7,31,30,6639280,629.5,633.0,633.0,0.1176,1440.0,0.0,1972890.0,0.0,0,0,0.0,2.8,6639279,6639280,0,8,1972890.0_8_0.0
0,5,7,13,32,6639279,728.0,731.0,731.0,0.1176,728.0,41.0,1972890.0,0.0,0,1,150.0,3.0,6639279,6639279,0,9,1972890.0_9_0.0
2,7,12,14,33,6639279,772.0,778.2,778.2,0.1176,772.0,2.7999999999999545,1972890.0,0.0,0,1,150.0,6.2,6639279,6639279,0,9,1972890.0_9_0.0
4,12,7,15,34,6639279,781.0,782.5,782.5,0.1176,781.0,148.5,1972890.0,0.0,0,1,150.0,1.5,6639279,6639279,0,9,1972890.0_9_0.0
6,7,9,16,35,6639279,931.0,935.4,935.4,0.1176,931.0,33.60000000000002,1972890.0,0.0,0,1,150.0,4.4,6639279,6639279,0,9,1972890.0_9_0.0
7,9,7,35,17,0,935.4,969.0,969.0,0.01,969.0,0.0,1972890.0,0.0,0,0,0.0,2.4,6639279,6639281,0,10,1972890.0_10_0.0
8,7,18,17,36,6639281,969.0,976.1,976.1,0.0784,969.0,24.899999999999977,1972890.0,0.0,0,1,150.0,7.1,6639281,6639281,0,11,1972890.0_11_0.0
9,18,9,36,18,0,976.1,1001.0,1001.0,0.01,1001.0,0.0,1972890.0,0.0,0,0,0.0,4.8,6639281,6639279,0,12,1972890.0_12_0.0
10,9,7,18,37,6639279,1001.0,1003.5,1003.5,0.1176,1001.0,42.5,1972890.0,0.0,0,1,150.0,2.5,6639279,6639279,0,13,1972890.0_13_0.0
11,7,18,37,19,0,1003.5,1046.0,1046.0,0.01,1046.0,0.0,1972890.0,0.0,0,0,0.0,7.1,6639279,6639281,0,14,1972890.0_14_0.0
12,18,7,19,38,6639281,1046.0,1050.8,1050.8,0.0784,1046.0,389.20000000000005,1972890.0,0.0,0,1,150.0,4.8,6639281,6639281,0,15,1972890.0_15_0.0
0,17,2,1,10,7657485,23.0,28.5,28.5,0.0167,23.0,142.5,2238690.0,0.0,0,1,150.0,5.5,7657485,7657485,0,0,2238690.0_0_0.0
2,2,17,2,11,7657485,171.0,174.9,174.9,0.0167,171.0,378.1,2238690.0,0.0,0,1,150.0,3.9,7657485,7657485,0,0,2238690.0_0_0.0
3,17,17,11,3,0,174.9,553.0,553.0,0.01,553.0,0.0,2238690.0,0.0,0,0,0.0,3.7,7657485,7657484,0,1,2238690.0_1_0.0
4,17,15,3,12,7657484,553.0,556.3,556.3,0.0167,553.0,6.7000000000000455,2238690.0,0.0,0,1,150.0,3.3,7657484,7657484,0,2,2238690.0_2_0.0
6,15,17,4,13,7657484,563.0,568.4,568.4,0.0167,563.0,9.600000000000023,2238690.0,0.0,0,1,150.0,5.4,7657484,7657484,0,2,2238690.0_2_0.0
7,17,17,13,5,0,568.4,578.0,578.0,0.01,578.0,0.0,2238690.0,0.0,0,0,0.0,4.2,7657484,7657485,0,3,2238690.0_3_0.0
8,17,5,5,14,7657485,578.0,582.2,582.2,0.0167,578.0,40.799999999999955,2238690.0,0.0,0,1,150.0,4.2,7657485,7657485,0,4,2238690.0_4_0.0
10,5,20,6,15,7657485,623.0,629.4,629.4,0.0167,623.0,75.60000000000002,2238690.0,0.0,0,1,150.0,6.4,7657485,7657485,0,4,2238690.0_4_0.0
12,20,17,7,16,7657485,705.0,707.9,707.9,0.0167,705.0,193.10000000000002,2238690.0,0.0,0,1,150.0,2.9,7657485,7657485,0,4,2238690.0_4_0.0
13,17,17,16,8,0,707.9,901.0,901.0,0.01,901.0,0.0,2238690.0,0.0,0,0,0.0,4.3,7657485,7657484,0,5,2238690.0_5_0.0
14,17,16,8,17,7657484,901.0,901.5,901.5,0.0167,901.0,102.5,2238690.0,0.0,0,1,150.0,0.5,7657484,7657484,0,6,2238690.0_6_0.0
16,16,17,9,18,7657484,1004.0,1008.1,1008.1,0.0167,1004.0,431.9,2238690.0,0.0,0,1,150.0,4.1,7657484,7657484,0,6,2238690.0_6_0.0
0,19,20,1,3,5991531,24.0,24.5,24.5,0.1365,24.0,154.5,1739519.0,0.0,0,1,150.0,0.5,5991531,5991531,0,0,1739519.0_0_0.0
2,20,19,2,4,5991531,179.0,179.2,179.2,0.1365,179.0,1260.8,1739519.0,0.0,0,1,150.0,0.2,5991531,5991531,0,0,1739519.0_0_0.0
0,6,5,1,7,9568645,367.0,368.3,368.3,0.0582,367.0,178.7,3307936.0,0.0,0,1,150.0,1.3,9568645,9568645,0,0,3307936.0_0_0.0
2,5,6,2,8,9568645,547.0,548.2,548.2,0.0582,547.0,105.79999999999995,3307936.0,0.0,0,1,150.0,1.2,9568645,9568645,0,0,3307936.0_0_0.0
3,6,6,8,3,0,548.2,654.0,654.0,0.01,654.0,0.0,3307936.0,0.0,0,0,0.0,0.9,9568645,9568646,0,1,3307936.0_1_0.0
4,6,5,3,9,9568646,654.0,655.3,655.3,0.0582,654.0,271.70000000000005,3307936.0,0.0,0,1,150.0,1.3,9568646,9568646,0,2,3307936.0_2_0.0
6,5,6,4,10,9568646,927.0,928.2,928.2,0.0582,927.0,30.799999999999955,3307936.0,0.0,0,1,150.0,1.2,9568646,9568646,0,2,3307936.0_2_0.0
8,6,5,5,11,9568646,959.0,960.3,960.3,0.0582,959.0,105.70000000000005,3307936.0,0.0,0,1,150.0,1.3,9568646,9568646,0,2,3307936.0_2_0.0
10,5,6,6,12,9568646,1066.0,1067.2,1067.2,0.0582,1066.0,372.79999999999995,3307936.0,0.0,0,1,150.0,1.2,9568646,9568646,0,2,3307936.0_2_0.0
0,19,18,1,13,7934033,27.0,29.8,29.8,0.0305,27.0,166.2,2287423.0,0.0,0,1,150.0,2.8,7934033,7934033,0,0,2287423.0_0_0.0
2,18,19,2,14,7934033,190.7000000000001,193.4000000000001,198.7,0.0305,196.0,0.0,2287423.0,0.0,0,1,150.0,2.7,7934033,7934033,0,0,2287423.0_0_0.0
3,19,19,14,3,0,193.4000000000001,197.0,197.0,0.01,197.0,0.0,2287423.0,0.0,0,0,0.0,3.6,7934033,7934034,0,1,2287423.0_1_0.0
4,19,2,3,15,7934034,197.0,204.4,204.4,0.0305,197.0,62.599999999999994,2287423.0,0.0,0,1,150.0,7.4,7934034,7934034,0,2,2287423.0_2_0.0
5,2,19,15,4,0,204.4,267.0,267.0,0.01,267.0,0.0,2287423.0,0.0,0,0,0.0,5.3,7934034,7934030,0,3,2287423.0_3_0.0
6,19,20,4,16,7934030,267.0,270.3,270.3,0.0305,267.0,4.699999999999989,2287423.0,0.0,0,1,150.0,3.3,7934030,7934030,0,4,2287423.0_4_0.0
8,20,19,5,17,7934030,275.0,275.2,275.2,0.0305,275.0,94.80000000000001,2287423.0,0.0,0,1,150.0,0.2,7934030,7934030,0,4,2287423.0_4_0.0
9,19,19,17,6,0,275.2,370.0,370.0,0.01,370.0,0.0,2287423.0,0.0,0,0,0.0,3.6,7934030,7934033,0,5,2287423.0_5_0.0
10,19,5,6,18,7934033,370.0,375.3,375.3,0.0305,370.0,480.7,2287423.0,0.0,0,1,150.0,5.3,7934033,7934033,0,6,2287423.0_6_0.0
11,5,2,18,7,0,375.3,856.0,856.0,0.01,856.0,0.0,2287423.0,0.0,0,0,0.0,0.5,7934033,7934034,0,7,2287423.0_7_0.0
12,2,19,7,19,7934034,856.0,861.9,861.9,0.0305,856.0,66.10000000000002,2287423.0,0.0,0,1,150.0,5.9,7934034,7934034,0,8,2287423.0_8_0.0
14,19,18,8,20,7934034,927.9999999999999,929.8999999999999,929.9,0.0305,928.0,26.100000000000023,2287423.0,0.0,0,1,150.0,1.9,7934034,7934034,0,8,2287423.0_8_0.0
15,18,19,20,10,0,929.8999999999999,954.2,959.0,0.01,956.0,0.0,2287423.0,0.0,0,0,0.0,3.0,7934034,7934030,0,9,2287423.0_9_0.0
16,19,18,10,9,7934030,954.2,956.0,956.0,0.0305,959.0,0.0,2287423.0,0.0,1,1,150.0,1.8,7934030,7934034,0,10,2287423.0_10_0.0
17,18,20,9,22,7934034,956.0,958.7,962.6,0.0305,956.0,60.39999999999998,2287423.0,0.0,0,1,150.0,0.5,7934034,7934030,0,11,2287423.0_11_0.0
18,20,19,22,21,7934034,958.7,959.0,959.0,0.0305,1023.0,0.0,2287423.0,0.0,0,0,0.0,0.3,7934030,7934034,0,11,2287423.0_11_0.0
19,19,5,21,11,0,959.0,1023.0,1023.0,0.01,959.0,0.0,2287423.0,0.0,0,0,0.0,5.8,7934034,7934033,0,12,2287423.0_12_0.0
20,5,19,11,23,7934033,1023.0,1028.7,1028.7,0.0305,1023.0,25.299999999999955,2287423.0,0.0,0,1,150.0,5.7,7934033,7934033,0,13,2287423.0_13_0.0
21,19,20,23,12,0,1028.7,1054.0000000000002,1054.0,0.01,1054.0,0.0,2287423.0,0.0,0,0,0.0,3.6,7934033,7934030,0,14,2287423.0_14_0.0
22,20,19,12,24,7934030,1054.0000000000002,1054.3000000000002,1054.3,0.0305,1054.0,385.70000000000005,2287423.0,0.0,0,1,150.0,0.3,7934030,7934030,0,15,2287423.0_15_0.0
0,1,14,1,21,6339533,28.000000000000004,33.2,33.2,0.0571,28.0,124.8,1839465.0,0.0,0,1,150.0,5.2,6339533,6339533,0,0,1839465.0_0_0.0
2,14,1,2,22,6339533,158.0,164.4,164.4,0.0571,158.0,71.6,1839465.0,0.0,0,1,150.0,6.4,6339533,6339533,0,0,1839465.0_0_0.0
4,1,4,3,23,6339533,235.99999999999997,236.7,236.7,0.0571,236.0,18.30000000000001,1839465.0,0.0,0,1,150.0,0.7,6339533,6339533,0,0,1839465.0_0_0.0
6,4,1,4,24,6339533,255.00000000000003,255.70000000000002,255.7,0.0571,255.0,21.30000000000001,1839465.0,0.0,0,1,150.0,0.7,6339533,6339533,0,0,1839465.0_0_0.0
8,1,5,5,25,6339533,277.0,278.6,278.6,0.0571,277.0,23.399999999999977,1839465.0,0.0,0,1,150.0,1.6,6339533,6339533,0,0,1839465.0_0_0.0
9,5,1,25,6,0,278.6,302.0,302.0,0.01,302.0,0.0,1839465.0,0.0,0,0,0.0,1.8,6339533,6339532,0,1,1839465.0_1_0.0
10,1,1,6,26,6339532,302.0,302.3,302.3,0.0571,302.0,14.699999999999989,1839465.0,0.0,0,1,150.0,0.3,6339532,6339532,0,2,1839465.0_2_0.0
12,1,2,7,27,6339532,317.0,318.1,318.1,0.0571,317.0,301.9,1839465.0,0.0,0,1,150.0,1.1,6339532,6339532,0,3,1839465.0_3_0.0
13,2,5,27,8,0,318.1,620.0,620.0,0.01,620.0,0.0,1839465.0,0.0,0,0,0.0,0.5,6339532,6339533,0,4,1839465.0_4_0.0
14,5,6,8,28,6339533,620.0,621.2,621.2,0.0571,620.0,46.799999999999955,1839465.0,0.0,0,1,150.0,1.2,6339533,6339533,0,5,1839465.0_5_0.0
16,6,5,9,29,6339533,667.6000000000001,668.9000000000001,669.3,0.0571,668.0,0.7000000000000455,1839465.0,0.0,0,1,150.0,1.3,6339533,6339533,0,5,1839465.0_5_0.0
17,5,2,29,10,0,668.9000000000001,670.0,670.0,0.01,670.0,0.0,1839465.0,0.0,0,0,0.0,1.1,6339533,6339532,0,6,1839465.0_6_0.0
18,2,4,10,30,6339532,670.0,673.7,673.7,0.0571,670.0,3.2999999999999545,1839465.0,0.0,0,1,150.0,3.7,6339532,6339532,0,7,1839465.0_7_0.0
20,4,2,11,31,6339532,677.0,681.0,681.0,0.0571,677.0,3.0,1839465.0,0.0,0,1,150.0,4.0,6339532,6339532,0,7,1839465.0_7_0.0
22,2,1,12,32,6339532,684.0,686.3,686.3,0.0571,684.0,753.7,1839465.0,0.0,0,1,150.0,2.3,6339532,6339532,0,7,1839465.0_7_0.0
0,1,19,13,33,6339532,876.0,883.4,883.4,0.0571,876.0,24.600000000000023,1839465.0,0.0,0,1,150.0,7.4,6339532,6339532,0,7,1839465.0_7_0.0
2,19,1,14,34,6339532,902.9,908.1,913.2,0.0571,908.0,0.0,1839465.0,0.0,0,1,150.0,5.2,6339532,6339532,0,7,1839465.0_7_0.0
3,1,5,34,15,0,908.1,910.0000000000001,910.0,0.01,910.0,0.0,1839465.0,0.0,0,0,0.0,1.9,6339532,6339533,0,8,1839465.0_8_0.0
4,5,1,15,35,6339533,910.0000000000001,912.4000000000001,912.4,0.0571,910.0,42.60000000000002,1839465.0,0.0,0,1,150.0,2.4,6339533,6339533,0,9,1839465.0_9_0.0
5,1,1,35,16,0,912.4000000000001,955.0,955.0,0.01,955.0,0.0,1839465.0,0.0,0,0,0.0,0.4,6339533,6339532,0,10,1839465.0_10_0.0
6,1,12,16,36,6339532,955.0,961.5999999999999,961.6,0.0571,955.0,162.39999999999998,1839465.0,0.0,0,1,150.0,6.6,6339532,6339532,0,11,1839465.0_11_0.0
8,12,1,17,37,6339532,1124.0,1132.5,1132.5,0.0571,1124.0,21.5,1839465.0,0.0,0,1,150.0,8.5,6339532,6339532,0,11,1839465.0_11_0.0
9,1,1,37,18,0,1132.5,1154.0,1154.0,0.01,1154.0,0.0,1839465.0,0.0,0,0,0.0,0.4,6339532,6339533,0,12,1839465.0_12_0.0
10,1,2,18,38,6339533,1154.0,1155.2,1155.2,0.0571,1154.0,43.799999999999955,1839465.0,0.0,0,1,150.0,1.2,6339533,6339533,0,13,1839465.0_13_0.0
12,2,5,19,39,6339533,1199.0,1199.6,1199.6,0.0571,1199.0,35.40000000000009,1839465.0,0.0,0,1,150.0,0.6,6339533,6339533,0,13,1839465.0_13_0.0
14,5,1,20,40,6339533,1235.0,1238.0,1238.0,0.0571,1235.0,202.0,1839465.0,0.0,0,1,150.0,3.0,6339533,6339533,0,13,1839465.0_13_0.0
0,14,5,1,12,6644516,186.99999999999997,191.6,191.6,0.1996,187.0,105.4,1974635.0,0.0,0,1,150.0,4.6,6644516,6644516,0,0,1974635.0_0_0.0
1,5,14,12,2,0,191.6,297.0,297.0,0.01,297.0,0.0,1974635.0,0.0,0,0,0.0,3.7,6644516,6644514,0,1,1974635.0_1_0.0
2,14,18,2,13,6644514,297.0,301.6,301.6,0.1996,297.0,490.4,1974635.0,0.0,0,1,150.0,4.6,6644514,6644514,0,2,1974635.0_2_0.0
3,18,14,13,3,0,301.6,792.0,792.0,0.01,792.0,0.0,1974635.0,0.0,0,0,0.0,9.7,6644514,6644515,0,3,1974635.0_3_0.0
4,14,16,3,14,6644515,792.0,795.2,795.2,0.1996,792.0,122.79999999999995,1974635.0,0.0,0,1,150.0,3.2,6644515,6644515,0,4,1974635.0_4_0.0
6,16,18,4,5,6644515,915.7,919.5,925.0,0.1996,918.0,0.0,1974635.0,0.0,1,1,150.0,3.8,6644515,6644514,0,4,1974635.0_4_0.0
7,18,14,5,15,6644514,919.5,930.5,928.1,0.1996,925.0,0.0,1974635.0,0.0,0,1,150.0,11.0,6644514,6644515,0,5,1974635.0_5_0.0
8,14,14,15,16,6644514,930.5,936.0,936.0,0.1996,925.0,14.0,1974635.0,0.0,0,0,0.0,3.5,6644515,6644514,0,6,1974635.0_6_0.0
9,14,14,16,6,0,936.0,950.0,950.0,0.01,950.0,0.0,1974635.0,0.0,0,0,0.0,3.5,6644514,6644515,0,7,1974635.0_7_0.0
10,14,9,6,17,6644515,950.0,952.3,952.3,0.1996,950.0,72.70000000000005,1974635.0,0.0,0,1,150.0,2.3,6644515,6644515,0,8,1974635.0_8_0.0
12,9,4,7,18,6644515,1025.0,1028.6,1028.6,0.1996,1025.0,17.40000000000009,1974635.0,0.0,0,1,150.0,3.6,6644515,6644515,0,8,1974635.0_8_0.0
14,4,5,8,9,6644515,1046.0,1049.4,1072.0,0.1996,1046.0,0.0,1974635.0,0.0,1,1,150.0,3.4,6644515,6644516,0,8,1974635.0_8_0.0
15,5,14,9,20,6644516,1049.4,1053.8000000000002,1076.4,0.1996,1072.0,9.599999999999909,1974635.0,0.0,0,1,150.0,4.4,6644516,6644516,0,9,1974635.0_9_0.0
16,14,14,20,19,6644515,1053.8000000000002,1057.3000000000002,1053.9,0.1996,1086.0,18.09999999999991,1974635.0,0.0,0,0,0.0,3.5,6644516,6644515,0,10,1974635.0_10_0.0
17,14,14,19,10,0,1057.3000000000002,1086.0,1086.0,0.01,1072.0,0.0,1974635.0,0.0,0,0,0.0,3.5,6644515,6644516,0,11,1974635.0_11_0.0
18,14,16,10,21,6644516,1086.0,1090.5,1090.5,0.1996,1086.0,17.5,1974635.0,0.0,0,1,150.0,4.5,6644516,6644516,0,12,1974635.0_12_0.0
20,16,14,11,22,6644516,1108.0,1118.0,1118.0,0.1996,1108.0,322.0,1974635.0,0.0,0,1,150.0,10.0,6644516,6644516,0,12,1974635.0_12_0.0
0,15,18,1,20,7513936,28.0,31.8,31.8,0.0383,28.0,179.2,2212396.0,0.0,0,1,150.0,3.8,7513936,7513936,0,0,2212396.0_0_0.0
2,18,15,2,21,7513936,211.0,211.8,211.8,0.0383,211.0,25.19999999999999,2212396.0,0.0,0,1,150.0,0.8,7513936,7513936,0,0,2212396.0_0_0.0
3,15,15,21,3,0,211.8,237.0,237.0,0.01,237.0,0.0,2212396.0,0.0,0,0,0.0,3.5,7513936,7513935,0,1,2212396.0_1_0.0
4,15,4,3,22,7513935,237.0,242.9,242.9,0.0383,237.0,16.099999999999994,2212396.0,0.0,0,1,150.0,5.9,7513935,7513935,0,2,2212396.0_2_0.0
6,4,15,4,23,7513935,259.0,264.7,264.7,0.0383,259.0,4.300000000000011,2212396.0,0.0,0,1,150.0,5.7,7513935,7513935,0,2,2212396.0_2_0.0
