  57 TAZ
  72 NTI
  1 1.00    0.00     6.2  11.179
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8   6.293 0.63    0.55     5.9   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.8  12.586
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8   6.293 0.63    0.55     5.9   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.3  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.8  12.586
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.8   6.293 0.63    0.55     5.9   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.8  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.8  12.586
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.9   6.293 0.63    0.55     5.9   6.013 1.00    0.00     7.9   6.293
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.9  12.586 0.63    0.55     5.9   6.013 1.00    0.00     7.9   6.293
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.9  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.9   6.293
  4 0.03    0.00     7.4  12.859 0.23    0.00     7.9  12.586 0.63    0.55     5.9  12.025 1.00    0.00     7.9  12.586
  4 0.03    0.00     7.7  12.859 0.23    0.00     8.0   6.293 0.63    0.55     6.0   6.013 1.00    0.00     8.0   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     8.0  12.586 0.63    0.55     6.0   6.013 1.00    0.00     8.0   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     8.0  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.0   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     8.0  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.0  12.586
  4 0.03    0.00     8.3  13.538 0.23    0.00     8.1   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.3  13.538 0.23    0.00     8.1  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.3  13.538 0.23    0.00     8.1  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.3  13.538 0.23    0.00     8.1  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.1  12.586
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.3   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.3  12.586
  4 0.03    0.00     9.5  13.625 0.23    0.00     8.5   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.5   6.293
  4 0.03    0.00     9.5  13.625 0.23    0.00     8.5  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.5   6.293
  4 0.03    0.00     9.5  13.625 0.23    0.00     8.5  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.5   6.293
  4 0.03    0.00     9.5  13.625 0.23    0.00     8.5  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.5  12.586
  4 0.03    0.00     9.3  12.859 0.23    0.00     8.4   6.293 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     9.3  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     9.3  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4   6.293
  4 0.03    0.00     9.3  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4  12.586
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.4   6.293 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.4  12.586 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4   6.293
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4  12.586
  4 0.03    0.00     9.8  13.719 0.23    0.00     8.5   6.293 0.63    0.55     6.3   6.013 1.00    0.00     8.5   6.293
  4 0.03    0.00     9.8  13.719 0.23    0.00     8.5  12.586 0.63    0.55     6.3   6.013 1.00    0.00     8.5   6.293
  4 0.03    0.00     9.8  13.719 0.23    0.00     8.5  12.586 0.63    0.55     6.3  12.025 1.00    0.00     8.5   6.293
  4 0.03    0.00     9.8  13.719 0.23    0.00     8.5  12.586 0.63    0.55     6.3  12.025 1.00    0.00     8.5  12.586
  4 0.03    0.00     9.7  12.939 0.23    0.00     8.6   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     9.7  12.939 0.23    0.00     8.6  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     9.7  12.939 0.23    0.00     8.6  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.6   6.293
  4 0.03    0.00     9.7  12.939 0.23    0.00     8.6  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.6  12.586
  4 0.03    0.00     9.8  13.738 0.23    0.00     8.6   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     9.8  13.738 0.23    0.00     8.6  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     9.8  13.738 0.23    0.00     8.6  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.6   6.293
  4 0.03    0.00     9.8  13.738 0.23    0.00     8.6  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.6  12.586
  4 0.03    0.00     9.0  12.859 0.23    0.00     8.7   6.293 0.63    0.55     6.2   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00     9.0  12.859 0.23    0.00     8.7  12.586 0.63    0.55     6.2   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00     9.0  12.859 0.23    0.00     8.7  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.7   6.293
  4 0.03    0.00     9.0  12.859 0.23    0.00     8.7  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.7  12.586
  4 0.03    0.00     9.6  12.939 0.23    0.00     8.9   6.266 0.63    0.55     6.4   6.013 1.00    0.00     8.9   6.266
  4 0.03    0.00     9.6  12.939 0.23    0.00     8.9  12.533 0.63    0.55     6.4   6.013 1.00    0.00     8.9   6.266
  4 0.03    0.00     9.6  12.939 0.23    0.00     8.9  12.533 0.63    0.55     6.4  12.025 1.00    0.00     8.9   6.266
  4 0.03    0.00     9.6  12.939 0.23    0.00     8.9  12.533 0.63    0.55     6.4  12.025 1.00    0.00     8.9  12.533
  5 0.03    0.00     9.7  13.625 0.23    0.00     9.1   6.433 0.63    0.55     6.7   6.013 0.83    0.00     9.1   6.433 1.00    0.00     8.5   7.013
  5 0.03    0.00     9.7  13.625 0.23    0.00     9.1  12.866 0.63    0.55     6.7   6.013 0.83    0.00     9.1   6.433 1.00    0.00     8.5   7.013
  5 0.03    0.00     9.7  13.625 0.23    0.00     9.1  12.866 0.63    0.55     6.7  12.025 0.83    0.00     9.1   6.433 1.00    0.00     8.5   7.013
  5 0.03    0.00     9.7  13.625 0.23    0.00     9.1  12.866 0.63    0.55     6.7  12.025 0.83    0.00     9.1  12.866 1.00    0.00     8.5   7.013
  5 0.03    0.00     9.7  13.625 0.23    0.00     9.1  12.866 0.63    0.55     6.7  12.025 0.83    0.00     9.1  12.866 1.00    0.00     8.5  14.025
  4 0.03    0.00     9.9  13.625 0.23    0.00     8.9   6.433 0.63    0.55     6.5   6.013 1.00    0.00     8.9   6.433
  4 0.03    0.00     9.9  13.625 0.23    0.00     8.9  12.866 0.63    0.55     6.5   6.013 1.00    0.00     8.9   6.433
  4 0.03    0.00     9.9  13.625 0.23    0.00     8.9  12.866 0.63    0.55     6.5  12.025 1.00    0.00     8.9   6.433
  4 0.03    0.00     9.9  13.625 0.23    0.00     8.9  12.866 0.63    0.55     6.5  12.025 1.00    0.00     8.9  12.866
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.7   6.293 0.63    0.55     6.4   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.7  12.586 0.63    0.55     6.4   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.7  12.586 0.63    0.55     6.4  12.025 1.00    0.00     8.7   6.293
  4 0.03    0.00     9.7  13.625 0.23    0.00     8.7  12.586 0.63    0.55     6.4  12.025 1.00    0.00     8.7  12.586
  4 0.03    0.00     9.6  13.625 0.23    0.00     8.4   6.433 0.63    0.55     6.3   6.013 1.00    0.00     8.4   6.433
  4 0.03    0.00     9.6  13.625 0.23    0.00     8.4  12.866 0.63    0.55     6.3   6.013 1.00    0.00     8.4   6.433
  4 0.03    0.00     9.6  13.625 0.23    0.00     8.4  12.866 0.63    0.55     6.3  12.025 1.00    0.00     8.4   6.433
  4 0.03    0.00     9.6  13.625 0.23    0.00     8.4  12.866 0.63    0.55     6.3  12.025 1.00    0.00     8.4  12.866
  4 0.03    0.00     8.4  13.538 0.23    0.00     8.3   6.293 0.63    0.55     6.2   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.4  13.538 0.23    0.00     8.3  12.586 0.63    0.55     6.2   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.4  13.538 0.23    0.00     8.3  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.4  13.538 0.23    0.00     8.3  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.3  12.586
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2   6.293 0.63    0.55     6.0   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.2  12.586
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.2   6.293 0.63    0.55     6.0   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.2  12.586
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2   6.293 0.63    0.55     6.0   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.2  12.586
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3   6.293 0.63    0.55     6.0   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.0   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.3  12.586
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.3   6.293 0.63    0.55     6.0   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.0   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.3  12.586
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2   6.433 0.63    0.55     6.1   6.013 1.00    0.00     8.2   6.433
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2  12.866 0.63    0.55     6.1   6.013 1.00    0.00     8.2   6.433
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2  12.866 0.63    0.55     6.1  12.025 1.00    0.00     8.2   6.433
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2  12.866 0.63    0.55     6.1  12.025 1.00    0.00     8.2  12.866
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.2  12.859 0.23    0.00     8.3  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.3  12.586
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.2   6.293
  4 0.03    0.00     8.1  12.859 0.23    0.00     8.2  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.2  12.586
  4 0.03    0.00     8.5  13.538 0.23    0.00     8.3   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.5  13.538 0.23    0.00     8.3  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.5  13.538 0.23    0.00     8.3  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.3   6.293
  4 0.03    0.00     8.5  13.538 0.23    0.00     8.3  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.3  12.586
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.6   6.293 0.63    0.55     6.3   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.6  12.586 0.63    0.55     6.3   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.6  12.586 0.63    0.55     6.3  12.025 1.00    0.00     8.6   6.293
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.6  12.586 0.63    0.55     6.3  12.025 1.00    0.00     8.6  12.586
  4 0.03    0.00     9.2  12.859 0.23    0.00     9.0   6.266 0.63    0.55     6.5   6.013 1.00    0.00     9.0   6.266
  4 0.03    0.00     9.2  12.859 0.23    0.00     9.0  12.533 0.63    0.55     6.5   6.013 1.00    0.00     9.0   6.266
  4 0.03    0.00     9.2  12.859 0.23    0.00     9.0  12.533 0.63    0.55     6.5  12.025 1.00    0.00     9.0   6.266
  4 0.03    0.00     9.2  12.859 0.23    0.00     9.0  12.533 0.63    0.55     6.5  12.025 1.00    0.00     9.0  12.533
  4 0.03    0.00    11.2  14.744 0.23    0.00     9.8   6.266 0.63    0.55     6.8   6.013 1.00    0.00     9.8   6.266
  4 0.03    0.00    11.2  14.744 0.23    0.00     9.8  12.533 0.63    0.55     6.8   6.013 1.00    0.00     9.8   6.266
  4 0.03    0.00    11.2  14.744 0.23    0.00     9.8  12.533 0.63    0.55     6.8  12.025 1.00    0.00     9.8   6.266
  4 0.03    0.00    11.2  14.744 0.23    0.00     9.8  12.533 0.63    0.55     6.8  12.025 1.00    0.00     9.8  12.533
  4 0.03    0.00    11.4  14.264 0.23    0.00    10.1   6.293 0.63    0.55     7.1   6.013 1.00    0.00    10.1   6.293
  4 0.03    0.00    11.4  14.264 0.23    0.00    10.1  12.586 0.63    0.55     7.1   6.013 1.00    0.00    10.1   6.293
  4 0.03    0.00    11.4  14.264 0.23    0.00    10.1  12.586 0.63    0.55     7.1  12.025 1.00    0.00    10.1   6.293
  4 0.03    0.00    11.4  14.264 0.23    0.00    10.1  12.586 0.63    0.55     7.1  12.025 1.00    0.00    10.1  12.586
  4 0.03    0.00    10.9  14.104 0.23    0.00    10.1   6.753 0.63    0.55     7.1   6.013 1.00    0.00     9.4   7.013
  4 0.03    0.00    10.9  14.104 0.23    0.00    10.1  13.505 0.63    0.55     7.1   6.013 1.00    0.00     9.4   7.013
  4 0.03    0.00    10.9  14.104 0.23    0.00    10.1  13.505 0.63    0.55     7.1  12.025 1.00    0.00     9.4   7.013
  4 0.03    0.00    10.9  14.104 0.23    0.00    10.1  13.505 0.63    0.55     7.1  12.025 1.00    0.00     9.4  14.025
  4 0.03    0.00    11.3  13.625 0.23    0.00     9.7   6.772 0.63    0.30     7.7   6.593 1.00    0.00     9.0   7.013
  4 0.03    0.00    11.3  13.625 0.23    0.00     9.7  13.545 0.63    0.30     7.7   6.593 1.00    0.00     9.0   7.013
  4 0.03    0.00    11.3  13.625 0.23    0.00     9.7  13.545 0.63    0.30     7.7  13.185 1.00    0.00     9.0   7.013
  4 0.03    0.00    11.3  13.625 0.23    0.00     9.7  13.545 0.63    0.30     7.7  13.185 1.00    0.00     9.0  14.025
  4 0.03    0.00    10.5  13.625 0.23    0.00     9.2   6.433 0.63    0.55     6.5   6.013 1.00    0.00     9.2   6.433
  4 0.03    0.00    10.5  13.625 0.23    0.00     9.2  12.866 0.63    0.55     6.5   6.013 1.00    0.00     9.2   6.433
  4 0.03    0.00    10.5  13.625 0.23    0.00     9.2  12.866 0.63    0.55     6.5  12.025 1.00    0.00     9.2   6.433
  4 0.03    0.00    10.5  13.625 0.23    0.00     9.2  12.866 0.63    0.55     6.5  12.025 1.00    0.00     9.2  12.866
  4 0.03    0.00    11.8  15.665 0.23    0.00     8.9   6.433 0.63    0.55     7.2   6.013 1.00    0.00     8.9   6.433
  4 0.03    0.00    11.8  15.665 0.23    0.00     8.9  12.866 0.63    0.55     7.2   6.013 1.00    0.00     8.9   6.433
  4 0.03    0.00    11.8  15.665 0.23    0.00     8.9  12.866 0.63    0.55     7.2  12.025 1.00    0.00     8.9   6.433
  4 0.03    0.00    11.8  15.665 0.23    0.00     8.9  12.866 0.63    0.55     7.2  12.025 1.00    0.00     8.9  12.866
  4 0.03    0.00    12.5  15.865 0.23    0.00     8.7   6.293 0.63    0.55     8.5   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00    12.5  15.865 0.23    0.00     8.7  12.586 0.63    0.55     8.5   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00    12.5  15.865 0.23    0.00     8.7  12.586 0.63    0.55     8.5  12.025 1.00    0.00     8.7   6.293
  4 0.03    0.00    12.5  15.865 0.23    0.00     8.7  12.586 0.63    0.55     8.5  12.025 1.00    0.00     8.7  12.586
  4 0.03    0.00    10.0  13.625 0.23    0.00     8.8   6.293 0.63    0.55     6.2   6.013 1.00    0.00     8.8   6.293
  4 0.03    0.00    10.0  13.625 0.23    0.00     8.8  12.586 0.63    0.55     6.2   6.013 1.00    0.00     8.8   6.293
  4 0.03    0.00    10.0  13.625 0.23    0.00     8.8  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.8   6.293
  4 0.03    0.00    10.0  13.625 0.23    0.00     8.8  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.8  12.586
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0   6.293 0.63    0.55     6.6   6.013 1.00    0.00     9.0   6.293
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0  12.586 0.63    0.55     6.6   6.013 1.00    0.00     9.0   6.293
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0  12.586 0.63    0.55     6.6  12.025 1.00    0.00     9.0   6.293
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0  12.586 0.63    0.55     6.6  12.025 1.00    0.00     9.0  12.586
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0   6.293 0.63    0.55     6.4   6.013 1.00    0.00     9.0   6.293
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0  12.586 0.63    0.55     6.4   6.013 1.00    0.00     9.0   6.293
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0  12.586 0.63    0.55     6.4  12.025 1.00    0.00     9.0   6.293
  4 0.03    0.00    10.1  13.625 0.23    0.00     9.0  12.586 0.63    0.55     6.4  12.025 1.00    0.00     9.0  12.586
  4 0.03    0.00    10.4  16.238 0.23    0.00     8.7   6.293 0.63    0.55     6.3   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00    10.4  16.238 0.23    0.00     8.7  12.586 0.63    0.55     6.3   6.013 1.00    0.00     8.7   6.293
  4 0.03    0.00    10.4  16.238 0.23    0.00     8.7  12.586 0.63    0.55     6.3  12.025 1.00    0.00     8.7   6.293
  4 0.03    0.00    10.4  16.238 0.23    0.00     8.7  12.586 0.63    0.55     6.3  12.025 1.00    0.00     8.7  12.586
  4 0.03    0.00    10.0  14.738 0.23    0.00     8.6   6.293 0.63    0.55     6.4   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00    10.0  14.738 0.23    0.00     8.6  12.586 0.63    0.55     6.4   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00    10.0  14.738 0.23    0.00     8.6  12.586 0.63    0.55     6.4  12.025 1.00    0.00     8.6   6.293
  4 0.03    0.00    10.0  14.738 0.23    0.00     8.6  12.586 0.63    0.55     6.4  12.025 1.00    0.00     8.6  12.586
  4 0.03    0.00     8.8  13.538 0.23    0.00     8.6   6.293 0.63    0.55     6.4   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     8.8  13.538 0.23    0.00     8.6  12.586 0.63    0.55     6.4   6.013 1.00    0.00     8.6   6.293
  4 0.03    0.00     8.8  13.538 0.23    0.00     8.6  12.586 0.63    0.55     6.4  12.025 1.00    0.00     8.6   6.293
  4 0.03    0.00     8.8  13.538 0.23    0.00     8.6  12.586 0.63    0.55     6.4  12.025 1.00    0.00     8.6  12.586
  4 0.03    0.00     8.4  12.859 0.23    0.00     8.4   6.293 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     8.4  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     8.4  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4   6.293
  4 0.03    0.00     8.4  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4  12.586
  4 0.03    0.00     8.5  12.859 0.23    0.00     8.4   6.293 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     8.5  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2   6.013 1.00    0.00     8.4   6.293
  4 0.03    0.00     8.5  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4   6.293
  4 0.03    0.00     8.5  12.859 0.23    0.00     8.4  12.586 0.63    0.55     6.2  12.025 1.00    0.00     8.4  12.586
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.1   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.1  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.1  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.3  12.859 0.23    0.00     8.1  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.1  12.586
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.1   6.293 0.63    0.55     6.1   6.013 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.1  12.586 0.63    0.55     6.1   6.013 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.1  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.1   6.293
  4 0.03    0.00     8.0  12.859 0.23    0.00     8.1  12.586 0.63    0.55     6.1  12.025 1.00    0.00     8.1  12.586
  4 0.03    0.00     7.8  12.859 0.23    0.00     8.0   6.293 0.63    0.55     6.0   6.013 1.00    0.00     8.0   6.293
  4 0.03    0.00     7.8  12.859 0.23    0.00     8.0  12.586 0.63    0.55     6.0   6.013 1.00    0.00     8.0   6.293
  4 0.03    0.00     7.8  12.859 0.23    0.00     8.0  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.0   6.293
  4 0.03    0.00     7.8  12.859 0.23    0.00     8.0  12.586 0.63    0.55     6.0  12.025 1.00    0.00     8.0  12.586
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.9   6.293 0.63    0.55     6.0   6.013 1.00    0.00     7.9   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.9  12.586 0.63    0.55     6.0   6.013 1.00    0.00     7.9   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.9  12.586 0.63    0.55     6.0  12.025 1.00    0.00     7.9   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.9  12.586 0.63    0.55     6.0  12.025 1.00    0.00     7.9  12.586
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.8   6.293 0.63    0.55     6.0   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.8  12.586 0.63    0.55     6.0   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.8  12.586 0.63    0.55     6.0  12.025 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.7  12.859 0.23    0.00     7.8  12.586 0.63    0.55     6.0  12.025 1.00    0.00     7.8  12.586
  4 0.03    0.00     7.6  12.859 0.23    0.00     7.8   6.293 0.63    0.55     6.0   6.013 1.00    0.00     7.8   6.293
  4 0.03    0.00     7.6  12.859 0.23    0.00     7.8  12.586 0.63    0.55     6.0   6.013 1.00    0.00     7.8   6.293
