hh_id,tour_id,stop_id,inbound,tour_purpose,orig_purpose,dest_purpose,orig_maz,orig_walk_segment,orig_park_maz,dest_maz,dest_walk_segment,parking_taz,stop_period,trip_mode,num_participants,tour_mode,tour_category,board_tap,alight_tap,orig_taz,dest_taz,orig_park_taz,dest_park_taz,driver,TripStartTime,TripActivityTime
3409466,0,-1,1,discretionary,discretionary,Home,34,0,0,32,0,0,31,8,3,8,JOINT_NON_MANDATORY,0,0,9,8,0,0,-1,1017,35
2067025,0,-1,0,shop,Home,shop,32,0,0,42,0,0,36,5,3,5,JOINT_NON_MANDATORY,0,0,8,11,0,0,2,1167,44
2067025,0,-1,1,shop,shop,Home,42,0,0,32,0,0,38,5,3,5,JOINT_NON_MANDATORY,0,0,11,8,0,0,2,1214,223
2285687,0,-1,0,shop,Home,shop,32,0,0,20,0,0,24,7,3,7,JOINT_NON_MANDATORY,0,0,8,5,0,0,-1,785,5
2285687,0,-1,1,shop,shop,Home,20,0,0,32,0,0,24,7,3,7,JOINT_NON_MANDATORY,0,0,5,8,0,0,-1,801,230
3281470,0,-1,0,shop,Home,shop,32,0,0,20,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,8,5,0,0,2,553,86
3281470,0,-1,1,shop,shop,Home,20,0,0,32,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,5,8,0,0,2,641,79
2285686,0,-1,0,discretionary,Home,discretionary,32,0,0,20,0,0,26,5,6,5,JOINT_NON_MANDATORY,0,0,8,5,0,0,3,863,277
2285686,0,-1,1,discretionary,discretionary,Home,20,0,0,32,0,0,36,5,6,5,JOINT_NON_MANDATORY,0,0,5,8,0,0,3,1143,296
2237545,0,-1,0,maintenance,Home,maintenance,32,0,0,71,0,0,6,5,5,5,JOINT_NON_MANDATORY,0,0,8,18,0,0,1,258,53
2237545,0,-1,1,maintenance,maintenance,Home,71,0,0,32,0,0,8,5,5,5,JOINT_NON_MANDATORY,0,0,18,8,0,0,1,316,479
2237545,1,-1,0,discretionary,Home,discretionary,32,0,0,36,0,0,24,5,3,5,JOINT_NON_MANDATORY,0,0,8,9,0,0,3,799,87
2237545,1,-1,1,discretionary,discretionary,Home,36,0,0,32,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,9,8,0,0,3,890,548
1265809,0,-1,0,discretionary,Home,discretionary,32,0,0,21,0,0,8,3,2,3,JOINT_NON_MANDATORY,0,0,8,6,0,0,1,307,110
1265809,0,-1,1,discretionary,discretionary,Home,21,0,0,32,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,6,8,0,0,1,419,55
1265809,1,-1,0,eatingout,Home,eatingout,32,0,0,62,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,8,16,0,0,2,798,338
1265809,1,-1,1,eatingout,eatingout,Home,62,0,0,32,0,0,36,3,2,3,JOINT_NON_MANDATORY,0,0,16,8,0,0,2,1145,287
1486698,0,-1,0,maintenance,Home,maintenance,32,0,0,4,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,8,1,0,0,2,889,25
1486698,0,-1,1,maintenance,maintenance,Home,4,0,0,32,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,1,8,0,0,2,922,514
1972926,0,-1,0,shop,Home,shop,32,0,0,45,0,0,30,13,3,13,JOINT_NON_MANDATORY,0,0,8,12,0,0,-1,985,88
1972926,0,-1,1,shop,shop,Home,45,0,0,32,0,0,33,13,3,13,JOINT_NON_MANDATORY,0,0,12,8,0,0,-1,1077,359
1972926,1,-1,0,discretionary,Home,discretionary,32,0,0,71,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,8,18,0,0,3,885,50
1972926,1,-1,1,discretionary,discretionary,Home,71,0,0,32,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,18,8,0,0,3,942,38
3155554,0,-1,0,shop,Home,shop,32,0,0,71,0,0,20,3,2,3,JOINT_NON_MANDATORY,0,0,8,18,0,0,1,669,54
3155554,0,-1,1,shop,shop,Home,71,0,0,32,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,18,8,0,0,1,729,215
527211,0,-1,0,maintenance,Home,maintenance,32,0,0,61,0,0,24,5,3,5,JOINT_NON_MANDATORY,0,0,8,16,0,0,3,821,56
527211,0,-1,1,maintenance,maintenance,Home,61,0,0,32,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,16,8,0,0,3,882,34
527211,1,-1,0,discretionary,Home,discretionary,32,0,0,12,0,0,29,5,3,5,JOINT_NON_MANDATORY,0,0,8,3,0,0,3,923,121
527211,1,-1,1,discretionary,discretionary,Home,12,0,0,32,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,3,8,0,0,3,1069,365
3440519,0,-1,0,shop,Home,shop,32,0,0,17,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,8,5,0,0,1,997,65
3440519,0,-1,1,shop,shop,Home,17,0,0,32,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,5,8,0,0,1,1066,373
831226,0,-1,0,maintenance,Home,maintenance,32,0,0,55,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,8,14,0,0,1,848,5
831226,0,-1,1,maintenance,maintenance,Home,55,0,0,32,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,14,8,0,0,1,864,112
831226,1,-1,0,shop,Home,shop,32,0,0,55,0,0,11,5,3,5,JOINT_NON_MANDATORY,0,0,8,14,0,0,1,393,325
831226,1,-1,1,shop,shop,Home,55,0,0,32,0,0,22,5,3,5,JOINT_NON_MANDATORY,0,0,14,8,0,0,1,724,112
3359026,0,-1,0,shop,Home,shop,32,0,0,20,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,8,5,0,0,1,502,38
3359026,0,-1,1,shop,shop,Home,20,0,0,32,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,5,8,0,0,1,541,151
2102026,0,-1,0,maintenance,Home,maintenance,32,0,0,20,0,0,24,5,4,5,JOINT_NON_MANDATORY,0,0,8,5,0,0,2,809,112
2102026,0,-1,1,maintenance,maintenance,Home,20,0,0,32,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,5,8,0,0,2,923,42
2102026,1,-1,0,visiting,Home,visiting,32,0,0,28,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,8,7,0,0,1,966,236
2102026,1,-1,1,visiting,visiting,Home,28,0,0,32,0,0,38,5,3,5,JOINT_NON_MANDATORY,0,0,7,8,0,0,1,1203,235
1437217,0,-1,0,shop,Home,shop,32,0,0,71,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,8,18,0,0,1,890,99
1437217,0,-1,1,shop,shop,Home,71,0,0,32,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,18,8,0,0,1,996,438
1437217,1,-1,0,discretionary,Home,discretionary,32,0,0,47,0,0,2,7,3,7,JOINT_NON_MANDATORY,0,0,8,12,0,0,-1,146,64
1437217,1,-1,1,discretionary,discretionary,Home,47,0,0,32,0,0,5,7,3,7,JOINT_NON_MANDATORY,0,0,12,8,0,0,-1,221,62
867907,0,-1,0,maintenance,Home,maintenance,32,0,0,27,0,0,34,5,4,5,JOINT_NON_MANDATORY,0,0,8,7,0,0,4,1111,98
867907,0,-1,1,maintenance,maintenance,Home,27,0,0,32,0,0,38,5,4,5,JOINT_NON_MANDATORY,0,0,7,8,0,0,4,1210,229
3359023,0,-1,0,shop,Home,shop,32,0,0,77,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,8,20,0,0,2,351,178
3359023,0,-1,1,shop,shop,Home,77,0,0,32,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,20,8,0,0,2,534,900
3376432,0,-1,0,shop,Home,shop,32,0,0,45,0,0,12,3,2,3,JOINT_NON_MANDATORY,0,0,8,12,0,0,1,450,33
3376432,0,-1,1,shop,shop,Home,45,0,0,32,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,12,8,0,0,1,484,401
3376432,1,-1,0,discretionary,Home,discretionary,32,0,0,28,0,0,27,5,2,5,JOINT_NON_MANDATORY,0,0,8,7,0,0,1,886,133
3376432,1,-1,1,discretionary,discretionary,Home,28,0,0,32,0,0,32,5,2,5,JOINT_NON_MANDATORY,0,0,7,8,0,0,1,1022,416
3246954,0,-1,0,discretionary,Home,discretionary,32,0,0,20,0,0,14,7,2,7,JOINT_NON_MANDATORY,0,0,8,5,0,0,-1,489,50
3246954,0,-1,1,discretionary,discretionary,Home,20,0,0,32,0,0,16,7,2,7,JOINT_NON_MANDATORY,0,0,5,8,0,0,-1,553,9
2237541,0,-1,0,discretionary,Home,discretionary,32,0,0,61,0,0,1,5,5,5,JOINT_NON_MANDATORY,0,0,8,16,0,0,1,8,133
2237541,0,-1,1,discretionary,discretionary,Home,61,0,0,32,0,0,2,5,5,5,JOINT_NON_MANDATORY,0,0,16,8,0,0,1,146,132
2237541,1,-1,0,eatingout,Home,eatingout,32,0,0,5,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,8,2,0,0,1,885,50
2237541,1,-1,1,eatingout,eatingout,Home,5,0,0,32,0,0,29,5,3,5,JOINT_NON_MANDATORY,0,0,2,8,0,0,1,941,496
484003,0,-1,0,maintenance,Home,maintenance,32,0,0,7,0,0,27,5,6,5,JOINT_NON_MANDATORY,0,0,8,2,0,0,2,882,105
484003,0,-1,1,maintenance,maintenance,Home,7,0,0,32,0,0,31,5,6,5,JOINT_NON_MANDATORY,0,0,2,8,0,0,2,993,44
484003,1,-1,0,maintenance,Home,maintenance,32,0,0,45,0,0,32,5,5,5,JOINT_NON_MANDATORY,0,0,8,12,0,0,2,1043,64
484003,1,-1,1,maintenance,maintenance,Home,45,0,0,32,0,0,35,5,5,5,JOINT_NON_MANDATORY,0,0,12,8,0,0,2,1110,329
3104123,0,-1,0,maintenance,Home,maintenance,32,0,0,78,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,8,20,0,0,2,968,13
3104123,0,-1,1,maintenance,maintenance,Home,78,0,0,32,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,20,8,0,0,2,987,447
3104123,1,-1,0,maintenance,Home,maintenance,32,0,0,28,0,0,22,5,2,5,JOINT_NON_MANDATORY,0,0,8,7,0,0,2,749,103
3104123,1,-1,1,maintenance,maintenance,Home,28,0,0,32,0,0,26,5,2,5,JOINT_NON_MANDATORY,0,0,7,8,0,0,2,853,114
644575,0,-1,0,shop,Home,shop,32,0,0,67,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,8,17,0,0,1,1018,15
644575,0,-1,1,shop,shop,Home,67,0,0,32,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,17,8,0,0,1,1038,401
1840443,0,-1,0,eatingout,Home,eatingout,32,0,0,33,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,8,9,0,0,1,981,93
1840443,0,-1,1,eatingout,eatingout,Home,33,0,0,32,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,9,8,0,0,1,1077,361
1437212,0,-1,0,visiting,Home,visiting,32,0,0,33,0,0,18,5,4,5,JOINT_NON_MANDATORY,0,0,8,9,0,0,2,626,5
1437212,0,-1,1,visiting,visiting,Home,33,0,0,32,0,0,19,5,4,5,JOINT_NON_MANDATORY,0,0,9,8,0,0,2,634,267
3281467,0,-1,0,shop,Home,shop,32,0,0,20,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,8,5,0,0,1,499,49
3281467,0,-1,1,shop,shop,Home,20,0,0,32,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,5,8,0,0,1,549,258
1486726,0,-1,0,discretionary,Home,discretionary,32,0,0,32,0,0,27,7,2,7,JOINT_NON_MANDATORY,0,0,8,8,0,0,-1,875,146
1486726,0,-1,1,discretionary,discretionary,Home,32,0,0,32,0,0,32,7,2,7,JOINT_NON_MANDATORY,0,0,8,8,0,0,-1,1034,5
1786240,0,-1,0,shop,Home,shop,32,0,0,17,0,0,27,13,2,13,JOINT_NON_MANDATORY,0,0,8,5,0,0,-1,895,94
1786240,0,-1,1,shop,shop,Home,17,0,0,32,0,0,31,3,2,13,JOINT_NON_MANDATORY,0,0,5,8,0,0,-1,994,442
2744284,0,-1,0,discretionary,Home,discretionary,32,0,0,26,0,0,39,3,2,3,JOINT_NON_MANDATORY,0,0,8,7,0,0,1,1252,9
2744284,0,-1,1,discretionary,discretionary,Home,26,0,0,32,0,0,40,3,2,3,JOINT_NON_MANDATORY,0,0,7,8,0,0,1,1264,170
831229,0,-1,0,discretionary,Home,discretionary,32,0,0,16,0,0,29,8,3,8,JOINT_NON_MANDATORY,0,0,8,4,0,0,-1,953,116
831229,0,-1,1,discretionary,discretionary,Home,16,0,0,32,0,0,34,8,3,8,JOINT_NON_MANDATORY,0,0,4,8,0,0,-1,1086,335
3044716,0,-1,0,visiting,Home,visiting,32,0,0,28,0,0,37,3,2,3,JOINT_NON_MANDATORY,0,0,8,7,0,0,1,1173,16
3044716,0,-1,1,visiting,visiting,Home,28,0,0,32,0,0,37,3,2,3,JOINT_NON_MANDATORY,0,0,7,8,0,0,1,1190,249
3359027,0,-1,0,shop,Home,shop,32,0,0,27,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,8,7,0,0,1,334,18
3359027,0,-1,1,shop,shop,Home,27,0,0,32,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,7,8,0,0,1,353,146
3118778,0,-1,0,discretionary,Home,discretionary,32,0,0,62,0,0,30,5,2,5,JOINT_NON_MANDATORY,0,0,8,16,0,0,1,972,74
3118778,0,-1,1,discretionary,discretionary,Home,62,0,0,32,0,0,33,5,2,5,JOINT_NON_MANDATORY,0,0,16,8,0,0,1,1053,381
2102017,0,-1,0,shop,Home,shop,32,0,0,62,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,8,16,0,0,1,979,53
2102017,0,-1,1,shop,shop,Home,62,0,0,32,0,0,32,5,3,5,JOINT_NON_MANDATORY,0,0,16,8,0,0,1,1039,393
1630295,0,-1,0,shop,Home,shop,32,0,0,17,0,0,24,5,4,5,JOINT_NON_MANDATORY,0,0,8,5,0,0,2,797,57
1630295,0,-1,1,shop,shop,Home,17,0,0,32,0,0,26,5,4,5,JOINT_NON_MANDATORY,0,0,5,8,0,0,2,861,24
811462,0,-1,0,eatingout,Home,eatingout,32,0,0,19,0,0,34,5,3,5,JOINT_NON_MANDATORY,0,0,8,5,0,0,1,1096,42
811462,0,-1,1,eatingout,eatingout,Home,19,0,0,32,0,0,36,5,3,5,JOINT_NON_MANDATORY,0,0,5,8,0,0,1,1142,297
972048,0,-1,0,discretionary,Home,discretionary,32,0,0,47,0,0,25,5,4,5,JOINT_NON_MANDATORY,0,0,8,12,0,0,3,816,98
972048,0,-1,1,discretionary,discretionary,Home,47,0,0,32,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,12,8,0,0,3,915,98
2237538,0,-1,0,maintenance,Home,maintenance,32,0,0,33,0,0,33,7,4,7,JOINT_NON_MANDATORY,0,0,8,9,0,0,-1,1056,5
2237538,0,-1,1,maintenance,maintenance,Home,33,0,0,32,0,0,33,7,4,7,JOINT_NON_MANDATORY,0,0,9,8,0,0,-1,1075,353
1114182,0,-1,0,discretionary,Home,discretionary,32,0,0,47,0,0,5,3,2,3,JOINT_NON_MANDATORY,0,0,8,12,0,0,1,216,22
1114182,0,-1,1,discretionary,discretionary,Home,47,0,0,32,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,12,8,0,0,1,241,56
1437215,0,-1,0,visiting,Home,visiting,32,0,0,28,0,0,30,7,4,7,JOINT_NON_MANDATORY,0,0,8,7,0,0,-1,986,171
1437215,0,-1,1,visiting,visiting,Home,28,0,0,32,0,0,36,7,4,7,JOINT_NON_MANDATORY,0,0,7,8,0,0,-1,1167,262
1309826,0,-1,0,eatingout,Home,eatingout,32,0,0,2,0,0,36,5,2,5,JOINT_NON_MANDATORY,0,0,8,1,0,0,1,1163,40
1309826,0,-1,1,eatingout,eatingout,Home,2,0,0,32,0,0,38,5,2,5,JOINT_NON_MANDATORY,0,0,1,8,0,0,1,1208,229
2744281,0,-1,0,visiting,Home,visiting,32,0,0,33,0,0,34,7,2,7,JOINT_NON_MANDATORY,0,0,8,9,0,0,-1,1094,129
2744281,0,-1,1,visiting,visiting,Home,33,0,0,32,0,0,39,7,2,7,JOINT_NON_MANDATORY,0,0,9,8,0,0,-1,1236,191
1667573,0,-1,0,discretionary,Home,discretionary,32,0,0,34,0,0,27,5,5,5,JOINT_NON_MANDATORY,0,0,8,9,0,0,2,889,79
1667573,0,-1,1,discretionary,discretionary,Home,34,0,0,32,0,0,30,5,5,5,JOINT_NON_MANDATORY,0,0,9,8,0,0,2,973,465
72682,0,-1,0,maintenance,Home,maintenance,32,0,0,45,0,0,5,3,2,3,JOINT_NON_MANDATORY,0,0,8,12,0,0,1,229,987
72682,0,-1,1,maintenance,maintenance,Home,45,0,0,32,0,0,38,3,2,3,JOINT_NON_MANDATORY,0,0,12,8,0,0,1,1218,220
2067026,0,-1,0,maintenance,Home,maintenance,32,0,0,55,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,8,14,0,0,1,878,82
2067026,0,-1,1,maintenance,maintenance,Home,55,0,0,32,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,14,8,0,0,1,970,30
3359020,0,-1,0,shop,Home,shop,32,0,0,62,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,8,16,0,0,2,776,34
3359020,0,-1,1,shop,shop,Home,62,0,0,32,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,16,8,0,0,2,818,617
1630301,0,-1,0,discretionary,Home,discretionary,32,0,0,56,0,0,29,5,2,5,JOINT_NON_MANDATORY,0,0,8,14,0,0,2,959,179
1630301,0,-1,1,discretionary,discretionary,Home,56,0,0,32,0,0,36,3,2,5,JOINT_NON_MANDATORY,0,0,14,8,0,0,2,1145,289
1630301,1,-1,0,discretionary,Home,discretionary,32,0,0,28,0,0,39,5,3,5,JOINT_NON_MANDATORY,0,0,8,7,0,0,1,1241,6
1630301,1,-1,1,discretionary,discretionary,Home,28,0,0,32,0,0,39,5,3,5,JOINT_NON_MANDATORY,0,0,7,8,0,0,1,1248,191
2285666,0,-1,0,visiting,Home,visiting,32,0,0,33,0,0,29,5,5,5,JOINT_NON_MANDATORY,0,0,8,9,0,0,2,954,150
2285666,0,-1,1,visiting,visiting,Home,33,0,0,32,0,0,34,5,5,5,JOINT_NON_MANDATORY,0,0,9,8,0,0,2,1107,331
2285666,1,-1,0,visiting,Home,visiting,32,0,0,42,0,0,20,7,5,7,JOINT_NON_MANDATORY,0,0,8,11,0,0,-1,672,80
2285666,1,-1,1,visiting,visiting,Home,42,0,0,32,0,0,23,7,5,7,JOINT_NON_MANDATORY,0,0,11,8,0,0,-1,764,177
1309828,0,-1,0,discretionary,Home,discretionary,32,0,0,20,0,0,2,7,3,7,JOINT_NON_MANDATORY,0,0,8,5,0,0,-1,143,27
1309828,0,-1,1,discretionary,discretionary,Home,20,0,0,32,0,0,4,7,3,7,JOINT_NON_MANDATORY,0,0,5,8,0,0,-1,184,18
241483,0,-1,0,visiting,Home,visiting,32,0,0,65,0,0,32,7,2,7,JOINT_NON_MANDATORY,0,0,8,17,0,0,-1,1024,139
241483,0,-1,1,visiting,visiting,Home,65,0,0,32,0,0,37,7,2,7,JOINT_NON_MANDATORY,0,0,17,8,0,0,-1,1174,253
867908,0,-1,0,shop,Home,shop,32,0,0,55,0,0,18,3,2,3,JOINT_NON_MANDATORY,0,0,8,14,0,0,2,625,35
867908,0,-1,1,shop,shop,Home,55,0,0,32,0,0,20,3,2,3,JOINT_NON_MANDATORY,0,0,14,8,0,0,2,667,762
1265800,0,-1,0,maintenance,Home,maintenance,32,0,0,17,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,8,5,0,0,1,1046,87
1265800,0,-1,1,maintenance,maintenance,Home,17,0,0,32,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,5,8,0,0,1,1135,12
3281469,0,-1,0,shop,Home,shop,32,0,0,20,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,8,5,0,0,2,660,80
3281469,0,-1,1,shop,shop,Home,20,0,0,32,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,5,8,0,0,2,743,696
2237547,0,-1,0,shop,Home,shop,32,0,0,20,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,8,5,0,0,6,818,92
2237547,0,-1,1,shop,shop,Home,20,0,0,32,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,5,8,0,0,6,912,527
72714,0,-1,0,visiting,Home,visiting,34,0,0,54,0,0,4,3,2,3,JOINT_NON_MANDATORY,0,0,9,14,0,0,2,207,5
72714,0,-1,1,visiting,visiting,Home,54,0,0,34,0,0,5,3,2,3,JOINT_NON_MANDATORY,0,0,14,9,0,0,2,216,71
724486,0,-1,0,eatingout,Home,eatingout,34,0,0,33,0,0,3,3,2,3,JOINT_NON_MANDATORY,0,0,9,9,0,0,1,169,34
724486,0,-1,1,eatingout,eatingout,Home,33,0,0,34,0,0,4,3,2,3,JOINT_NON_MANDATORY,0,0,9,9,0,0,1,204,1232
1114226,0,-1,0,discretionary,Home,discretionary,34,0,0,34,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,9,9,0,0,-1,939,7
1114226,0,-1,1,discretionary,discretionary,Home,34,0,0,34,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,9,9,0,0,-1,957,8
1486782,0,-1,0,discretionary,Home,discretionary,34,0,0,47,0,0,31,7,4,7,JOINT_NON_MANDATORY,0,0,9,12,0,0,-1,1006,109
1486782,0,-1,1,discretionary,discretionary,Home,47,0,0,34,0,0,35,7,4,7,JOINT_NON_MANDATORY,0,0,12,9,0,0,-1,1127,302
1486782,1,-1,0,discretionary,Home,discretionary,34,0,0,34,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,9,9,0,0,-1,935,27
1486782,1,-1,1,discretionary,discretionary,Home,34,0,0,34,0,0,30,7,2,7,JOINT_NON_MANDATORY,0,0,9,9,0,0,-1,972,21
763737,0,-1,0,shop,Home,shop,35,0,0,62,0,0,35,5,3,5,JOINT_NON_MANDATORY,0,0,9,16,0,0,3,1143,13
763737,0,-1,1,shop,shop,Home,62,0,0,35,0,0,36,5,3,5,JOINT_NON_MANDATORY,0,0,16,9,0,0,3,1159,277
1309878,0,-1,0,shop,Home,shop,35,0,0,45,0,0,12,3,2,3,JOINT_NON_MANDATORY,0,0,9,12,0,0,2,436,99
1309878,0,-1,1,shop,shop,Home,45,0,0,35,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,12,9,0,0,2,537,284
2102036,0,-1,0,maintenance,Home,maintenance,35,0,0,5,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,9,2,0,0,3,969,103
2102036,0,-1,1,maintenance,maintenance,Home,5,0,0,35,0,0,33,5,4,5,JOINT_NON_MANDATORY,0,0,2,9,0,0,3,1078,358
831233,0,-1,0,shop,Home,shop,35,0,0,20,0,0,27,7,4,7,JOINT_NON_MANDATORY,0,0,9,5,0,0,-1,893,52
831233,0,-1,1,shop,shop,Home,20,0,0,35,0,0,29,7,4,7,JOINT_NON_MANDATORY,0,0,5,9,0,0,-1,960,466
820777,0,-1,0,visiting,Home,visiting,35,0,0,51,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,9,13,0,0,1,925,128
820777,0,-1,1,visiting,visiting,Home,51,0,0,35,0,0,33,5,4,5,JOINT_NON_MANDATORY,0,0,13,9,0,0,1,1057,378
3155588,0,-1,0,shop,Home,shop,35,0,0,1,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,9,1,0,0,2,717,190
3155588,0,-1,1,shop,shop,Home,1,0,0,35,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,1,9,0,0,2,929,505
3155572,0,-1,0,shop,Home,shop,35,0,0,55,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,9,14,0,0,1,555,278
3155572,0,-1,1,shop,shop,Home,55,0,0,35,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,14,9,0,0,1,837,596
867915,0,-1,0,eatingout,Home,eatingout,35,0,0,33,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,9,9,0,0,1,871,102
867915,0,-1,1,eatingout,eatingout,Home,33,0,0,35,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,9,9,0,0,1,976,459
644624,0,-1,0,visiting,Home,visiting,35,0,0,59,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,9,15,0,0,1,572,242
644624,0,-1,1,visiting,visiting,Home,59,0,0,35,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,15,9,0,0,1,815,620
1630302,0,-1,0,discretionary,Home,discretionary,35,0,0,47,0,0,24,7,3,7,JOINT_NON_MANDATORY,0,0,9,12,0,0,-1,810,105
1630302,0,-1,1,discretionary,discretionary,Home,47,0,0,35,0,0,28,7,3,7,JOINT_NON_MANDATORY,0,0,12,9,0,0,-1,929,14
1840494,0,-1,0,discretionary,Home,discretionary,35,0,0,42,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,9,11,0,0,1,1018,71
1840494,0,-1,1,discretionary,discretionary,Home,42,0,0,35,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,11,9,0,0,1,1095,43
1667611,0,-1,0,maintenance,Home,maintenance,35,0,0,71,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,9,18,0,0,5,909,17
1667611,0,-1,1,maintenance,maintenance,Home,71,0,0,35,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,18,9,0,0,5,929,506
1667611,1,-1,0,discretionary,Home,discretionary,35,0,0,48,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,9,12,0,0,-1,939,67
1667611,1,-1,1,discretionary,discretionary,Home,48,0,0,35,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,12,9,0,0,-1,1017,412
2285695,0,-1,0,shop,Home,shop,35,0,0,45,0,0,37,5,5,5,JOINT_NON_MANDATORY,0,0,9,12,0,0,2,1176,70
2285695,0,-1,1,shop,shop,Home,45,0,0,35,0,0,39,5,5,5,JOINT_NON_MANDATORY,0,0,12,9,0,0,2,1248,190
724491,0,-1,0,shop,Home,shop,35,0,0,30,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,9,8,0,0,2,986,68
724491,0,-1,1,shop,shop,Home,30,0,0,35,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,8,9,0,0,2,1056,381
2237552,0,-1,0,discretionary,Home,discretionary,35,0,0,50,0,0,4,5,5,5,JOINT_NON_MANDATORY,0,0,9,13,0,0,2,174,64
2237552,0,-1,1,discretionary,discretionary,Home,50,0,0,35,0,0,6,5,5,5,JOINT_NON_MANDATORY,0,0,13,9,0,0,2,241,845
2237552,1,-1,0,discretionary,Home,discretionary,35,0,0,65,0,0,34,5,4,5,JOINT_NON_MANDATORY,0,0,9,17,0,0,2,1090,138
2237552,1,-1,1,discretionary,discretionary,Home,65,0,0,35,0,0,38,5,4,5,JOINT_NON_MANDATORY,0,0,17,9,0,0,2,1229,209
3409469,0,-1,0,eatingout,Home,eatingout,35,0,0,62,0,0,38,3,2,3,JOINT_NON_MANDATORY,0,0,9,16,0,0,1,1222,69
3409469,0,-1,1,eatingout,eatingout,Home,62,0,0,35,0,0,40,3,2,3,JOINT_NON_MANDATORY,0,0,16,9,0,0,1,1294,143
2237557,0,-1,0,maintenance,Home,maintenance,35,0,0,30,0,0,27,5,5,5,JOINT_NON_MANDATORY,0,0,9,8,0,0,1,884,288
