hh_id,tour_id,tour_category,tour_purpose,tour_composition,tour_participants,orig_maz,orig_walk_segment,dest_maz,dest_walk_segment,depart_period,arrive_period,tour_mode,num_ob_stops,num_ib_stops,driver,util_1,util_2,util_3,util_4,util_5,util_6,util_7,util_8,util_9,util_10,util_11,util_12,util_13,util_14,util_15,util_16,util_17,util_18,util_19,util_20,util_21,util_22,util_23,util_24,util_25,util_26,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,prob_23,prob_24,prob_25,prob_26
2212069,0,JOINT_NON_MANDATORY,shop,3,2 3 4 5,40,0,55,0,22,29,5,1,1,2,-1998.826660,-999.000000,-998.214294,-999.000000,-3.619994,-999.000000,-999.000000,-8.310555,-999.000000,-999.000000,-999.000000,-999.000000,-10.638100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.990023,0.000000,0.000000,0.009090,0.000000,0.000000,0.000000,0.000000,0.000887,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212069,1,JOINT_NON_MANDATORY,discretionary,3,1 3 4 5,40,0,17,0,30,35,5,1,1,3,-1998.457886,-999.000000,-998.677002,-999.000000,-2.149738,-999.000000,-999.000000,-6.180511,-999.000000,-11.799244,-14.824388,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.976149,0.000000,0.000000,0.017337,0.000000,0.000063,0.000002,0.000000,0.006449,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175579,0,JOINT_NON_MANDATORY,shop,1,1 2 3 4,40,0,5,0,32,34,5,1,1,1,-1998.867188,-999.000000,-997.798340,-999.000000,-3.043016,-999.000000,-999.000000,-6.640899,-999.000000,-10.931363,-10.602068,-8.433855,-8.115300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.962857,0.000000,0.000000,0.026365,0.000000,0.000002,0.000391,0.004350,0.006035,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066928,0,JOINT_NON_MANDATORY,discretionary,3,2 3,40,0,32,0,2,4,3,1,1,2,-1998.207031,-999.000000,-1.964267,-999.000000,-3.091303,-999.000000,-4.880096,-5.551836,-999.000000,-8.177524,-12.467975,-999.000000,-7.330800,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.729146,0.000000,0.208432,0.000000,0.038954,0.018467,0.000000,0.001496,0.000013,0.000000,0.003492,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786283,0,JOINT_NON_MANDATORY,discretionary,3,1 2,40,0,67,0,27,35,3,1,1,1,-1998.470581,-999.000000,-2.655698,-999.000000,-4.378666,-999.000000,-999.000000,-6.615099,-999.000000,-8.253849,-11.396155,-999.000000,-6.571200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.839748,0.000000,0.123803,0.000000,0.000000,0.016240,0.000000,0.003145,0.000096,0.000000,0.016968,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763752,0,JOINT_NON_MANDATORY,maintenance,3,2 3,40,0,20,0,32,35,3,1,1,2,-1998.383423,-999.000000,-2.257238,-999.000000,-3.582674,-999.000000,-999.000000,-6.844792,-999.000000,-10.005379,-10.898254,-999.000000,-8.704600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.805220,0.000000,0.184640,0.000000,0.000000,0.008366,0.000000,0.000344,0.000127,0.000000,0.001303,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401947,0,JOINT_NON_MANDATORY,discretionary,1,1 2,40,0,30,0,9,35,3,1,1,1,-1999.022705,-999.000000,-2.041410,-999.000000,-3.220370,-999.000000,-5.342182,-6.192137,-999.000000,-8.084776,-13.579387,-999.000000,-6.282700,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.747532,0.000000,0.201708,0.000000,0.027304,0.010619,0.000000,0.001817,0.000004,0.000000,0.011016,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831258,0,JOINT_NON_MANDATORY,discretionary,3,1 2 3 4,40,0,30,0,28,30,7,1,1,-1,-1998.851318,-999.000000,-998.924744,-999.000000,-2.332925,-999.000000,-4.713282,-5.563237,-999.000000,-999.000000,-999.000000,-999.000000,-8.809400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.888190,0.000000,0.079517,0.030926,0.000000,0.000000,0.000000,0.000000,0.001367,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972975,0,JOINT_NON_MANDATORY,discretionary,3,1 3,40,0,29,0,32,33,3,1,1,1,-1998.328857,-999.000000,-2.052087,-999.000000,-3.164066,-999.000000,-4.391390,-5.551836,-999.000000,-999.000000,-999.000000,-999.000000,-6.571200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.701778,0.000000,0.203993,0.000000,0.067728,0.018655,0.000000,0.000000,0.000000,0.000000,0.007846,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972975,1,JOINT_NON_MANDATORY,discretionary,3,2 3,40,0,42,0,26,28,3,1,1,2,-1998.212769,-999.000000,-1.953802,-999.000000,-3.073648,-999.000000,-3.742165,-5.290061,-999.000000,-9.412178,-13.347242,-999.000000,-6.571200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.667639,0.000000,0.192380,0.000000,0.112644,0.020173,0.000000,0.000394,0.000005,0.000000,0.006764,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944726,0,JOINT_NON_MANDATORY,maintenance,1,1 2 3,40,0,55,0,24,27,5,1,1,1,-1998.513794,-999.000000,-998.117798,-999.000000,-3.933063,-999.000000,-999.000000,-7.222708,-999.000000,-7.798498,-11.095518,-8.211479,-7.785700,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.924591,0.000000,0.000000,0.034457,0.000000,0.016414,0.000492,0.004424,0.019623,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102081,0,JOINT_NON_MANDATORY,discretionary,2,3 4,40,0,25,0,23,29,7,1,1,-1,-1998.307983,-999.000000,-1000.979370,-999.000000,-1000.918701,-999.000000,-4.395268,-5.758672,-999.000000,-999.000000,-999.000000,-999.000000,-6.571200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.748720,0.164592,0.000000,0.000000,0.000000,0.000000,0.086687,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972974,0,JOINT_NON_MANDATORY,discretionary,3,2 3,40,0,37,0,31,31,3,1,1,2,-1998.033691,-999.000000,-1.900717,-999.000000,-3.076880,-999.000000,-2.701983,-5.049380,-999.000000,-999.000000,-999.000000,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.566267,0.000000,0.153273,0.000000,0.258436,0.019038,0.000000,0.000000,0.000000,0.000000,0.002987,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831268,0,JOINT_NON_MANDATORY,shop,3,1 2 3 4,40,0,20,0,25,28,5,1,1,2,-1998.382324,-999.000000,-997.828857,-999.000000,-2.839590,-999.000000,-999.000000,-7.229946,-999.000000,-999.000000,-999.000000,-999.000000,-10.352500,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.987223,0.000000,0.000000,0.012238,0.000000,0.000000,0.000000,0.000000,0.000539,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831264,0,JOINT_NON_MANDATORY,shop,3,1 2 3 4,40,0,45,0,12,15,5,1,1,1,-1998.937378,-999.000000,-998.250854,-999.000000,-3.202640,-999.000000,-5.020174,-7.127499,-999.000000,-11.865124,-14.178180,-999.000000,-10.352500,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.849335,0.000000,0.136693,0.013148,0.000000,0.000146,0.000011,0.000000,0.000667,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831264,1,JOINT_NON_MANDATORY,shop,3,1 2 3 4,40,0,17,0,19,21,5,1,1,2,-1998.960938,-999.000000,-998.257385,-999.000000,-3.201669,-999.000000,-999.000000,-7.171892,-999.000000,-999.000000,-999.000000,-999.000000,-10.352500,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.980725,0.000000,0.000000,0.018506,0.000000,0.000000,0.000000,0.000000,0.000769,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067041,0,JOINT_NON_MANDATORY,discretionary,3,1 2 3 4,40,0,34,0,9,12,5,1,1,2,-1998.968384,-999.000000,-999.076172,-999.000000,-2.499577,-999.000000,-999.000000,-6.359875,-999.000000,-9.413891,-14.662125,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.969526,0.000000,0.000000,0.020420,0.000000,0.000963,0.000003,0.000000,0.009088,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175596,0,JOINT_NON_MANDATORY,shop,3,1 2 3 4,40,0,45,0,32,35,5,1,1,1,-1998.811768,-999.000000,-997.744812,-999.000000,-2.990223,-999.000000,-4.426574,-6.533899,-999.000000,-10.129640,-12.483454,-999.000000,-8.115300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.790467,0.000000,0.186250,0.017915,0.000000,0.000623,0.000046,0.000000,0.004700,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175596,1,JOINT_NON_MANDATORY,eatingout,3,1 2 3 4,40,0,28,0,28,31,5,1,1,2,-1998.927612,-999.000000,-998.397278,-999.000000,-1.466637,-999.000000,-3.191725,-5.644372,-999.000000,-6.886376,-11.481635,-999.000000,-5.924800,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.830104,0.000000,0.146953,0.009631,0.000000,0.003674,0.000022,0.000000,0.009616,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285724,0,JOINT_NON_MANDATORY,visiting,3,1 3 5 6,40,0,33,0,31,34,5,1,1,3,-1999.729492,-999.000000,-998.991943,-999.000000,-2.564978,-999.000000,-999.000000,-5.867359,-999.000000,-999.000000,-999.000000,-999.000000,-6.088000,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.937818,0.000000,0.000000,0.034507,0.000000,0.000000,0.000000,0.000000,0.027675,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583641,0,JOINT_NON_MANDATORY,shop,1,1 2,40,0,17,0,17,19,3,1,1,2,-1998.528687,-999.000000,-3.166802,-999.000000,-5.734132,-999.000000,-999.000000,-8.221892,-999.000000,-8.774183,-11.059508,-999.000000,-10.352500,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.935610,0.000000,0.053980,0.000000,0.000000,0.006000,0.000000,0.003427,0.000271,0.000000,0.000713,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307986,0,JOINT_NON_MANDATORY,maintenance,1,1 2,40,0,39,0,12,15,3,1,1,1,-1998.617920,-999.000000,-2.540205,-999.000000,-4.978793,-999.000000,-3.880803,-6.902787,-999.000000,-999.000000,-999.000000,-999.000000,-7.386300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.742889,0.000000,0.049452,0.000000,0.194995,0.006788,0.000000,0.000000,0.000000,0.000000,0.005876,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042239,0,JOINT_NON_MANDATORY,maintenance,1,1 2,40,0,55,0,27,30,3,1,1,1,-1998.609009,-999.000000,-3.044746,-999.000000,-5.782608,-999.000000,-999.000000,-9.091508,-999.000000,-999.000000,-999.000000,-999.000000,-9.767700,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.951184,0.000000,0.045406,0.000000,0.000000,0.002261,0.000000,0.000000,0.000000,0.000000,0.001150,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114288,0,JOINT_NON_MANDATORY,eatingout,1,1 2,40,0,71,0,30,32,3,1,1,1,-1999.217285,-999.000000,-2.432079,-999.000000,-4.091125,-999.000000,-999.000000,-7.557552,-999.000000,-7.575828,-10.517832,-999.000000,-6.684400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.843968,0.000000,0.133584,0.000000,0.000000,0.005090,0.000000,0.004979,0.000189,0.000000,0.012188,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3458803,0,JOINT_NON_MANDATORY,shop,1,1 2 3,40,0,67,0,28,31,5,1,1,3,-1999.837646,-999.000000,-998.648438,-999.000000,-5.545591,-999.000000,-999.000000,-7.727324,-999.000000,-10.566136,-14.369355,-999.000000,-8.115300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.836057,0.000000,0.000000,0.094345,0.000000,0.005511,0.000081,0.000000,0.064007,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3458803,1,JOINT_NON_MANDATORY,eatingout,1,1 2,40,0,33,0,14,17,5,1,1,1,-2000.131836,-999.000000,-2.644420,-999.000000,-3.586001,-999.000000,-999.000000,-7.124491,-999.000000,-9.548695,-14.638889,-15.630702,-5.924800,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.712885,0.000000,0.250415,0.000000,0.000000,0.008326,0.000000,0.000737,0.000003,0.000000,0.027634,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237592,0,JOINT_NON_MANDATORY,shop,3,1 2 3 4 5,41,0,27,0,38,38,7,1,1,-1,-1998.825684,-999.000000,-997.741882,-999.000000,-2.979873,-999.000000,-4.045786,-6.424622,-999.000000,-999.000000,-999.000000,-999.000000,-8.115300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.728719,0.000000,0.249261,0.017732,0.000000,0.000000,0.000000,0.000000,0.004288,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285735,0,JOINT_NON_MANDATORY,shop,3,2 3 5,41,0,17,0,24,25,5,1,1,5,-1998.399658,-999.000000,-997.850830,-999.000000,-3.087701,-999.000000,-4.805315,-7.162786,-999.000000,-8.904346,-10.942972,-999.000000,-9.433600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.835961,0.000000,0.148999,0.010854,0.000000,0.002465,0.000256,0.000000,0.001466,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155612,0,JOINT_NON_MANDATORY,shop,1,1 2,41,0,62,0,10,11,3,1,1,1,-1999.121582,-999.000000,-3.572093,-999.000000,-6.056325,-999.000000,-999.000000,-8.174912,-999.000000,-999.000000,-999.000000,-999.000000,-10.524600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.930819,0.000000,0.058898,0.000000,0.000000,0.009388,0.000000,0.000000,0.000000,0.000000,0.000896,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583651,0,JOINT_NON_MANDATORY,shop,1,1 2,41,0,27,0,21,25,3,1,1,1,-1998.654419,-999.000000,-3.262577,-999.000000,-6.013568,-999.000000,-6.508186,-8.887022,-999.000000,-999.000000,-999.000000,-999.000000,-11.557000,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.918344,0.000000,0.043203,0.000000,0.035684,0.002538,0.000000,0.000000,0.000000,0.000000,0.000231,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972084,0,JOINT_NON_MANDATORY,maintenance,3,1 2 3 5,41,0,61,0,8,8,5,1,1,5,-1999.422974,-999.000000,-998.232910,-999.000000,-2.835740,-999.000000,-999.000000,-6.599512,-999.000000,-6.185766,-10.207932,-8.152825,-7.386300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.935258,0.000000,0.000000,0.021694,0.000000,0.032731,0.000376,0.000064,0.009878,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972084,1,JOINT_NON_MANDATORY,visiting,3,2 3 4 5,41,0,43,0,4,7,7,1,1,-1,-1998.782227,-999.000000,-998.251282,-999.000000,-1.915872,-999.000000,-2.226839,-4.492229,-999.000000,-999.000000,-999.000000,-999.000000,-7.728000,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.559054,0.000000,0.406474,0.032800,0.000000,0.000000,0.000000,0.000000,0.001672,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484020,0,JOINT_NON_MANDATORY,maintenance,3,1 2 3 4 5,41,0,7,0,23,27,5,1,1,2,-1998.579224,-999.000000,-997.993164,-999.000000,-2.625546,-999.000000,-4.108129,-6.502993,-999.000000,-999.000000,-11.783916,-999.000000,-8.876700,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.804301,0.000000,0.181388,0.012676,0.000000,0.000000,0.000085,0.000000,0.001551,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484020,1,JOINT_NON_MANDATORY,shop,3,1 2 3 4 5,41,0,20,0,31,32,5,1,1,2,-1998.445557,-999.000000,-997.867615,-999.000000,-2.867553,-999.000000,-4.296934,-6.767486,-999.000000,-999.000000,-999.000000,-999.000000,-10.524600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.797619,0.000000,0.189810,0.012194,0.000000,0.000000,0.000000,0.000000,0.000377,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430337,0,JOINT_NON_MANDATORY,shop,1,1 2,41,0,20,0,27,28,3,1,1,1,-1998.643677,-999.000000,-3.220628,-999.000000,-5.984983,-999.000000,-5.742233,-8.212786,-999.000000,-999.000000,-999.000000,-999.000000,-9.433600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.882060,0.000000,0.040885,0.000000,0.070736,0.004544,0.000000,0.000000,0.000000,0.000000,0.001775,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430337,1,JOINT_NON_MANDATORY,shop,1,1 2,41,0,30,0,31,32,3,1,1,2,-1998.345337,-999.000000,-2.972320,-999.000000,-5.758843,-999.000000,-5.443512,-7.995371,-999.000000,-999.000000,-999.000000,-999.000000,-9.433600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.880187,0.000000,0.039805,0.000000,0.074267,0.004359,0.000000,0.000000,0.000000,0.000000,0.001382,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840658,0,JOINT_NON_MANDATORY,discretionary,1,1 2,41,0,31,0,30,34,3,1,1,2,-1998.413696,-999.000000,-2.563769,-999.000000,-4.334528,-999.000000,-3.451237,-6.414682,-999.000000,-9.311081,-13.422455,-999.000000,-6.571200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.628747,0.000000,0.087902,0.000000,0.261307,0.009708,0.000000,0.000747,0.000008,0.000000,0.011581,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840674,0,JOINT_NON_MANDATORY,eatingout,1,1 2,41,0,4,0,3,4,3,1,1,1,-1998.667480,-999.000000,-2.531228,-999.000000,-4.162016,-999.000000,-6.225579,-7.418136,-999.000000,-10.181790,-11.699881,-9.088363,-6.972900,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.827675,0.000000,0.135183,0.000000,0.020406,0.005424,0.000000,0.000231,0.000064,0.001121,0.009895,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786319,0,JOINT_NON_MANDATORY,eatingout,1,1 2,41,0,72,0,29,29,3,1,1,2,-1998.470093,-999.000000,-2.404368,-999.000000,-4.066403,-999.000000,-999.000000,-7.780098,-999.000000,-8.198408,-10.724771,-999.000000,-6.972900,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.850169,0.000000,0.134119,0.000000,0.000000,0.003992,0.000000,0.002612,0.000158,0.000000,0.008949,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867929,0,JOINT_NON_MANDATORY,maintenance,3,1 2 3 4,41,0,33,0,22,28,5,1,1,1,-1998.547363,-999.000000,-998.001953,-999.000000,-2.849224,-999.000000,-5.038326,-7.717093,-999.000000,-999.000000,-999.000000,-999.000000,-9.909100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.894452,0.000000,0.099697,0.005082,0.000000,0.000000,0.000000,0.000000,0.000768,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867929,1,JOINT_NON_MANDATORY,maintenance,3,2 4,41,0,47,0,11,13,3,1,1,2,-1998.496826,-999.000000,-2.236708,-999.000000,-2.825058,-999.000000,-5.147378,-7.610092,-999.000000,-999.000000,-999.000000,-999.000000,-9.909100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.632647,0.000000,0.329044,0.000000,0.035689,0.002313,0.000000,0.000000,0.000000,0.000000,0.000307,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067061,0,JOINT_NON_MANDATORY,eatingout,3,3 4,41,0,19,0,6,11,3,1,1,3,-1999.102417,-999.000000,-2.295922,-999.000000,-2.010419,-999.000000,-4.108934,-6.277356,-999.000000,-12.343031,-15.956610,-999.000000,-6.972900,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.388240,0.000000,0.533175,0.000000,0.068473,0.006154,0.000000,0.000018,0.000000,0.000000,0.003940,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972076,0,JOINT_NON_MANDATORY,discretionary,3,1 2 3 4 5,41,0,1,0,29,33,5,1,1,1,-1998.584595,-999.000000,-998.695435,-999.000000,-2.119701,-999.000000,-999.000000,-6.395336,-999.000000,-999.000000,-999.000000,-999.000000,-8.211200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.984092,0.000000,0.000000,0.013682,0.000000,0.000000,0.000000,0.000000,0.002226,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067068,0,JOINT_NON_MANDATORY,visiting,3,1 2 3 4,41,0,33,0,6,16,5,1,1,1,-1999.481201,-999.000000,-998.851318,-999.000000,-2.472126,-999.000000,-3.969390,-5.843121,-999.000000,-999.000000,-999.000000,-999.000000,-6.088000,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.783949,0.000000,0.173353,0.021615,0.000000,0.000000,0.000000,0.000000,0.021083,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831275,0,JOINT_NON_MANDATORY,maintenance,3,1 2 3 4,41,0,78,0,19,23,5,1,1,2,-1998.961304,-999.000000,-998.296265,-999.000000,-2.893628,-999.000000,-999.000000,-7.034888,-999.000000,-999.000000,-13.337158,-999.000000,-8.704600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.981425,0.000000,0.000000,0.015607,0.000000,0.000000,0.000029,0.000000,0.002939,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175610,0,JOINT_NON_MANDATORY,eatingout,1,2 3,41,0,20,0,29,31,5,1,1,3,-1998.596924,-999.000000,-1.933267,-999.000000,-1.774350,-999.000000,-5.347073,-7.166056,-999.000000,-10.621263,-13.383443,-999.000000,-6.972900,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.446400,0.000000,0.532610,0.000000,0.015697,0.002080,0.000000,0.000081,0.000004,0.000000,0.003127,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
