hh_id,tour_id,stop_id,inbound,tour_purpose,orig_purpose,dest_purpose,orig_maz,orig_walk_segment,orig_park_maz,dest_maz,dest_walk_segment,parking_taz,stop_period,trip_mode,num_participants,tour_mode,tour_category,board_tap,alight_tap,orig_taz,dest_taz,orig_park_taz,dest_park_taz,driver
1114283,0,-1,0,discretionary,Home,discretionary,40,0,0,37,0,0,4,3,2,3,JOINT_NON_MANDATORY,0,0,10,10,0,0,2
1114283,0,-1,1,discretionary,discretionary,Home,37,0,0,40,0,0,5,3,2,3,JOINT_NON_MANDATORY,0,0,10,10,0,0,2
1114283,1,-1,0,eatingout,Home,eatingout,40,0,0,5,0,0,2,3,2,3,JOINT_NON_MANDATORY,0,0,10,2,0,0,1
1114283,1,-1,1,eatingout,eatingout,Home,5,0,0,40,0,0,3,3,2,3,JOINT_NON_MANDATORY,0,0,2,10,0,0,1
1265818,0,-1,0,shop,Home,shop,40,0,0,17,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,10,5,0,0,1
1265818,0,-1,1,shop,shop,Home,17,0,0,40,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,5,10,0,0,1
2212069,0,-1,0,shop,Home,shop,40,0,0,55,0,0,22,5,4,5,JOINT_NON_MANDATORY,0,0,10,14,0,0,2
2212069,0,-1,1,shop,shop,Home,55,0,0,40,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,14,10,0,0,2
2212069,1,-1,0,discretionary,Home,discretionary,40,0,0,17,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,10,5,0,0,3
2212069,1,-1,1,discretionary,discretionary,Home,17,0,0,40,0,0,35,5,4,5,JOINT_NON_MANDATORY,0,0,5,10,0,0,3
2175579,0,-1,0,shop,Home,shop,40,0,0,5,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,10,2,0,0,1
2175579,0,-1,1,shop,shop,Home,5,0,0,40,0,0,34,5,4,5,JOINT_NON_MANDATORY,0,0,2,10,0,0,1
3066928,0,-1,0,discretionary,Home,discretionary,40,0,0,32,0,0,2,3,2,3,JOINT_NON_MANDATORY,0,0,10,8,0,0,2
3066928,0,-1,1,discretionary,discretionary,Home,32,0,0,40,0,0,4,3,2,3,JOINT_NON_MANDATORY,0,0,8,10,0,0,2
1786283,0,-1,0,discretionary,Home,discretionary,40,0,0,67,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,10,17,0,0,1
1786283,0,-1,1,discretionary,discretionary,Home,67,0,0,40,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,17,10,0,0,1
763752,0,-1,0,maintenance,Home,maintenance,40,0,0,20,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,10,5,0,0,2
763752,0,-1,1,maintenance,maintenance,Home,20,0,0,40,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,5,10,0,0,2
3401947,0,-1,0,discretionary,Home,discretionary,40,0,0,30,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,10,8,0,0,1
3401947,0,-1,1,discretionary,discretionary,Home,30,0,0,40,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,8,10,0,0,1
831258,0,-1,0,discretionary,Home,discretionary,40,0,0,30,0,0,28,7,4,7,JOINT_NON_MANDATORY,0,0,10,8,0,0,-1
831258,0,-1,1,discretionary,discretionary,Home,30,0,0,40,0,0,30,7,4,7,JOINT_NON_MANDATORY,0,0,8,10,0,0,-1
1972975,0,-1,0,discretionary,Home,discretionary,40,0,0,29,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,10,8,0,0,1
1972975,0,-1,1,discretionary,discretionary,Home,29,0,0,40,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,8,10,0,0,1
1972975,1,-1,0,discretionary,Home,discretionary,40,0,0,42,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,10,11,0,0,2
1972975,1,-1,1,discretionary,discretionary,Home,42,0,0,40,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,11,10,0,0,2
1944726,0,-1,0,maintenance,Home,maintenance,40,0,0,55,0,0,24,5,3,5,JOINT_NON_MANDATORY,0,0,10,14,0,0,1
1944726,0,-1,1,maintenance,maintenance,Home,55,0,0,40,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,14,10,0,0,1
2102081,0,-1,0,discretionary,Home,discretionary,40,0,0,25,0,0,23,7,2,7,JOINT_NON_MANDATORY,0,0,10,7,0,0,-1
2102081,0,-1,1,discretionary,discretionary,Home,25,0,0,40,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,7,10,0,0,-1
1972974,0,-1,0,discretionary,Home,discretionary,40,0,0,37,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,10,10,0,0,2
1972974,0,-1,1,discretionary,discretionary,Home,37,0,0,40,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,10,10,0,0,2
831268,0,-1,0,shop,Home,shop,40,0,0,20,0,0,25,5,4,5,JOINT_NON_MANDATORY,0,0,10,5,0,0,2
831268,0,-1,1,shop,shop,Home,20,0,0,40,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,5,10,0,0,2
831264,0,-1,0,shop,Home,shop,40,0,0,45,0,0,12,5,4,5,JOINT_NON_MANDATORY,0,0,10,12,0,0,1
831264,0,-1,1,shop,shop,Home,45,0,0,40,0,0,15,5,4,5,JOINT_NON_MANDATORY,0,0,12,10,0,0,1
831264,1,-1,0,shop,Home,shop,40,0,0,17,0,0,19,5,4,5,JOINT_NON_MANDATORY,0,0,10,5,0,0,2
831264,1,-1,1,shop,shop,Home,17,0,0,40,0,0,21,5,4,5,JOINT_NON_MANDATORY,0,0,5,10,0,0,2
2067041,0,-1,0,discretionary,Home,discretionary,40,0,0,34,0,0,9,5,4,5,JOINT_NON_MANDATORY,0,0,10,9,0,0,2
2067041,0,-1,1,discretionary,discretionary,Home,34,0,0,40,0,0,12,5,4,5,JOINT_NON_MANDATORY,0,0,9,10,0,0,2
2175596,0,-1,0,shop,Home,shop,40,0,0,45,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,10,12,0,0,1
2175596,0,-1,1,shop,shop,Home,45,0,0,40,0,0,35,5,4,5,JOINT_NON_MANDATORY,0,0,12,10,0,0,1
2175596,1,-1,0,eatingout,Home,eatingout,40,0,0,28,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,10,7,0,0,2
2175596,1,-1,1,eatingout,eatingout,Home,28,0,0,40,0,0,31,5,4,5,JOINT_NON_MANDATORY,0,0,7,10,0,0,2
2285724,0,-1,0,visiting,Home,visiting,40,0,0,33,0,0,31,5,4,5,JOINT_NON_MANDATORY,0,0,10,9,0,0,3
2285724,0,-1,1,visiting,visiting,Home,33,0,0,40,0,0,34,5,4,5,JOINT_NON_MANDATORY,0,0,9,10,0,0,3
583641,0,-1,0,shop,Home,shop,40,0,0,17,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,10,5,0,0,2
583641,0,-1,1,shop,shop,Home,17,0,0,40,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,5,10,0,0,2
3307986,0,-1,0,maintenance,Home,maintenance,40,0,0,39,0,0,12,3,2,3,JOINT_NON_MANDATORY,0,0,10,10,0,0,1
3307986,0,-1,1,maintenance,maintenance,Home,39,0,0,40,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,10,10,0,0,1
1042239,0,-1,0,maintenance,Home,maintenance,40,0,0,55,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,10,14,0,0,1
1042239,0,-1,1,maintenance,maintenance,Home,55,0,0,40,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,14,10,0,0,1
1114288,0,-1,0,eatingout,Home,eatingout,40,0,0,71,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,10,18,0,0,1
1114288,0,-1,1,eatingout,eatingout,Home,71,0,0,40,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,18,10,0,0,1
3458803,0,-1,0,shop,Home,shop,40,0,0,67,0,0,28,5,3,5,JOINT_NON_MANDATORY,0,0,10,17,0,0,3
3458803,0,-1,1,shop,shop,Home,67,0,0,40,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,17,10,0,0,3
3458803,1,-1,0,eatingout,Home,eatingout,40,0,0,33,0,0,14,5,2,5,JOINT_NON_MANDATORY,0,0,10,9,0,0,1
3458803,1,-1,1,eatingout,eatingout,Home,33,0,0,40,0,0,17,5,2,5,JOINT_NON_MANDATORY,0,0,9,10,0,0,1
2237592,0,-1,0,shop,Home,shop,41,0,0,27,0,0,38,7,5,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1
2237592,0,-1,1,shop,shop,Home,27,0,0,41,0,0,38,7,5,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1
2285735,0,-1,0,shop,Home,shop,41,0,0,17,0,0,24,5,3,5,JOINT_NON_MANDATORY,0,0,11,5,0,0,5
2285735,0,-1,1,shop,shop,Home,17,0,0,41,0,0,25,5,3,5,JOINT_NON_MANDATORY,0,0,5,11,0,0,5
3155612,0,-1,0,shop,Home,shop,41,0,0,62,0,0,10,3,2,3,JOINT_NON_MANDATORY,0,0,11,16,0,0,1
3155612,0,-1,1,shop,shop,Home,62,0,0,41,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,16,11,0,0,1
583651,0,-1,0,shop,Home,shop,41,0,0,27,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,11,7,0,0,1
583651,0,-1,1,shop,shop,Home,27,0,0,41,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,7,11,0,0,1
972084,0,-1,0,maintenance,Home,maintenance,41,0,0,61,0,0,8,5,4,5,JOINT_NON_MANDATORY,0,0,11,16,0,0,5
972084,0,-1,1,maintenance,maintenance,Home,61,0,0,41,0,0,8,5,4,5,JOINT_NON_MANDATORY,0,0,16,11,0,0,5
972084,1,-1,0,visiting,Home,visiting,41,0,0,43,0,0,4,7,4,7,JOINT_NON_MANDATORY,0,0,11,11,0,0,-1
972084,1,-1,1,visiting,visiting,Home,43,0,0,41,0,0,7,7,4,7,JOINT_NON_MANDATORY,0,0,11,11,0,0,-1
484020,0,-1,0,maintenance,Home,maintenance,41,0,0,7,0,0,23,5,5,5,JOINT_NON_MANDATORY,0,0,11,2,0,0,2
484020,0,-1,1,maintenance,maintenance,Home,7,0,0,41,0,0,27,5,5,5,JOINT_NON_MANDATORY,0,0,2,11,0,0,2
484020,1,-1,0,shop,Home,shop,41,0,0,20,0,0,31,5,5,5,JOINT_NON_MANDATORY,0,0,11,5,0,0,2
484020,1,-1,1,shop,shop,Home,20,0,0,41,0,0,32,5,5,5,JOINT_NON_MANDATORY,0,0,5,11,0,0,2
3430337,0,-1,0,shop,Home,shop,41,0,0,20,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,11,5,0,0,1
3430337,0,-1,1,shop,shop,Home,20,0,0,41,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,5,11,0,0,1
3430337,1,-1,0,shop,Home,shop,41,0,0,30,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,11,8,0,0,2
3430337,1,-1,1,shop,shop,Home,30,0,0,41,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,8,11,0,0,2
1840658,0,-1,0,discretionary,Home,discretionary,41,0,0,31,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,11,8,0,0,2
1840658,0,-1,1,discretionary,discretionary,Home,31,0,0,41,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,8,11,0,0,2
1840674,0,-1,0,eatingout,Home,eatingout,41,0,0,4,0,0,3,3,2,3,JOINT_NON_MANDATORY,0,0,11,1,0,0,1
1840674,0,-1,1,eatingout,eatingout,Home,4,0,0,41,0,0,4,3,2,3,JOINT_NON_MANDATORY,0,0,1,11,0,0,1
1786319,0,-1,0,eatingout,Home,eatingout,41,0,0,72,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,11,18,0,0,2
1786319,0,-1,1,eatingout,eatingout,Home,72,0,0,41,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,18,11,0,0,2
867929,0,-1,0,maintenance,Home,maintenance,41,0,0,33,0,0,22,5,4,5,JOINT_NON_MANDATORY,0,0,11,9,0,0,1
867929,0,-1,1,maintenance,maintenance,Home,33,0,0,41,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,9,11,0,0,1
867929,1,-1,0,maintenance,Home,maintenance,41,0,0,47,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,11,12,0,0,2
867929,1,-1,1,maintenance,maintenance,Home,47,0,0,41,0,0,13,3,2,3,JOINT_NON_MANDATORY,0,0,12,11,0,0,2
2067061,0,-1,0,eatingout,Home,eatingout,41,0,0,19,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,11,5,0,0,3
2067061,0,-1,1,eatingout,eatingout,Home,19,0,0,41,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,5,11,0,0,3
972076,0,-1,0,discretionary,Home,discretionary,41,0,0,1,0,0,29,5,5,5,JOINT_NON_MANDATORY,0,0,11,1,0,0,1
972076,0,-1,1,discretionary,discretionary,Home,1,0,0,41,0,0,33,5,5,5,JOINT_NON_MANDATORY,0,0,1,11,0,0,1
2067068,0,-1,0,visiting,Home,visiting,41,0,0,33,0,0,6,5,4,5,JOINT_NON_MANDATORY,0,0,11,9,0,0,1
2067068,0,-1,1,visiting,visiting,Home,33,0,0,41,0,0,16,5,4,5,JOINT_NON_MANDATORY,0,0,9,11,0,0,1
831275,0,-1,0,maintenance,Home,maintenance,41,0,0,78,0,0,19,5,4,5,JOINT_NON_MANDATORY,0,0,11,20,0,0,2
831275,0,-1,1,maintenance,maintenance,Home,78,0,0,41,0,0,23,5,4,5,JOINT_NON_MANDATORY,0,0,20,11,0,0,2
2175610,0,-1,0,eatingout,Home,eatingout,41,0,0,20,0,0,29,5,2,5,JOINT_NON_MANDATORY,0,0,11,5,0,0,3
2175610,0,-1,1,eatingout,eatingout,Home,20,0,0,41,0,0,31,5,2,5,JOINT_NON_MANDATORY,0,0,5,11,0,0,3
1486809,0,-1,0,discretionary,Home,discretionary,41,0,0,24,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,11,6,0,0,3
1486809,0,-1,1,discretionary,discretionary,Home,24,0,0,41,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,6,11,0,0,3
2212078,0,-1,0,shop,Home,shop,41,0,0,45,0,0,34,5,3,5,JOINT_NON_MANDATORY,0,0,11,12,0,0,1
2212078,0,-1,1,shop,shop,Home,45,0,0,41,0,0,38,5,3,5,JOINT_NON_MANDATORY,0,0,12,11,0,0,1
3224048,0,-1,0,discretionary,Home,discretionary,41,0,0,47,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,11,12,0,0,2
3224048,0,-1,1,discretionary,discretionary,Home,47,0,0,41,0,0,10,3,2,3,JOINT_NON_MANDATORY,0,0,12,11,0,0,2
2102117,0,-1,0,visiting,Home,visiting,41,0,0,33,0,0,26,5,2,5,JOINT_NON_MANDATORY,0,0,11,9,0,0,2
2102117,0,-1,1,visiting,visiting,Home,33,0,0,41,0,0,33,5,2,5,JOINT_NON_MANDATORY,0,0,9,11,0,0,2
1630320,0,-1,0,shop,Home,shop,41,0,0,45,0,0,25,8,4,8,JOINT_NON_MANDATORY,0,0,11,12,0,0,-1
1630320,0,-1,1,shop,shop,Home,45,0,0,41,0,0,27,8,4,8,JOINT_NON_MANDATORY,0,0,12,11,0,0,-1
867927,0,-1,0,shop,Home,shop,41,0,0,27,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1
867927,0,-1,1,shop,shop,Home,27,0,0,41,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1
3467828,0,-1,0,discretionary,Home,discretionary,41,0,0,8,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,11,2,0,0,4
3467828,0,-1,1,discretionary,discretionary,Home,8,0,0,41,0,0,37,5,3,5,JOINT_NON_MANDATORY,0,0,2,11,0,0,4
2067057,0,-1,0,maintenance,Home,maintenance,41,0,0,33,0,0,23,7,2,7,JOINT_NON_MANDATORY,0,0,11,9,0,0,-1
2067057,0,-1,1,maintenance,maintenance,Home,33,0,0,41,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,9,11,0,0,-1
820779,0,-1,0,visiting,Home,visiting,41,0,0,28,0,0,19,7,2,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1
820779,0,-1,1,visiting,visiting,Home,28,0,0,41,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1
1738163,0,-1,0,discretionary,Home,discretionary,41,0,0,31,0,0,1,5,4,5,JOINT_NON_MANDATORY,0,0,11,8,0,0,7
1738163,0,-1,1,discretionary,discretionary,Home,31,0,0,41,0,0,4,5,4,5,JOINT_NON_MANDATORY,0,0,8,11,0,0,7
1738163,1,-1,0,discretionary,Home,discretionary,41,0,0,14,0,0,40,5,6,5,JOINT_NON_MANDATORY,0,0,11,4,0,0,4
1738163,1,-1,1,discretionary,discretionary,Home,14,0,0,41,0,0,40,5,6,5,JOINT_NON_MANDATORY,0,0,4,11,0,0,4
972082,0,-1,0,discretionary,Home,discretionary,41,0,0,29,0,0,26,7,3,7,JOINT_NON_MANDATORY,0,0,11,8,0,0,-1
972082,0,-1,1,discretionary,discretionary,Home,29,0,0,41,0,0,31,7,3,7,JOINT_NON_MANDATORY,0,0,8,11,0,0,-1
3440531,0,-1,0,shop,Home,shop,41,0,0,80,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,11,20,0,0,2
3440531,0,-1,1,shop,shop,Home,80,0,0,41,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,20,11,0,0,2
2237596,0,-1,0,eatingout,Home,eatingout,41,0,0,20,0,0,28,5,5,5,JOINT_NON_MANDATORY,0,0,11,5,0,0,2
2237596,0,-1,1,eatingout,eatingout,Home,20,0,0,41,0,0,28,5,5,5,JOINT_NON_MANDATORY,0,0,5,11,0,0,2
1973028,0,-1,0,discretionary,Home,discretionary,41,0,0,17,0,0,11,5,2,5,JOINT_NON_MANDATORY,0,0,11,5,0,0,2
1973028,0,-1,1,discretionary,discretionary,Home,17,0,0,41,0,0,17,3,2,5,JOINT_NON_MANDATORY,0,0,5,11,0,0,2
2102133,0,-1,0,eatingout,Home,eatingout,41,0,0,43,0,0,11,7,2,7,JOINT_NON_MANDATORY,0,0,11,11,0,0,-1
2102133,0,-1,1,eatingout,eatingout,Home,43,0,0,41,0,0,19,7,2,7,JOINT_NON_MANDATORY,0,0,11,11,0,0,-1
2237587,0,-1,0,visiting,Home,visiting,41,0,0,28,0,0,30,5,5,5,JOINT_NON_MANDATORY,0,0,11,7,0,0,1
2237587,0,-1,1,visiting,visiting,Home,28,0,0,41,0,0,34,5,5,5,JOINT_NON_MANDATORY,0,0,7,11,0,0,1
2102147,0,-1,0,shop,Home,shop,41,0,0,13,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,11,4,0,0,2
2102147,0,-1,1,shop,shop,Home,13,0,0,41,0,0,39,3,2,3,JOINT_NON_MANDATORY,0,0,4,11,0,0,2
3281494,0,-1,0,shop,Home,shop,41,0,0,45,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,11,12,0,0,2
3281494,0,-1,1,shop,shop,Home,45,0,0,41,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,12,11,0,0,2
2212077,0,-1,0,maintenance,Home,maintenance,41,0,0,17,0,0,30,5,5,5,JOINT_NON_MANDATORY,0,0,11,5,0,0,1
2212077,0,-1,1,maintenance,maintenance,Home,17,0,0,41,0,0,31,5,5,5,JOINT_NON_MANDATORY,0,0,5,11,0,0,1
2212077,1,-1,0,maintenance,Home,maintenance,41,0,0,47,0,0,26,5,4,5,JOINT_NON_MANDATORY,0,0,11,12,0,0,1
2212077,1,-1,1,maintenance,maintenance,Home,47,0,0,41,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,12,11,0,0,1
364711,0,-1,0,maintenance,Home,maintenance,41,0,0,39,0,0,29,7,4,7,JOINT_NON_MANDATORY,0,0,11,10,0,0,-1
364711,0,-1,1,maintenance,maintenance,Home,39,0,0,41,0,0,37,7,4,7,JOINT_NON_MANDATORY,0,0,10,11,0,0,-1
3281492,0,-1,0,shop,Home,shop,41,0,0,55,0,0,10,3,2,3,JOINT_NON_MANDATORY,0,0,11,14,0,0,2
3281492,0,-1,1,shop,shop,Home,55,0,0,41,0,0,13,3,2,3,JOINT_NON_MANDATORY,0,0,14,11,0,0,2
2034479,0,-1,0,eatingout,Home,eatingout,41,0,0,31,0,0,15,5,3,5,JOINT_NON_MANDATORY,0,0,11,8,0,0,1
2034479,0,-1,1,eatingout,eatingout,Home,31,0,0,41,0,0,17,5,3,5,JOINT_NON_MANDATORY,0,0,8,11,0,0,1
484021,0,-1,0,maintenance,Home,maintenance,41,0,0,27,0,0,23,7,5,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1
484021,0,-1,1,maintenance,maintenance,Home,27,0,0,41,0,0,27,7,5,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1
1944750,0,-1,0,shop,Home,shop,41,0,0,20,0,0,30,7,3,7,JOINT_NON_MANDATORY,0,0,11,5,0,0,-1
1944750,0,-1,1,shop,shop,Home,20,0,0,41,0,0,32,7,3,7,JOINT_NON_MANDATORY,0,0,5,11,0,0,-1
1630315,0,-1,0,maintenance,Home,maintenance,41,0,0,20,0,0,33,5,5,5,JOINT_NON_MANDATORY,0,0,11,5,0,0,1
1630315,0,-1,1,maintenance,maintenance,Home,20,0,0,41,0,0,34,5,5,5,JOINT_NON_MANDATORY,0,0,5,11,0,0,1
2102141,0,-1,0,discretionary,Home,discretionary,41,0,0,71,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,11,18,0,0,2
2102141,0,-1,1,discretionary,discretionary,Home,71,0,0,41,0,0,37,5,3,5,JOINT_NON_MANDATORY,0,0,18,11,0,0,2
831279,0,-1,0,discretionary,Home,discretionary,41,0,0,31,0,0,6,7,2,7,JOINT_NON_MANDATORY,0,0,11,8,0,0,-1
831279,0,-1,1,discretionary,discretionary,Home,31,0,0,41,0,0,7,7,2,7,JOINT_NON_MANDATORY,0,0,8,11,0,0,-1
831279,1,-1,0,discretionary,Home,discretionary,41,0,0,9,0,0,29,5,3,5,JOINT_NON_MANDATORY,0,0,11,3,0,0,2
831279,1,-1,1,discretionary,discretionary,Home,9,0,0,41,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,3,11,0,0,2
1840671,0,-1,0,shop,Home,shop,41,0,0,45,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,11,12,0,0,2
1840671,0,-1,1,shop,shop,Home,45,0,0,41,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,12,11,0,0,2
2102104,0,-1,0,eatingout,Home,eatingout,41,0,0,28,0,0,28,7,2,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1
2102104,0,-1,1,eatingout,eatingout,Home,28,0,0,41,0,0,30,7,2,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1
1973023,0,-1,0,maintenance,Home,maintenance,41,0,0,33,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,11,9,0,0,1
1973023,0,-1,1,maintenance,maintenance,Home,33,0,0,41,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,9,11,0,0,1
2285737,0,-1,0,maintenance,Home,maintenance,41,0,0,27,0,0,25,5,4,5,JOINT_NON_MANDATORY,0,0,11,7,0,0,2
2285737,0,-1,1,maintenance,maintenance,Home,27,0,0,41,0,0,26,5,4,5,JOINT_NON_MANDATORY,0,0,7,11,0,0,2
2285737,1,-1,0,visiting,Home,visiting,41,0,0,28,0,0,27,7,4,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1
2285737,1,-1,1,visiting,visiting,Home,28,0,0,41,0,0,33,7,4,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1
2175608,0,-1,0,discretionary,Home,discretionary,41,0,0,2,0,0,29,5,3,5,JOINT_NON_MANDATORY,0,0,11,1,0,0,2
2175608,0,-1,1,discretionary,discretionary,Home,2,0,0,41,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,1,11,0,0,2
1840676,0,-1,0,eatingout,Home,eatingout,41,0,0,17,0,0,27,7,2,7,JOINT_NON_MANDATORY,0,0,11,5,0,0,-1
1840676,0,-1,1,eatingout,eatingout,Home,17,0,0,41,0,0,36,7,2,7,JOINT_NON_MANDATORY,0,0,5,11,0,0,-1
1944740,0,-1,0,maintenance,Home,maintenance,41,0,0,71,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,11,18,0,0,1
1944740,0,-1,1,maintenance,maintenance,Home,71,0,0,41,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,18,11,0,0,1
3155605,0,-1,0,shop,Home,shop,41,0,0,55,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,11,14,0,0,2
3155605,0,-1,1,shop,shop,Home,55,0,0,41,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,14,11,0,0,2
2102115,0,-1,0,discretionary,Home,discretionary,41,0,0,27,0,0,21,5,3,5,JOINT_NON_MANDATORY,0,0,11,7,0,0,2
2102115,0,-1,1,discretionary,discretionary,Home,27,0,0,41,0,0,24,5,3,5,JOINT_NON_MANDATORY,0,0,7,11,0,0,2
2102115,1,-1,0,discretionary,Home,discretionary,41,0,0,40,0,0,25,7,2,7,JOINT_NON_MANDATORY,0,0,11,10,0,0,-1
2102115,1,-1,1,discretionary,discretionary,Home,40,0,0,41,0,0,30,7,2,7,JOINT_NON_MANDATORY,0,0,10,11,0,0,-1
644706,0,-1,0,shop,Home,shop,41,0,0,14,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,11,4,0,0,1
644706,0,-1,1,shop,shop,Home,14,0,0,41,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,4,11,0,0,1
583652,0,-1,0,shop,Home,shop,41,0,0,4,0,0,37,3,2,3,JOINT_NON_MANDATORY,0,0,11,1,0,0,1
583652,0,-1,1,shop,shop,Home,4,0,0,41,0,0,38,3,2,3,JOINT_NON_MANDATORY,0,0,1,11,0,0,1
3281495,0,-1,0,shop,Home,shop,41,0,0,45,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,11,12,0,0,2
3281495,0,-1,1,shop,shop,Home,45,0,0,41,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,12,11,0,0,2
867932,0,-1,0,discretionary,Home,discretionary,41,0,0,7,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,11,2,0,0,1
867932,0,-1,1,discretionary,discretionary,Home,7,0,0,41,0,0,33,5,4,5,JOINT_NON_MANDATORY,0,0,2,11,0,0,1
1486833,0,-1,0,discretionary,Home,discretionary,41,0,0,28,0,0,29,7,4,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1
1486833,0,-1,1,discretionary,discretionary,Home,28,0,0,41,0,0,33,7,4,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1
3155622,0,-1,0,shop,Home,shop,42,0,0,45,0,0,12,7,2,7,JOINT_NON_MANDATORY,0,0,11,12,0,0,-1
3155622,0,-1,1,shop,shop,Home,45,0,0,42,0,0,17,7,2,7,JOINT_NON_MANDATORY,0,0,12,11,0,0,-1
1786305,0,-1,0,shop,Home,shop,42,0,0,45,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,11,12,0,0,2
