,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
0,18,9,1.0,6.0,6350745.0,256.0,260.9,260.9,0.3417,256.0,208.10000000000002,1845071.0,0.0,0.0,1.0,12.081886193140015,4.9,6350745.0,6350745.0,0,0,1845071.0_0_0.0
1,9,18,6.0,2.0,0.0,260.9,469.0,469.0,0.01,469.0,0.0,1845071.0,0.0,0.0,0.0,0.0,2.0,6350745.0,6350744.0,0,1,1845071.0_1_0.0
2,18,17,2.0,7.0,6350744.0,469.0,470.4,470.4,0.3417,469.0,105.60000000000002,1845071.0,0.0,0.0,1.0,6.766591858838862,1.4,6350744.0,6350744.0,0,2,1845071.0_2_0.0
4,17,8,3.0,8.0,6350744.0,576.0,582.5,582.5,0.3417,576.0,56.5,1845071.0,0.0,0.0,1.0,15.099956801657076,6.5,6350744.0,6350744.0,0,2,1845071.0_2_0.0
6,8,18,4.0,9.0,6350744.0,639.0,645.0,645.0,0.3417,639.0,270.0,1845071.0,0.0,0.0,1.0,1443.7372754124667,6.0,6350744.0,6350744.0,0,2,1845071.0_2_0.0
7,18,9,9.0,5.0,0.0,645.0,915.0,915.0,0.01,915.0,0.0,1845071.0,0.0,0.0,0.0,0.0,4.8,6350744.0,6350745.0,0,3,1845071.0_3_0.0
8,9,18,5.0,10.0,6350745.0,915.0,917.3,917.3,0.3417,915.0,522.7,1845071.0,0.0,0.0,1.0,1453.8028263426954,2.3,6350745.0,6350745.0,0,4,1845071.0_4_0.0
0,12,18,2.0,8.0,2619846.0,481.00000000000006,485.30000000000007,485.3,0.063,481.0,44.69999999999999,831970.0,0.0,0.0,1.0,8.686345302127116,4.3,2619846.0,2619846.0,0,0,831970.0_0_0.0
2,18,2,3.0,9.0,2619846.0,530.0,534.0,534.0,0.063,530.0,60.0,831970.0,0.0,0.0,1.0,5.838063803521444,4.0,2619846.0,2619846.0,0,0,831970.0_0_0.0
4,2,18,4.0,10.0,2619846.0,594.0,600.5,600.5,0.063,594.0,282.5,831970.0,0.0,0.0,1.0,292.3889241625538,6.5,2619846.0,2619846.0,0,0,831970.0_0_0.0
5,18,18,10.0,5.0,0.0,600.5,879.0,883.0,0.01,883.0,0.0,831970.0,0.0,0.0,0.0,0.0,3.1,2619846.0,2619845.0,0,1,831970.0_1_0.0
6,18,14,5.0,11.0,2619845.0,879.0,890.0,894.0,0.063,883.0,0.0,831970.0,0.0,0.0,1.0,5.9836159777067905,11.0,2619845.0,2619845.0,0,2,831970.0_2_0.0
8,14,18,6.0,12.0,2619845.0,890.0,894.5999999999999,894.6,0.063,890.0,545.4,831970.0,0.0,0.0,1.0,1001.5724601677241,4.6,2619845.0,2619845.0,0,2,831970.0_2_0.0
0,19,19,1.0,8.0,10393459.0,256.0,259.6,259.6,0.6319,256.0,131.39999999999998,3813167.0,0.0,0.0,1.0,9.186763591255207,3.6,10393459.0,10393459.0,0,0,3813167.0_0_0.0
2,19,2,2.0,9.0,10393459.0,391.0,398.1,398.1,0.6319,391.0,19.899999999999977,3813167.0,0.0,0.0,1.0,1447.4072551886627,7.1,10393459.0,10393459.0,0,1,3813167.0_1_0.0
4,2,19,3.0,10.0,10393459.0,418.0,423.2,423.2,0.6319,418.0,74.80000000000001,3813167.0,0.0,0.0,1.0,1443.762967779231,5.2,10393459.0,10393459.0,0,1,3813167.0_1_0.0
6,19,16,4.0,11.0,10393459.0,498.0,501.6,501.6,0.6319,498.0,56.39999999999998,3813167.0,0.0,0.0,1.0,17.248571519636243,3.6,10393459.0,10393459.0,0,1,3813167.0_1_0.0
8,16,19,5.0,12.0,10393459.0,558.0,563.2,563.2,0.6319,558.0,139.79999999999995,3813167.0,0.0,0.0,1.0,1444.4978762938754,5.2,10393459.0,10393459.0,0,1,3813167.0_1_0.0
10,19,20,6.0,13.0,10393459.0,703.0,706.6,706.6,0.6319,703.0,81.39999999999998,3813167.0,0.0,0.0,1.0,25.15474004664309,3.6,10393459.0,10393459.0,0,1,3813167.0_1_0.0
12,20,19,7.0,14.0,10393459.0,788.0,788.2,788.2,0.6319,788.0,651.8,3813167.0,0.0,0.0,1.0,10.478621577256945,0.2,10393459.0,10393459.0,0,1,3813167.0_1_0.0
0,20,19,1.0,6.0,6646683.0,256.0,256.2,256.2,0.183,256.0,67.80000000000001,1975358.0,0.0,0.0,1.0,901.8413572742344,0.2,6646683.0,6646683.0,0,0,1975358.0_0_0.0
2,19,20,2.0,7.0,6646683.0,324.0,327.4,327.4,0.183,324.0,365.6,1975358.0,0.0,0.0,1.0,7.56471728658692,3.4,6646683.0,6646683.0,0,0,1975358.0_0_0.0
4,20,13,3.0,8.0,6646683.0,693.0,698.1,698.1,0.183,693.0,325.9,1975358.0,0.0,0.0,1.0,902.5399703998544,5.1,6646683.0,6646683.0,0,0,1975358.0_0_0.0
6,13,17,4.0,9.0,6646683.0,1024.0,1024.9,1024.9,0.183,1024.0,71.09999999999991,1975358.0,0.0,0.0,1.0,1447.3993678674237,0.9,6646683.0,6646683.0,0,0,1975358.0_0_0.0
8,17,20,5.0,10.0,6646683.0,1096.0,1099.6,1099.6,0.183,1096.0,340.4000000000001,1975358.0,0.0,0.0,1.0,10.04813299397127,3.6,6646683.0,6646683.0,0,0,1975358.0_0_0.0
0,2,12,1.0,7.0,6339873.0,257.0,261.4,261.4,0.2124,257.0,73.60000000000002,1839635.0,0.0,0.0,1.0,1444.779484072024,4.4,6339873.0,6339873.0,0,0,1839635.0_0_0.0
1,12,2,7.0,2.0,0.0,261.4,335.0,335.0,0.01,335.0,0.0,1839635.0,0.0,0.0,0.0,0.0,5.2,6339873.0,6339872.0,0,1,1839635.0_1_0.0
2,2,14,2.0,8.0,6339872.0,335.0,339.5,339.5,0.2124,335.0,4.5,1839635.0,0.0,0.0,1.0,1447.8661738587696,4.5,6339872.0,6339872.0,0,2,1839635.0_2_0.0
4,14,7,3.0,9.0,6339872.0,344.0,346.9,346.9,0.2124,344.0,271.1,1839635.0,0.0,0.0,1.0,1448.6547132218839,2.9,6339872.0,6339872.0,0,2,1839635.0_2_0.0
6,7,4,4.0,10.0,6339872.0,618.0,623.9,623.9,0.2124,618.0,123.10000000000002,1839635.0,0.0,0.0,1.0,1449.7324161495228,5.9,6339872.0,6339872.0,0,2,1839635.0_2_0.0
8,4,2,5.0,11.0,6339872.0,747.0,751.3,751.3,0.2124,747.0,90.70000000000005,1839635.0,0.0,0.0,1.0,1445.5626746157652,4.3,6339872.0,6339872.0,0,2,1839635.0_2_0.0
0,4,9,1.0,7.0,4197080.0,257.0,262.8,262.8,0.0395,257.0,556.2,1309585.0,0.0,0.0,1.0,467.609681550828,5.8,4197080.0,4197080.0,0,0,1309585.0_0_0.0
2,9,4,2.0,8.0,4197080.0,819.0,822.6,822.6,0.0395,819.0,75.39999999999998,1309585.0,0.0,0.0,1.0,284.6735558530859,3.6,4197080.0,4197080.0,0,0,1309585.0_0_0.0
4,4,2,3.0,9.0,4197080.0,898.0,901.8,901.8,0.0395,898.0,39.200000000000045,1309585.0,0.0,0.0,1.0,935.3182387183926,3.8,4197080.0,4197080.0,0,0,1309585.0_0_0.0
6,2,4,4.0,10.0,4197080.0,941.0,944.1,944.1,0.0395,941.0,44.89999999999998,1309585.0,0.0,0.0,1.0,842.2106688194376,3.1,4197080.0,4197080.0,0,0,1309585.0_0_0.0
7,4,4,10.0,5.0,0.0,944.1,989.0,989.0,0.01,989.0,0.0,1309585.0,0.0,0.0,0.0,0.0,0.6,4197080.0,4197079.0,0,1,1309585.0_1_0.0
8,4,7,5.0,11.0,4197079.0,989.0,991.8,991.8,0.0395,989.0,103.20000000000005,1309585.0,0.0,0.0,1.0,603.3241373789839,2.8,4197079.0,4197079.0,0,2,1309585.0_2_0.0
10,7,4,6.0,12.0,4197079.0,1095.0,1101.2,1101.2,0.0395,1095.0,338.79999999999995,1309585.0,0.0,0.0,1.0,354.4900860532519,6.2,4197079.0,4197079.0,0,2,1309585.0_2_0.0
0,6,1,1.0,3.0,7064601.0,257.0,260.4,260.4,0.4963,257.0,569.6,2101706.0,0.0,0.0,1.0,1445.9171464611693,3.4,7064601.0,7064601.0,0,0,2101706.0_0_0.0
2,1,6,2.0,4.0,7064601.0,830.0,833.3,833.3,0.4963,830.0,606.7,2101706.0,0.0,0.0,1.0,1445.831174311439,3.3,7064601.0,7064601.0,0,0,2101706.0_0_0.0
0,8,2,1.0,11.0,3752895.0,257.0,260.6,260.6,0.17,257.0,9.399999999999977,1114127.0,0.0,0.0,1.0,1448.8020449254523,3.6,3752895.0,3752895.0,0,0,1114127.0_0_0.0
1,2,8,11.0,2.0,0.0,260.6,270.0,270.0,0.01,270.0,0.0,1114127.0,0.0,0.0,0.0,0.0,1.9,3752895.0,3752896.0,0,1,1114127.0_1_0.0
2,8,1,2.0,12.0,3752896.0,270.0,274.9,274.9,0.17,270.0,360.1,1114127.0,0.0,0.0,1.0,1443.5508272191921,4.9,3752896.0,3752896.0,0,2,1114127.0_2_0.0
4,1,8,3.0,13.0,3752896.0,635.0,638.3,638.3,0.17,635.0,203.70000000000005,1114127.0,0.0,0.0,1.0,1446.6688639295521,3.3,3752896.0,3752896.0,0,2,1114127.0_2_0.0
5,8,2,13.0,4.0,0.0,638.3,842.0,842.0,0.01,842.0,0.0,1114127.0,0.0,0.0,0.0,0.0,4.8,3752896.0,3752895.0,0,3,1114127.0_3_0.0
6,2,8,4.0,14.0,3752895.0,842.0,844.2,844.2,0.17,842.0,54.799999999999955,1114127.0,0.0,0.0,1.0,1445.4215470192025,2.2,3752895.0,3752895.0,0,4,1114127.0_4_0.0
8,8,18,5.0,15.0,3752895.0,899.0,904.8,904.8,0.17,899.0,58.200000000000045,1114127.0,0.0,0.0,1.0,1442.3493236445117,5.8,3752895.0,3752895.0,0,4,1114127.0_4_0.0
10,18,8,6.0,16.0,3752895.0,963.0,972.2,972.2,0.17,963.0,17.799999999999955,1114127.0,0.0,0.0,1.0,13.635345785315604,9.2,3752895.0,3752895.0,0,4,1114127.0_4_0.0
12,8,7,7.0,17.0,3752895.0,990.0,990.5,990.5,0.17,990.0,5.5,1114127.0,0.0,0.0,1.0,1446.5367207196662,0.5,3752895.0,3752895.0,0,4,1114127.0_4_0.0
14,7,5,8.0,18.0,3752895.0,996.0,1000.8,1000.8,0.17,996.0,4.2000000000000455,1114127.0,0.0,0.0,1.0,1445.5011260216543,4.8,3752895.0,3752895.0,0,4,1114127.0_4_0.0
16,5,10,9.0,19.0,3752895.0,1005.0,1011.0,1011.0,0.17,1005.0,5.0,1114127.0,0.0,0.0,1.0,1445.8802120550647,6.0,3752895.0,3752895.0,0,4,1114127.0_4_0.0
18,10,8,10.0,20.0,3752895.0,1016.0,1017.2,1017.2,0.17,1016.0,422.79999999999995,1114127.0,0.0,0.0,1.0,7.4876345562162605,1.2,3752895.0,3752895.0,0,4,1114127.0_4_0.0
0,10,7,1.0,17.0,6554779.0,257.0,259.3,259.3,0.0869,257.0,1180.7,1944723.0,0.0,0.0,1.0,8.540597657651505,2.3,6554779.0,6554779.0,0,0,1944723.0_0_0.0
0,10,20,2.0,18.0,6554778.0,485.00000000000006,493.50000000000006,493.5,0.0869,485.0,57.5,1944723.0,0.0,0.0,1.0,1441.8769891782592,8.5,6554778.0,6554778.0,0,1,1944723.0_1_0.0
2,20,12,3.0,19.0,6554778.0,551.0,555.7,555.7,0.0869,551.0,45.299999999999955,1944723.0,0.0,0.0,1.0,441.17022552400283,4.7,6554778.0,6554778.0,0,1,1944723.0_1_0.0
4,12,10,4.0,20.0,6554778.0,601.0,603.4,603.4,0.0869,601.0,46.60000000000002,1944723.0,0.0,0.0,1.0,7.227878458299695,2.4,6554778.0,6554778.0,0,1,1944723.0_1_0.0
6,10,5,5.0,21.0,6554778.0,650.0,653.6,653.6,0.0869,650.0,11.399999999999977,1944723.0,0.0,0.0,1.0,1436.8181613771817,3.6,6554778.0,6554778.0,0,1,1944723.0_1_0.0
8,5,10,6.0,22.0,6554778.0,665.0,671.0,671.0,0.0869,665.0,78.0,1944723.0,0.0,0.0,1.0,996.4901158560355,6.0,6554778.0,6554778.0,0,1,1944723.0_1_0.0
9,10,7,22.0,7.0,0.0,671.0,749.0,749.0,0.01,749.0,0.0,1944723.0,0.0,0.0,0.0,0.0,3.2,6554778.0,6554779.0,0,2,1944723.0_2_0.0
10,7,10,7.0,23.0,6554779.0,749.0,753.9,753.9,0.0869,749.0,88.10000000000002,1944723.0,0.0,0.0,1.0,775.058700447599,4.9,6554779.0,6554779.0,0,3,1944723.0_3_0.0
11,10,10,23.0,9.0,0.0,753.9,910.0,910.0,0.01,842.0,0.0,1944723.0,0.0,0.0,0.0,0.0,5.4,6554779.0,6554780.0,0,4,1944723.0_4_0.0
12,10,5,9.0,25.0,6554780.0,910.0,912.6,912.6,0.0579,910.0,16.399999999999977,1944723.0,0.0,0.0,1.0,1285.3704635622316,2.6,6554780.0,6554780.0,0,5,1944723.0_5_0.0
13,5,1,25.0,10.0,0.0,912.6,929.0000000000002,929.0,0.01,929.0,0.0,1944723.0,0.0,0.0,0.0,0.0,2.4,6554780.0,6554778.0,0,6,1944723.0_6_0.0
14,1,5,10.0,12.0,6554778.0,929.0000000000002,930.9000000000003,960.0,0.0869,929.0,0.0,1944723.0,0.0,1.0,1.0,14.016325240395373,1.9,6554778.0,6554780.0,0,7,1944723.0_7_0.0
15,5,12,12.0,28.0,6554780.0,930.9000000000003,935.3000000000003,964.4,0.0579,960.0,4.600000000000023,1944723.0,0.0,0.0,1.0,839.7665515524417,4.4,6554780.0,6554780.0,0,8,1944723.0_8_0.0
16,12,10,28.0,26.0,6554778.0,935.3000000000003,937.6000000000003,935.7,0.0869,969.0,23.299999999999955,1944723.0,0.0,0.0,0.0,0.0,2.3,6554780.0,6554778.0,0,9,1944723.0_9_0.0
17,10,12,26.0,13.0,0.0,937.6000000000003,965.4999999999999,969.0,0.01,959.0,0.0,1944723.0,0.0,0.0,0.0,0.0,1.9,6554778.0,6554780.0,0,10,1944723.0_10_0.0
18,12,10,13.0,11.0,6554780.0,965.4999999999999,967.8000000000001,959.0,0.0579,969.0,0.0,1944723.0,0.0,1.0,1.0,7.758814378491693,2.3,6554780.0,6554779.0,0,11,1944723.0_11_0.0
19,10,5,11.0,27.0,6554779.0,967.8000000000001,970.4000000000002,961.6,0.0869,959.0,0.0,1944723.0,0.0,0.0,1.0,1445.6865224316177,2.6,6554779.0,6554779.0,0,12,1944723.0_12_0.0
20,5,1,27.0,29.0,6554780.0,970.4000000000002,975.9999999999998,976.0,0.0579,960.0,8.0,1944723.0,0.0,0.0,0.0,0.0,2.5,6554779.0,6554780.0,0,13,1944723.0_13_0.0
22,1,7,14.0,30.0,6554780.0,984.0,987.9999999999999,988.0,0.0579,984.0,4.0,1944723.0,0.0,0.0,1.0,1445.4335807359728,4.0,6554780.0,6554780.0,0,13,1944723.0_13_0.0
24,7,10,15.0,31.0,6554780.0,992.0,996.9,996.9,0.0579,992.0,10.100000000000023,1944723.0,0.0,0.0,1.0,436.46280560263915,4.9,6554780.0,6554780.0,0,13,1944723.0_13_0.0
25,10,5,31.0,16.0,0.0,996.9,1007.0000000000001,1007.0,0.01,1007.0,0.0,1944723.0,0.0,0.0,0.0,0.0,2.6,6554780.0,6554779.0,0,14,1944723.0_14_0.0
26,5,10,16.0,32.0,6554779.0,1007.0000000000001,1013.0000000000001,1013.0,0.0869,1007.0,427.0,1944723.0,0.0,0.0,1.0,1259.9803491398254,6.0,6554779.0,6554779.0,0,15,1944723.0_15_0.0
0,10,19,1.0,6.0,8391568.0,648.0,650.0,650.0,0.0841,648.0,9.0,2567019.0,0.0,0.0,1.0,1446.7860723448568,2.0,8391568.0,8391568.0,0,0,2567019.0_0_0.0
2,19,14,2.0,7.0,8391568.0,659.0,667.5,667.5,0.0841,659.0,14.5,2567019.0,0.0,0.0,1.0,675.1693683414594,8.5,8391568.0,8391568.0,0,0,2567019.0_0_0.0
4,14,10,3.0,8.0,8391568.0,682.0,683.1,683.1,0.0841,682.0,138.89999999999998,2567019.0,0.0,0.0,1.0,1342.719486062036,1.1,8391568.0,8391568.0,0,0,2567019.0_0_0.0
6,10,7,4.0,9.0,8391568.0,822.0,825.3,825.3,0.0841,822.0,3.7000000000000455,2567019.0,0.0,0.0,1.0,7.165043736205138,3.3,8391568.0,8391568.0,0,0,2567019.0_0_0.0
8,7,10,5.0,10.0,8391568.0,829.0,833.9,833.9,0.0841,829.0,606.1,2567019.0,0.0,0.0,1.0,746.970033948098,4.9,8391568.0,8391568.0,0,0,2567019.0_0_0.0
0,13,2,1.0,5.0,6348475.0,257.0,261.7,261.7,0.1414,257.0,30.30000000000001,1843936.0,0.0,0.0,1.0,1447.7116271075463,4.7,6348475.0,6348475.0,0,0,1843936.0_0_0.0
1,2,13,5.0,2.0,0.0,261.7,292.0,292.0,0.01,292.0,0.0,1843936.0,0.0,0.0,0.0,0.0,3.2,6348475.0,6348474.0,0,1,1843936.0_1_0.0
2,13,2,2.0,6.0,6348474.0,292.0,296.7,296.7,0.1414,292.0,500.3,1843936.0,0.0,0.0,1.0,1448.0655094959977,4.7,6348474.0,6348474.0,0,2,1843936.0_2_0.0
3,2,2,6.0,3.0,0.0,296.7,797.0,797.0,0.01,797.0,0.0,1843936.0,0.0,0.0,0.0,0.0,0.4,6348474.0,6348475.0,0,3,1843936.0_3_0.0
4,2,13,3.0,7.0,6348475.0,797.0,800.9,800.9,0.1414,797.0,111.10000000000002,1843936.0,0.0,0.0,1.0,1445.2860417679742,3.9,6348475.0,6348475.0,0,4,1843936.0_4_0.0
5,13,2,7.0,4.0,0.0,800.9,912.0,912.0,0.01,912.0,0.0,1843936.0,0.0,0.0,0.0,0.0,6.0,6348475.0,6348474.0,0,5,1843936.0_5_0.0
6,2,13,4.0,8.0,6348474.0,912.0,916.0,916.0,0.1414,912.0,524.0,1843936.0,0.0,0.0,1.0,1235.0822596177775,4.0,6348474.0,6348474.0,0,6,1843936.0_6_0.0
0,13,14,1.0,10.0,4797547.0,256.01,262.21,263.2,0.0366,257.0,0.0,1489614.0,0.0,0.0,1.0,553.0144213674079,6.2,4797547.0,4797547.0,0,0,1489614.0_0_0.0
1,14,13,10.0,2.0,0.0,262.21,265.41,259.0,0.01,259.0,0.0,1489614.0,0.0,0.0,0.0,0.0,3.2,4797547.0,4797546.0,0,1,1489614.0_1_0.0
2,13,5,2.0,11.0,4797546.0,265.41,269.91,263.5,0.0366,259.0,61.5,1489614.0,0.0,0.0,1.0,551.2083141908587,4.5,4797546.0,4797546.0,0,2,1489614.0_2_0.0
3,5,13,11.0,3.0,0.0,269.91,325.0,325.0,0.01,325.0,0.0,1489614.0,0.0,0.0,0.0,0.0,2.6,4797546.0,4797548.0,0,3,1489614.0_3_0.0
4,13,17,3.0,12.0,4797548.0,325.0,325.8,325.8,0.0244,325.0,247.2,1489614.0,0.0,0.0,1.0,369.07539651361253,0.8,4797548.0,4797548.0,0,4,1489614.0_4_0.0
5,17,5,12.0,4.0,0.0,325.8,573.0,573.0,0.01,573.0,0.0,1489614.0,0.0,0.0,0.0,0.0,4.2,4797548.0,4797546.0,0,5,1489614.0_5_0.0
6,5,2,4.0,13.0,4797546.0,573.0,573.5,573.5,0.0366,573.0,33.5,1489614.0,0.0,0.0,1.0,282.200436690617,0.5,4797546.0,4797546.0,0,6,1489614.0_6_0.0
8,2,8,5.0,14.0,4797546.0,607.0,609.0,609.0,0.0366,607.0,68.0,1489614.0,0.0,0.0,1.0,556.0973636971847,2.0,4797546.0,4797546.0,0,6,1489614.0_6_0.0
10,8,5,6.0,15.0,4797546.0,677.0,681.7999999999998,681.8,0.0366,677.0,98.20000000000005,1489614.0,0.0,0.0,1.0,478.55385717329995,4.8,4797546.0,4797546.0,0,6,1489614.0_6_0.0
12,5,13,8.0,17.0,4797546.0,856.0,858.7000000000002,858.7,0.0366,856.0,158.29999999999995,1489614.0,0.0,0.0,1.0,284.5428037404401,2.7,4797546.0,4797546.0,0,6,1489614.0_6_0.0
13,13,14,17.0,9.0,0.0,858.7000000000002,1017.0,1017.0,0.01,1017.0,0.0,1489614.0,0.0,0.0,0.0,0.0,6.2,4797546.0,4797547.0,0,7,1489614.0_7_0.0
14,14,13,9.0,18.0,4797547.0,1017.0,1022.0,1022.0,0.0366,1017.0,418.0,1489614.0,0.0,0.0,1.0,580.7074761324842,5.0,4797547.0,4797547.0,0,8,1489614.0_8_0.0
0,15,16,1.0,7.0,788124.0,257.0,259.9,259.9,0.1021,257.0,93.10000000000002,326314.0,0.0,0.0,1.0,873.116901577923,2.9,788124.0,788124.0,0,0,326314.0_0_0.0
1,16,15,7.0,2.0,0.0,259.9,353.0,353.0,0.01,353.0,0.0,326314.0,0.0,0.0,0.0,0.0,2.2,788124.0,788125.0,0,1,326314.0_1_0.0
2,15,5,2.0,8.0,788125.0,353.0,356.6,356.6,0.1021,353.0,153.39999999999998,326314.0,0.0,0.0,1.0,871.9610312302309,3.6,788125.0,788125.0,0,2,326314.0_2_0.0
3,5,16,8.0,3.0,0.0,356.6,510.0,510.0,0.01,510.0,0.0,326314.0,0.0,0.0,0.0,0.0,3.9,788125.0,788124.0,0,3,326314.0_3_0.0
4,16,17,3.0,9.0,788124.0,510.0,513.7,513.7,0.1021,510.0,63.299999999999955,326314.0,0.0,0.0,1.0,1295.0954521782407,3.7,788124.0,788124.0,0,4,326314.0_4_0.0
6,17,16,4.0,10.0,788124.0,577.0,577.5,577.5,0.1021,577.0,330.5,326314.0,0.0,0.0,1.0,3.891713469879279,0.5,788124.0,788124.0,0,4,326314.0_4_0.0
7,16,5,10.0,5.0,0.0,577.5,908.0,908.0,0.01,908.0,0.0,326314.0,0.0,0.0,0.0,0.0,8.0,788124.0,788125.0,0,5,326314.0_5_0.0
8,5,15,5.0,11.0,788125.0,908.0,911.3,911.3,0.1021,908.0,94.70000000000005,326314.0,0.0,0.0,1.0,1162.3121136232696,3.3,788125.0,788125.0,0,6,326314.0_6_0.0
9,15,16,11.0,6.0,0.0,911.3,1006.0,1006.0,0.01,1006.0,0.0,326314.0,0.0,0.0,0.0,0.0,2.9,788125.0,788124.0,0,7,326314.0_7_0.0
10,16,15,6.0,12.0,788124.0,1006.0,1008.2,1008.2,0.1021,1006.0,431.79999999999995,326314.0,0.0,0.0,1.0,1297.0918373896795,2.2,788124.0,788124.0,0,8,326314.0_8_0.0
0,16,5,1.0,13.0,9801880.0,257.0,264.7,264.7,0.1152,257.0,218.3,3402030.0,0.0,0.0,1.0,926.4944754236003,7.7,9801880.0,9801880.0,0,0,3402030.0_0_0.0
1,5,16,13.0,2.0,0.0,264.7,483.0,483.0,0.01,483.0,0.0,3402030.0,0.0,0.0,0.0,0.0,3.9,9801880.0,9801878.0,0,1,3402030.0_1_0.0
2,16,13,2.0,14.0,9801878.0,483.0,492.5,492.5,0.1152,483.0,62.5,3402030.0,0.0,0.0,1.0,918.5524938051211,9.5,9801878.0,9801878.0,0,2,3402030.0_2_0.0
4,13,16,3.0,15.0,9801878.0,555.0,561.0,561.0,0.1152,555.0,2.0,3402030.0,0.0,0.0,1.0,1446.397867832284,6.0,9801878.0,9801878.0,0,2,3402030.0_2_0.0
5,16,16,15.0,4.0,0.0,561.0,563.0,563.0,0.01,563.0,0.0,3402030.0,0.0,0.0,0.0,0.0,2.0,9801878.0,9801879.0,0,3,3402030.0_3_0.0
6,16,14,4.0,16.0,9801879.0,563.0,573.6,573.6,0.1152,563.0,37.39999999999998,3402030.0,0.0,0.0,1.0,915.6411204346797,10.6,9801879.0,9801879.0,0,4,3402030.0_4_0.0
8,14,16,5.0,17.0,9801879.0,611.0,615.5,615.5,0.1152,611.0,69.5,3402030.0,0.0,0.0,1.0,1448.1232958461535,4.5,9801879.0,9801879.0,0,4,3402030.0_4_0.0
10,16,15,6.0,18.0,9801879.0,685.0,687.2,687.2,0.1152,685.0,197.79999999999995,3402030.0,0.0,0.0,1.0,918.9885658102593,2.2,9801879.0,9801879.0,0,4,3402030.0_4_0.0
11,15,5,18.0,7.0,0.0,687.2,885.0,885.0,0.01,885.0,0.0,3402030.0,0.0,0.0,0.0,0.0,4.2,9801879.0,9801880.0,0,5,3402030.0_5_0.0
12,5,16,7.0,19.0,9801880.0,885.0,889.9,889.9,0.1152,885.0,28.100000000000023,3402030.0,0.0,0.0,1.0,1444.8513276551435,4.9,9801880.0,9801880.0,0,6,3402030.0_6_0.0
13,16,15,19.0,8.0,0.0,889.9,918.0,918.0,0.01,918.0,0.0,3402030.0,0.0,0.0,0.0,0.0,2.2,9801880.0,9801879.0,0,7,3402030.0_7_0.0
14,15,16,8.0,20.0,9801879.0,918.0,920.9,920.9,0.1152,918.0,6.100000000000023,3402030.0,0.0,0.0,1.0,979.193193199113,2.9,9801879.0,9801879.0,0,8,3402030.0_8_0.0
15,16,16,20.0,9.0,0.0,920.9,926.9999999999999,927.0,0.01,927.0,0.0,3402030.0,0.0,0.0,0.0,0.0,1.6,9801879.0,9801880.0,0,9,3402030.0_9_0.0
16,16,2,9.0,21.0,9801880.0,926.9999999999999,932.3,932.3,0.1152,927.0,15.700000000000045,3402030.0,0.0,0.0,1.0,920.2843056922089,5.3,9801880.0,9801880.0,0,10,3402030.0_10_0.0
18,2,16,10.0,22.0,9801880.0,947.9999999999998,954.1000000000001,954.1,0.1152,948.0,26.899999999999977,3402030.0,0.0,0.0,1.0,1442.935901116498,6.1,9801880.0,9801880.0,0,10,3402030.0_10_0.0
19,16,16,22.0,11.0,0.0,954.1000000000001,981.0000000000001,981.0,0.01,981.0,0.0,3402030.0,0.0,0.0,0.0,0.0,1.7,9801880.0,9801879.0,0,11,3402030.0_11_0.0
20,16,5,11.0,23.0,9801879.0,981.0000000000001,988.6000000000001,988.6,0.1152,981.0,40.39999999999998,3402030.0,0.0,0.0,1.0,916.8327503470098,7.6,9801879.0,9801879.0,0,12,3402030.0_12_0.0
22,5,16,12.0,24.0,9801879.0,1029.0,1033.7,1033.7,0.1152,1029.0,406.29999999999995,3402030.0,0.0,0.0,1.0,890.8470379521784,4.7,9801879.0,9801879.0,0,12,3402030.0_12_0.0
0,19,8,1.0,5.0,4069093.0,257.0,265.9,265.9,0.0167,257.0,80.10000000000002,1266923.0,0.0,0.0,1.0,70.53896269001604,8.9,4069093.0,4069093.0,0,0,1266923.0_0_0.0
1,8,19,5.0,2.0,0.0,265.9,346.0,346.0,0.01,346.0,0.0,1266923.0,0.0,0.0,0.0,0.0,3.6,4069093.0,4069094.0,0,1,1266923.0_1_0.0
2,19,5,2.0,6.0,4069094.0,346.0,350.5,350.5,0.0167,346.0,91.5,1266923.0,0.0,0.0,1.0,71.13653869113278,4.5,4069094.0,4069094.0,0,2,1266923.0_2_0.0
4,5,19,3.0,7.0,4069094.0,442.0,446.9,446.9,0.0167,442.0,505.1,1266923.0,0.0,0.0,1.0,187.42963181639232,4.9,4069094.0,4069094.0,0,2,1266923.0_2_0.0
5,19,8,7.0,4.0,0.0,446.9,952.0,952.0,0.01,952.0,0.0,1266923.0,0.0,0.0,0.0,0.0,8.6,4069094.0,4069093.0,0,3,1266923.0_3_0.0
6,8,19,4.0,8.0,4069093.0,952.0,958.3,958.3,0.0167,952.0,481.70000000000005,1266923.0,0.0,0.0,1.0,180.80144061459296,6.3,4069093.0,4069093.0,0,4,1266923.0_4_0.0
