person_id	person_index	trip_index  	tripstarttime 	origmaz    	destmaz	trip_park_ride_flag	otran_maz	dtran_maz	a_time	e_time	tr_time
     4784979	       12927	           1	 218.0	          13	          30	           0	           0	           0	     0.0	     0.0	  1440.0
     4784979	       12927	           2	 817.1	          30	          13	           0	          34	           4	    27.1	    19.2	     0.4
     4207598	       64699	           1	 218.1	          71	          71	           1	          71	          71	     0.0	     0.0	     0.0
     4207598	       64699	           4	 795.6	          71	          71	           2	          71	          71	     0.0	     0.0	     0.0
     7923971	       31479	           1	 218.2	          37	          70	           0	          45	          66	    50.2	    22.4	     0.9
     7923971	       31479	           2	 243.9	          70	          37	           0	           0	           0	     0.0	     0.0	  1440.0
     6352008	       72371	           1	 218.3	          78	           7	           0	          78	           4	     0.0	    11.0	     0.8
     6352008	       72371	           4	 845.3	           5	          71	           0	           0	           0	     0.0	     0.0	  1440.0
     4473874	       72726	           1	 218.4	          78	          71	           0	          78	          71	     0.0	     0.0	     0.1
     7360035	       29044	           1	 218.5	          35	          69	           0	          36	          65	    12.0	    22.5	     0.0
     9006186	       33153	           1	 218.6	          40	           1	           0	          47	           4	    55.6	    17.2	     1.8
     9006186	       33153	           5	 850.0	           4	          40	           0	           0	           0	     0.0	     0.0	  1440.0
     8397665	       57739	           1	 218.7	          66	          71	           0	          66	          71	     0.0	     0.0	     0.1
     8397665	       57739	           2	 582.8	          71	          14	           0	          71	           4	     0.0	    15.1	     0.2
     8397665	       57739	           3	 654.1	          14	          66	           0	          65	          66	    58.0	     0.0	     0.0
     5991515	       66995	           1	 218.9	          73	          17	           0	          68	           4	    19.4	    18.7	     0.4
     5991515	       66995	           6	 768.5	          19	          48	           0	          45	          48	    46.2	     0.0	     0.0
     1501156	       65739	           1	 218.9	          72	          73	           0	          72	          77	     0.0	    21.9	     0.0
     1501156	       65739	           2	 785.4	          73	          72	           0	          77	          72	    21.9	     0.0	     0.0
     4473244	       48837	           1	 218.9	          56	          67	           1	          65	          67	     0.0	     0.0	     0.0
     4473244	       48837	           4	 868.0	          67	          56	           2	          67	          65	     0.0	     0.0	     0.0
       32314	       43336	           1	 218.9	          50	          70	           1	          72	          72	     0.0	     9.8	     0.0
       32314	       43336	           2	 427.8	          70	          50	           2	          72	          72	     9.8	     0.0	     0.0
     5991557	       67721	           3	 219.1	          74	          77	           0	          77	          77	    12.7	     0.0	     0.0
     5193429	       27421	           1	 219.2	          32	          68	           0	          36	          67	    21.4	    12.9	     0.0
     5193429	       27421	           3	 774.7	          70	          45	           0	          66	          36	    22.4	    15.1	     0.3
     5193045	         347	           1	 219.7	           1	          71	           0	           0	           0	     0.0	     0.0	  1440.0
     5193045	         347	           5	 881.0	          71	           1	           0	          71	           4	     0.0	    17.2	     0.8
     9990821	       19396	           1	 219.9	          21	          77	           0	          24	          77	    24.8	     0.0	     0.6
     9990821	       19396	           2	 934.7	          77	          11	           0	          77	           4	     0.0	    33.4	     0.9
     7063579	       10655	           1	 219.9	          11	          70	           0	          24	          71	    38.5	    18.0	     0.2
     7063579	       10655	           2	 760.5	          70	          20	           0	          66	          65	    22.4	    36.7	     0.0
     3608618	        3391	           1	 219.9	           4	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     3608618	        3391	           2	 657.1	          70	           8	           0	          71	           4	    18.0	    21.0	     0.1
    10036941	       74590	           1	 220.1	          80	          71	           0	          78	          71	    12.1	     0.0	     0.1
    10036941	       74590	           2	 309.5	          71	          80	           0	          71	          78	     0.0	    12.1	     0.1
    10036941	       74590	           5	 565.7	          80	          71	           1	          77	          71	     0.0	     0.0	     0.0
    10036941	       74590	           6	 956.1	          71	          80	           2	          71	          77	     0.0	     0.0	     0.0
     4197327	       17777	           1	 220.3	          18	          70	           0	          24	          71	    28.0	    18.0	     0.4
     4197327	       17777	           2	 773.5	          70	          18	           0	          66	          65	    22.4	    37.2	     0.0
     7512087	       27450	           1	 220.7	          32	          70	           0	          36	          72	    21.4	     9.8	     0.5
     7512087	       27450	           2	 864.5	          70	          32	           0	          66	          36	    22.4	    21.4	     0.3
     4196937	        9394	           1	 220.7	          10	          71	           0	          66	          71	    55.0	     0.0	     0.1
     4196937	        9394	           2	 261.1	          71	          10	           0	          71	          66	     0.0	    55.0	     0.1
     4196936	        9393	           1	 220.7	          10	          71	           0	          66	          71	    55.0	     0.0	     0.1
     4196936	        9393	           2	 261.1	          71	          10	           0	          71	          66	     0.0	    55.0	     0.1
     4196935	        9392	           1	 220.7	          10	          71	           0	          66	          71	    55.0	     0.0	     0.1
     4196935	        9392	           2	 261.1	          71	          10	           0	          71	          66	     0.0	    55.0	     0.1
     3260970	       25775	           3	 220.9	          29	          70	           0	          34	          71	    38.4	    18.0	     0.2
     3260970	       25775	           4	1063.7	          70	          29	           0	          71	          34	    18.0	    38.4	     0.3
     7359763	       24264	           1	 221.0	          28	           5	           1	           4	           4	     0.0	    21.1	     0.0
     7359763	       24264	           2	 642.6	           5	          28	           2	           4	           4	    21.1	     0.0	     0.0
     9008881	       73420	           1	 221.1	          79	          68	           1	          71	          68	     0.0	     0.0	     0.0
     9008881	       73420	           4	 806.5	          68	          79	           2	          68	          71	     0.0	     0.0	     0.0
     4069149	       71014	           1	 221.7	          77	          70	           0	          77	          72	     0.0	     9.8	     0.0
     4069149	       71014	           2	 690.1	          70	          31	           0	          66	          36	    22.4	    33.9	     0.3
     4069149	       71014	           3	 718.7	          31	          77	           0	          46	          73	    31.6	    21.8	     0.0
     5982667	       11321	           1	 221.7	          12	          71	           0	           0	           0	     0.0	     0.0	  1440.0
     8722640	       73433	           1	 221.9	          79	          17	           0	          71	           4	    19.6	    18.7	     0.4
     8722640	       73433	           3	 795.5	          17	          74	           0	           4	          68	    18.7	     9.7	     0.2
     4469972	        8781	           2	 221.9	          21	          30	           0	          24	          34	    24.8	    27.1	     0.0
     7063275	        3308	           1	 221.9	           4	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     7063275	        3308	           2	 599.9	          70	           5	           0	          71	           4	    18.0	    21.1	     1.1
     5582224	        4524	           1	 222.1	           5	          72	           0	           0	           0	     0.0	     0.0	  1440.0
     5582224	        4524	           3	 733.0	          70	           5	           0	          71	           4	    18.0	    21.1	     0.5
     6350568	       62561	           1	 222.3	          70	          40	           0	           0	           0	     0.0	     0.0	  1440.0
     6350568	       62561	           4	 866.3	          39	          70	           0	          45	          66	    58.1	    22.4	     0.9
     7063686	        8367	           1	 222.3	           9	          61	           1	          65	          66	     0.0	    28.7	     0.0
     7063686	        8367	           2	 270.9	          61	           9	           2	          66	          65	    28.7	     0.0	     0.0
     4784093	        6157	           1	 222.4	           7	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     4784093	        6157	           2	 754.9	          70	           7	           0	          68	           4	    28.0	    11.0	     0.5
     7657379	       59833	           1	 222.5	          68	          71	           1	          68	          71	     0.0	     0.0	     0.0
     7657379	       59833	           2	 841.4	          71	          68	           2	          71	          68	     0.0	     0.0	     0.0
     3765703	       69499	           1	 222.7	          76	          77	           0	          77	          77	    19.3	     0.0	     0.0
     4785900	       28104	           1	 222.7	          32	          70	           0	          36	          72	    21.4	     9.8	     0.5
     4785900	       28104	           2	 946.6	          70	          32	           0	          66	          36	    22.4	    21.4	     0.3
     4786340	       36151	           1	 222.9	          42	          70	           0	          45	          66	    13.8	    22.4	     0.2
     4786340	       36151	           2	 614.9	          70	          45	           0	          66	          36	    22.4	    15.1	     0.3
     7063334	        3252	           1	 222.9	           4	          67	           0	           0	           0	     0.0	     0.0	  1440.0
     7063334	        3252	           2	 305.8	          67	           4	           0	          68	           4	    12.9	     0.0	     1.6
     7066365	       34973	           3	 223.1	          41	          32	           0	          45	          45	    38.2	    16.5	     0.0
     7075447	       54947	           1	 223.4	          63	          71	           0	          71	          71	    19.4	     0.0	     0.0
     7075447	       54947	           4	 924.3	          71	          63	           0	          71	          71	     0.0	    19.4	     0.0
     7078374	       74098	           1	 223.5	          80	          42	           0	          73	          46	    38.8	    23.5	     0.0
     7078374	       74098	           4	 831.6	          42	          80	           0	          46	          73	    23.5	    38.8	     0.0
     8829081	       31269	           1	 223.5	          37	          20	           0	          45	          45	    50.2	    38.2	     0.0
     8829081	       31269	           2	 691.6	          20	          37	           0	          45	          45	    38.2	    50.2	     0.0
     4785032	       16242	           1	 223.6	          16	          63	           0	           4	          71	    26.7	    19.4	     0.4
     4785032	       16242	           3	 739.2	          70	          16	           0	          71	           4	    18.0	    26.7	     0.4
     1746152	       37446	           1	 223.8	          45	          70	           0	          45	          66	     0.0	    22.4	     0.4
     1746152	       37446	           2	 541.1	          70	          45	           0	          66	          36	    22.4	    15.1	     0.3
     6823415	       14480	           1	 223.9	          14	          65	           0	           4	          34	    15.1	    13.6	     0.5
     6823415	       14480	           2	 241.7	          65	          70	           0	          65	          66	     0.0	    22.4	     0.0
     6823415	       14480	           3	 655.4	          70	          14	           0	          71	           4	    18.0	    15.1	     0.2
     5592965	       67209	           1	 224.0	          74	          72	           0	          77	          72	    12.7	     0.0	     0.0
     5592965	       67209	           5	 803.5	          63	          28	           0	           0	           0	     0.0	     0.0	  1440.0
     5592965	       67209	           6	 835.1	          28	          74	           0	          46	          73	    44.2	     9.7	     0.0
     2619593	       52488	           1	 224.0	          60	          69	           0	          66	          66	     9.6	     9.8	     0.0
     2619593	       52488	           4	 776.0	          67	          60	           0	          67	          66	     0.0	     9.6	     0.1
     7066465	       40753	           1	 224.1	          48	          19	           0	          48	          45	     0.0	    46.2	     0.0
     4800543	       66148	           1	 224.4	          73	          71	           0	          68	          71	    19.4	     0.0	     0.0
     5983159	       26436	           1	 224.6	          31	          70	           0	          45	          66	    22.0	    22.4	     0.5
     5983159	       26436	           2	 701.1	          70	          32	           0	          66	          36	    22.4	    21.4	     0.3
     3763451	       52939	           1	 224.8	          60	          17	           0	          66	          65	     9.6	    46.5	     0.0
     3763451	       52939	           2	 804.5	          17	          60	           0	          65	          66	    46.5	     9.6	     0.0
     8722565	       71349	           1	 224.9	          77	          17	           0	          77	           4	     0.0	    18.7	     0.7
     8722565	       71349	           5	 868.2	          17	          78	           0	          24	          78	    37.3	     0.0	     0.7
     5990852	       59688	           1	 224.9	          68	          71	           0	          68	          71	     0.0	     0.0	     0.0
     2769063	       65669	           3	 225.1	          72	          61	           1	          65	          66	     0.0	    28.7	     0.0
     2769063	       65669	           4	 867.8	          61	          72	           2	          66	          65	    28.7	     0.0	     0.0
     7933229	       64793	           2	 225.2	          68	          71	           0	          68	          71	     0.0	     0.0	     0.0
     7933229	       64793	           3	 449.1	          71	          77	           0	          71	          77	     0.0	     0.0	     0.0
     7933229	       64793	           5	 838.5	          71	          71	           0	          71	          71	     0.0	     0.0	     0.0
     6639104	       23689	           1	 225.2	          27	          70	           0	           4	          71	    48.7	    18.0	     0.5
     6639104	       23689	           2	 841.8	          70	          15	           0	          71	           4	    18.0	    27.9	     0.2
     5593081	       73448	           1	 225.3	          79	          70	           0	          77	          72	    11.9	     9.8	     0.0
     6827349	       64957	           1	 225.4	          71	          71	           0	          71	          71	     0.0	     0.0	     0.0
     6827349	       64957	           2	 815.2	          71	          71	           0	          71	          71	     0.0	     0.0	     0.0
     6827378	       63340	           4	 225.7	          71	          55	           0	          71	          71	     0.0	    38.6	     0.0
     6827378	       63340	          11	 776.7	          79	          71	           0	          77	          71	    11.9	     0.0	     0.0
     7514169	       55125	           3	 226.0	          64	          70	           1	          72	          72	     0.0	     9.8	     0.0
     7514169	       55125	           4	 819.8	          70	          64	           2	          72	          72	     9.8	     0.0	     0.0
     4197370	       18296	           1	 226.1	          18	          68	           1	          65	          68	     0.0	     0.0	     0.0
     4197370	       18296	           2	 860.3	          68	          18	           2	          68	          65	     0.0	     0.0	     0.0
     4800657	       71158	           3	 226.2	          77	          70	           0	          77	          72	     0.0	     9.8	     0.0
     5982837	       16068	           1	 226.3	          16	          70	           0	           4	          71	    26.7	    18.0	     0.3
     5982837	       16068	           2	 738.7	          70	          16	           0	          71	           4	    18.0	    26.7	     0.4
     7359344	       14286	           1	 226.3	          14	          70	           0	           4	          71	    15.1	    18.0	     0.5
     7359344	       14286	           2	 647.8	          70	           1	           0	          71	           4	    18.0	    17.2	     0.3
     9060858	       72023	           3	 226.4	          78	          55	           0	          78	          71	     0.0	    38.6	     0.1
     9060858	       72023	           4	 875.2	          55	          78	           0	          71	          78	    38.6	     0.0	     0.1
     6823865	       26376	           1	 226.4	          29	          70	           0	          34	          71	    38.4	    18.0	     0.1
     6823865	       26376	           2	 632.8	          70	          32	           0	          66	          36	    22.4	    21.4	     0.3
     2117767	       60305	           4	 226.5	          68	          71	           0	          68	          71	     0.0	     0.0	     0.0
      303592	       35543	           2	 226.8	          45	          77	           0	          46	          73	    10.3	    21.8	     0.0
      303592	       35543	           3	 905.8	          77	          42	           0	          73	          46	    21.8	    23.5	     0.0
     7658255	       67169	           1	 226.9	          74	          70	           1	          77	          72	     0.0	     9.8	     0.0
     7658255	       67169	           2	 853.5	          70	          74	           2	          72	          77	     9.8	     0.0	     0.0
     1222670	        2370	           1	 227.3	           3	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     1222670	        2370	           2	 776.8	          70	           3	           0	          71	           4	    18.0	    14.5	     0.3
     8722378	       63269	           1	 228.0	          71	          33	           0	          71	          34	     0.0	    17.0	     0.5
     8722378	       63269	           2	 750.5	          33	          71	           0	          65	          68	    26.6	    12.8	     0.0
     7076395	       60374	           3	 228.0	          68	          70	           0	          68	          71	     0.0	    18.0	     0.0
     7076395	       60374	           4	 656.5	          70	           5	           0	          71	           4	    18.0	    21.1	     0.2
     7076395	       60374	           5	 701.5	           5	          68	           0	           0	           0	     0.0	     0.0	  1440.0
     5982284	        2799	           3	 228.1	           4	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     5982284	        2799	           5	 666.2	          70	          24	           0	          71	          24	    18.0	     0.0	     0.1
     3764953	       64164	           1	 228.2	          71	          77	           0	          71	          77	     0.0	     0.0	     0.0
     3764953	       64164	           3	 923.6	          77	          71	           0	          77	          71	     0.0	     0.0	     0.0
     3753598	       40326	           1	 228.2	          48	          71	           0	          48	          68	     0.0	    12.8	     0.3
     3753598	       40326	           6	 676.8	          72	          48	           0	          68	          36	    22.3	    22.4	     0.3
     2118251	       74148	           1	 228.4	          80	          71	           0	          78	          71	    12.1	     0.0	     0.1
     2118251	       74148	           2	 280.9	          71	          80	           0	          71	          78	     0.0	    12.1	     0.1
     7924058	       35469	           1	 228.4	          42	          70	           0	          45	          66	    13.8	    22.4	     0.6
     7924058	       35469	           2	 741.3	          70	          42	           0	          66	          36	    22.4	    27.9	     0.3
     3751243	        1664	           1	 228.4	           2	          71	           0	           0	           0	     0.0	     0.0	  1440.0
     3751243	        1664	           2	 791.2	          71	           2	           0	          71	           4	     0.0	     9.8	     0.3
     3764917	       63880	           1	 228.6	          71	          73	           0	          71	          68	     0.0	    19.4	     0.0
     3764917	       63880	           9	 882.9	          73	          71	           0	          68	          71	    19.4	     0.0	     0.0
     8968015	       66940	           1	 228.7	          73	          77	           0	          73	          73	     0.0	    21.8	     0.0
     8968015	       66940	           4	 778.1	          77	          20	           0	          71	          24	     9.7	    27.5	     0.3
     2959183	       66908	           1	 228.9	          73	          70	           0	          77	          72	    21.9	     9.8	     0.0
     2959183	       66908	           3	 816.0	          71	          73	           0	          71	          73	     0.0	     0.0	     0.3
     7651500	       30542	           1	 229.1	          37	          70	           0	          46	          72	    59.9	     9.8	     1.6
     7651500	       30542	           2	 791.2	          70	          31	           0	          66	          45	    22.4	    22.0	     0.3
     7651500	       30542	           3	 846.0	          31	          37	           0	          37	          37	    30.1	     0.0	     0.0
     9008790	       65468	           1	 229.6	          72	          17	           0	          71	           4	     9.6	    18.7	     0.4
     9008790	       65468	           4	 782.5	          17	          62	           0	          24	          24	    37.3	    49.0	     0.0
     6646633	       72292	           1	 229.7	          78	          68	           0	          78	          68	     0.0	     0.0	     0.2
     6646633	       72292	           5	 825.8	          68	          78	           0	          68	          78	     0.0	     0.0	     0.2
     3763632	       50977	           1	 229.9	          59	          68	           1	          65	          68	     0.0	     0.0	     0.0
     3763632	       50977	           2	 804.0	          68	          59	           2	          68	          65	     0.0	     0.0	     0.0
     5982285	        2800	           3	 230.0	           4	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     5982285	        2800	           4	 703.4	          70	           4	           0	          71	           4	    18.0	     0.0	     0.4
     8918331	       30103	           1	 230.2	          36	           5	           1	           4	           4	     0.0	    21.1	     0.0
     8918331	       30103	           2	 766.4	           5	          36	           2	           4	           4	    21.1	     0.0	     0.0
      533602	       24557	           1	 230.2	          28	          70	           0	          45	          66	    34.6	    22.4	     0.9
      533602	       24557	           2	 705.3	          70	          28	           0	           0	           0	     0.0	     0.0	  1440.0
     3488366	       10031	           1	 230.4	          10	          62	           1	          72	          72	     0.0	    30.8	     0.0
     3488366	       10031	           2	 772.6	          62	          10	           2	          72	          72	    30.8	     0.0	     0.0
     3260877	       24713	           1	 230.7	          28	          70	           0	          45	          66	    34.6	    22.4	     0.9
     3260877	       24713	           2	 863.5	          70	          26	           0	          71	           4	    18.0	    36.2	     0.7
     7359836	       27507	           1	 231.0	          32	          70	           0	          36	          72	    21.4	     9.8	     0.3
     7359836	       27507	           2	 546.3	          70	          32	           0	          66	          36	    22.4	    21.4	     0.3
     5990121	       53404	           1	 231.4	          61	          68	           0	          66	          68	    28.7	     0.0	     0.0
     5990121	       53404	           4	 875.3	          68	          61	           0	          68	          66	     0.0	    28.7	     0.0
     4065802	       32906	           1	 231.4	          40	          71	           1	          68	          71	     0.0	     0.0	     0.0
     4065802	       32906	           2	 987.2	          71	          40	           2	          71	          68	     0.0	     0.0	     0.0
     6928797	       66315	           1	 231.7	          73	          71	           0	          68	          71	    19.4	     0.0	     0.0
     7063655	       10189	           1	 231.9	          11	          70	           0	          24	          71	    38.5	    18.0	     0.2
     5592381	       63361	           1	 232.2	          71	          71	           1	          71	          71	     0.0	     0.0	     0.0
     5592381	       63361	           2	 983.7	          71	          71	           2	          71	          71	     0.0	     0.0	     0.0
     7658543	       70246	           1	 232.3	          77	          28	           0	          73	          46	    21.8	    44.2	     0.0
     2768114	       45002	           2	 232.3	          71	          52	           0	          71	          66	     0.0	    36.8	     0.1
     7922454	        2166	           1	 232.3	           3	          75	           0	           0	           0	     0.0	     0.0	  1440.0
     7922454	        2166	           5	1195.1	          75	          13	           0	           0	           0	     0.0	     0.0	  1440.0
      533671	       35812	           1	 232.8	          42	          70	           0	          45	          66	    13.8	    22.4	     0.5
      533671	       35812	           2	 660.4	          70	          25	           0	          71	           4	    18.0	    37.5	     1.1
     7358884	        4147	           1	 232.9	           5	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     7358884	        4147	           3	 772.1	          70	           5	           0	          71	           4	    18.0	    21.1	     0.3
     4800688	       73166	           1	 233.1	          79	          70	           0	          77	          72	    11.9	     9.8	     0.0
     4800688	       73166	           3	 594.5	          64	          79	           0	          72	          77	    19.5	    11.9	     0.0
     4198317	       34653	           1	 233.1	          41	          70	           0	          46	          72	    47.9	     9.8	     1.8
     4198317	       34653	           2	 619.5	          70	          31	           0	          66	          36	    22.4	    33.9	     0.3
     4198317	       34653	           3	 630.4	          31	          41	           0	          43	          43	    32.0	    18.5	     0.0
     3068617	       72302	           2	 233.7	          71	          71	           0	          71	          71	     0.0	     0.0	     0.0
     3068617	       72302	           3	 729.9	          71	          37	           0	           0	           0	     0.0	     0.0	  1440.0
     4786448	       37212	           1	 233.8	          45	          70	           0	          45	          66	     0.0	    22.4	     0.3
     4786448	       37212	           2	 746.1	          70	          45	           0	          66	          36	    22.4	    15.1	     0.3
     8921345	       65325	           1	 234.0	          72	          42	           0	          68	          36	    22.3	    27.9	     0.3
     8921345	       65325	           2	 566.8	          42	          71	           0	          36	          68	    27.9	    12.8	     0.3
     5983334	       41037	           1	 234.2	          48	          71	           0	          48	          68	     0.0	    12.8	     0.2
     2402724	          50	           1	 234.3	           1	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     2402724	          50	           2	 781.8	          70	          31	           0	          78	          45	    28.5	    22.0	     0.4
     2402724	          50	           3	 809.7	          31	           1	           0	          36	           4	    33.9	    17.2	     1.4
     5592247	       59818	           1	 234.4	          68	          70	           0	          68	          71	     0.0	    18.0	     0.0
     5583307	       25024	           1	 234.6	          28	          70	           0	          45	          66	    34.6	    22.4	     0.9
     5583307	       25024	           2	 790.2	          70	          28	           0	           0	           0	     0.0	     0.0	  1440.0
     4207489	       60626	           1	 234.7	          68	          17	           0	          68	           4	     0.0	    18.7	     0.5
     4207489	       60626	           5	 703.4	          17	          71	           0	           0	           0	     0.0	     0.0	  1440.0
     4207489	       60626	           6	 775.2	          71	          67	           0	          71	          68	     0.0	    12.9	     0.0
     6340832	       19769	           1	 234.7	          21	          26	           1	           0	           0	     0.0	     0.0	  1440.0
     6340832	       19769	           2	 922.3	          26	          21	           2	          37	          37	    35.5	     0.0	     0.0
      701894	       29325	           2	 234.8	          73	          71	           0	          68	          71	    19.4	     0.0	     0.0
      701894	       29325	           3	 650.8	          71	          17	           0	          68	           4	    12.8	    18.7	     0.3
     3260481	       14837	           1	 235.0	          15	          70	           0	           4	          71	    27.9	    18.0	     0.2
     3260481	       14837	           2	 776.9	          70	          26	           0	          71	           4	    18.0	    36.2	     0.3
     6826823	       48751	           1	 235.2	          56	          71	           1	          71	          71	     0.0	     0.0	     0.0
     6826823	       48751	           2	 816.9	          71	          56	           2	          71	          71	     0.0	     0.0	     0.0
     5982379	        2718	           1	 235.2	           4	          69	           0	           0	           0	     0.0	     0.0	  1440.0
     5982379	        2718	           3	 612.1	          70	           6	           0	          71	           4	    18.0	    30.4	     0.4
    10019931	       63153	           1	 235.9	          71	          71	           0	          71	          71	     0.0	     0.0	     0.0
     4470318	       37645	           1	 236.0	          45	          70	           0	          45	          66	     0.0	    22.4	     0.2
     4470318	       37645	           2	 695.3	          70	          45	           0	          66	          36	    22.4	    15.1	     0.3
     8721621	       53412	           1	 236.1	          61	          71	           0	          71	          71	    29.0	     0.0	     0.0
     8721621	       53412	           2	 811.6	          71	           1	           0	          71	           4	     0.0	    17.2	     0.5
     5193428	       27420	           1	 236.3	          32	          70	           0	          36	          72	    21.4	     9.8	     0.2
     5193428	       27420	           2	 794.4	          70	          30	           0	          66	          65	    22.4	    36.7	     0.0
     7066099	       33746	           1	 236.4	          40	          70	           0	          47	          72	    55.6	     9.8	     1.6
     7066099	       33746	           2	 925.2	          70	          40	           0	           0	           0	     0.0	     0.0	  1440.0
     7360112	       32566	           1	 236.6	          40	          70	           0	          47	          72	    55.6	     9.8	     1.6
     7360112	       32566	           2	 893.1	          70	           5	           0	          71	           4	    18.0	    21.1	     0.2
     2958930	       54752	           1	 236.7	          63	          20	           0	          66	          65	    19.3	    36.7	     0.0
     2958930	       54752	           2	 470.9	          20	          63	           0	          65	          66	    36.7	    19.3	     0.0
     6350442	       60541	           2	 237.0	          71	          71	           0	          71	          71	     0.0	     0.0	     0.0
     6350442	       60541	           3	 897.3	          71	          68	           0	          71	          68	     0.0	     0.0	     0.0
     7360176	       34866	           1	 237.4	          41	          70	           0	          46	          72	    47.9	     9.8	     1.7
     7360176	       34866	           2	 670.4	          70	          40	           0	           0	           0	     0.0	     0.0	  1440.0
     7365558	       49712	           1	 237.6	          57	          71	           1	          68	          71	     0.0	     0.0	     0.0
     7365558	       49712	           2	 524.9	          71	          57	           2	          71	          68	     0.0	     0.0	     0.0
     3765764	       67223	           1	 237.7	          74	          33	           0	          73	          36	     9.7	    18.9	     0.1
     3765764	       67223	           2	 809.1	          33	          74	           0	          36	          73	    18.9	     9.7	     0.1
     5983350	       37259	           1	 237.7	          45	          70	           0	          45	          66	     0.0	    22.4	     0.2
     5983350	       37259	           2	 771.5	          70	          45	           0	          66	          36	    22.4	    15.1	     0.3
     7932583	       54419	           1	 237.8	          63	          17	           0	          71	           4	    19.4	    18.7	     0.8
     7932583	       54419	           2	 881.9	          17	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     7932583	       54419	           3	 893.9	          70	          63	           0	          72	          71	     9.8	    19.4	     0.1
     4786317	       32900	           1	 238.1	          40	          70	           0	          47	          72	    55.6	     9.8	     1.6
     4786317	       32900	           2	 788.5	          70	           5	           0	          71	           4	    18.0	    21.1	     0.4
     4786317	       32900	           3	 834.1	           5	          40	           0	           0	           0	     0.0	     0.0	  1440.0
     2763782	       41140	           2	 238.2	          46	          42	           0	          46	          45	     0.0	    13.8	     0.0
     2763782	       41140	           4	 775.8	          20	          45	           0	          45	          45	    38.2	     0.0	     0.0
     7934261	       71851	           1	 238.5	          78	          74	           0	          78	          77	     0.0	    12.7	     0.0
     2407106	       56384	           1	 238.5	          65	          70	           1	          72	          72	     0.0	     9.8	     0.0
     2407106	       56384	           2	 774.2	          70	          65	           2	          72	          72	     9.8	     0.0	     0.0
     1746142	       38700	           1	 238.5	          46	          70	           0	          46	          66	     0.0	    22.4	     0.2
     1746142	       38700	           2	 738.9	          70	          46	           0	          66	          36	    22.4	    10.2	     0.3
     6350333	       60559	           1	 238.6	          68	           8	           0	          68	           4	     0.0	    21.0	     0.4
     6350333	       60559	           5	 784.6	           4	          71	           0	           0	           0	     0.0	     0.0	  1440.0
     6350333	       60559	           6	 819.2	          71	          68	           0	          71	          68	     0.0	     0.0	     0.0
     1990613	       18795	           1	 238.6	          21	          70	           0	          24	          71	    24.8	    18.0	     0.2
     1990613	       18795	           2	 294.3	          70	          21	           0	          66	          65	    22.4	    34.0	     0.0
     3753434	       34958	           1	 238.9	          41	          66	           0	          46	          67	    47.9	    18.8	     0.1
     8397841	       62047	           1	 239.1	          69	          17	           1	           4	           4	     0.0	    18.7	     0.0
     8397841	       62047	           2	 825.9	          17	          69	           2	           4	           4	    18.7	     0.0	     0.0
     4784021	        4913	           1	 239.2	           5	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     4784021	        4913	           2	 751.5	          70	           7	           0	          78	           4	    28.5	    11.0	     0.5
     2285255	       33178	           1	 239.3	          40	          70	           0	          47	          72	    55.6	     9.8	     1.5
     2285255	       33178	           2	 782.3	          70	          48	           0	          68	          48	    28.0	     0.0	     0.4
     2285255	       33178	           3	 799.4	          48	          40	           0	          48	          48	     0.0	    54.2	     0.0
     7076795	       62167	           2	 239.4	          71	          20	           0	          71	          24	     0.0	    27.5	     0.3
     7076795	       62167	           5	 973.6	          20	          72	           0	          65	          68	    36.7	    22.3	     0.0
     7651459	       32770	           1	 239.4	          40	          70	           0	          47	          72	    55.6	     9.8	     1.5
     7651459	       32770	           2	 722.1	          70	          26	           0	          71	           4	    18.0	    36.2	     0.5
     7511558	       12856	           1	 239.4	          13	          70	           0	           0	           0	     0.0	     0.0	  1440.0
     7511558	       12856	           2	 752.3	          70	          25	           0	          68	           4	    28.0	    37.5	     0.5
     7366715	       69114	           1	 239.6	          76	          71	           0	          77	          71	    19.3	     0.0	     0.0
     7366715	       69114	           4	 400.6	          76	          71	           0	          77	          71	    19.3	     0.0	     0.0
     7366715	       69114	           6	 776.2	          71	          11	           0	          68	          65	    12.8	    47.7	     0.0
     4196682	       10111	           1	 239.7	          10	          17	           1	           4	           4	     0.0	    18.7	     0.0
     4196682	       10111	           2	 975.9	          17	          10	           2	           4	           4	    18.7	     0.0	     0.0
     5592158	       57965	           1	 239.9	          66	          70	           0	          66	          66	     0.0	    22.4	     0.0
     5592158	       57965	           2	 716.6	          70	          21	           0	          66	          65	    22.4	    34.0	     0.0
     8215121	       61939	           1	 240.0	          69	          45	           1	          45	          45	     0.0	     0.0	     0.0
     8215121	       61939	           2	 450.6	          45	          69	           2	          45	          45	     0.0	     0.0	     0.0
