hh_id,tour_id,stop_id,inbound,tour_purpose,orig_purpose,dest_purpose,orig_maz,orig_walk_segment,orig_park_maz,dest_maz,dest_walk_segment,parking_taz,stop_period,trip_mode,num_participants,tour_mode,tour_category,board_tap,alight_tap,orig_taz,dest_taz,orig_park_taz,dest_park_taz,driver,SimulatedTravelTime                                             
2237496,0,-1,0,maintenance,Home,maintenance,26,0,0,65,0,0,38,7,3,7,JOINT_NON_MANDATORY,0,0,7,17,0,0,-1,0.00                                           
2237496,0,-1,1,maintenance,maintenance,Home,65,0,0,26,0,0,39,7,3,7,JOINT_NON_MANDATORY,0,0,17,7,0,0,-1,0.00                                           
3281460,0,-1,0,shop,Home,shop,26,0,0,17,0,0,12,5,2,5,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,32.80                                                          
3281460,0,-1,1,shop,shop,Home,17,0,0,26,0,0,14,5,2,5,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,3.30                                                           
2212024,0,-1,0,discretionary,Home,discretionary,26,0,0,51,0,0,38,5,4,5,JOINT_NON_MANDATORY,0,0,7,13,0,0,2,1440.00                                     
2212024,0,-1,1,discretionary,discretionary,Home,51,0,0,26,0,0,40,5,4,5,JOINT_NON_MANDATORY,0,0,13,7,0,0,2,1440.00                                     
2212024,1,-1,0,discretionary,Home,discretionary,26,0,0,72,0,0,28,5,3,5,JOINT_NON_MANDATORY,0,0,7,18,0,0,3,1440.00                                     
2212024,1,-1,1,discretionary,discretionary,Home,72,0,0,26,0,0,34,5,3,5,JOINT_NON_MANDATORY,0,0,18,7,0,0,3,1440.00                                     
2101966,0,-1,0,maintenance,Home,maintenance,26,0,0,27,0,0,27,7,2,7,JOINT_NON_MANDATORY,0,0,7,7,0,0,-1,0.00                                            
2101966,0,-1,1,maintenance,maintenance,Home,27,0,0,26,0,0,33,7,2,7,JOINT_NON_MANDATORY,0,0,7,7,0,0,-1,0.00                                            
2066973,0,-1,0,maintenance,Home,maintenance,26,0,0,30,0,0,26,7,3,7,JOINT_NON_MANDATORY,0,0,7,8,0,0,-1,0.00                                            
2066973,0,-1,1,maintenance,maintenance,Home,30,0,0,26,0,0,34,7,3,7,JOINT_NON_MANDATORY,0,0,8,7,0,0,-1,0.00                                            
2237534,0,-1,0,discretionary,Home,discretionary,26,0,0,40,0,0,25,5,4,5,JOINT_NON_MANDATORY,0,0,7,10,0,0,2,4.20                                        
2237534,0,-1,1,discretionary,discretionary,Home,40,0,0,26,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,10,7,0,0,2,22.40                                       
3401936,0,-1,0,discretionary,Home,discretionary,26,0,0,34,0,0,5,5,3,5,JOINT_NON_MANDATORY,0,0,7,9,0,0,3,4.60                                          
3401936,0,-1,1,discretionary,discretionary,Home,34,0,0,26,0,0,9,5,3,5,JOINT_NON_MANDATORY,0,0,9,7,0,0,3,3.80                                          
1486660,0,-1,0,discretionary,Home,discretionary,26,0,0,45,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,7,12,0,0,2,1440.00                                     
1486660,0,-1,1,discretionary,discretionary,Home,45,0,0,26,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,12,7,0,0,2,1440.00                                     
1840387,0,-1,0,discretionary,Home,discretionary,26,0,0,37,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,7,10,0,0,1,1440.00                                     
1840387,0,-1,1,discretionary,discretionary,Home,37,0,0,26,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,10,7,0,0,1,1440.00                                     
1486681,0,-1,0,maintenance,Home,maintenance,26,0,0,13,0,0,20,7,2,7,JOINT_NON_MANDATORY,0,0,7,4,0,0,-1,0.00                                            
1486681,0,-1,1,maintenance,maintenance,Home,13,0,0,26,0,0,22,7,2,7,JOINT_NON_MANDATORY,0,0,4,7,0,0,-1,0.00                                            
2067006,0,-1,0,maintenance,Home,maintenance,26,0,0,7,0,0,33,7,4,7,JOINT_NON_MANDATORY,0,0,7,2,0,0,-1,0.00                                             
2067006,0,-1,1,maintenance,maintenance,Home,7,0,0,26,0,0,33,7,4,7,JOINT_NON_MANDATORY,0,0,2,7,0,0,-1,0.00                                             
2067006,1,-1,0,discretionary,Home,discretionary,26,0,0,40,0,0,28,5,2,5,JOINT_NON_MANDATORY,0,0,7,10,0,0,2,1440.00                                     
2067006,1,-1,1,discretionary,discretionary,Home,40,0,0,26,0,0,30,5,2,5,JOINT_NON_MANDATORY,0,0,10,7,0,0,2,1440.00                                     
2101896,0,-1,0,maintenance,Home,maintenance,26,0,0,20,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,1440.00                                          
2101896,0,-1,1,maintenance,maintenance,Home,20,0,0,26,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,1440.00                                          
2101887,0,-1,0,shop,Home,shop,26,0,0,26,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,4.20                                                           
2101887,0,-1,1,shop,shop,Home,26,0,0,26,0,0,32,5,3,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,2.90                                                           
1972844,0,-1,0,maintenance,Home,maintenance,26,0,0,20,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,7,5,0,0,2,1440.00                                          
1972844,0,-1,1,maintenance,maintenance,Home,20,0,0,26,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,5,7,0,0,2,1440.00                                          
3359014,0,-1,0,shop,Home,shop,26,0,0,61,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,7,16,0,0,2,7.50                                                          
3359014,0,-1,1,shop,shop,Home,61,0,0,26,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,16,7,0,0,2,103.70                                                        
3127931,0,-1,0,maintenance,Home,maintenance,26,0,0,71,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,7,18,0,0,2,6.90                                            
3127931,0,-1,1,maintenance,maintenance,Home,71,0,0,26,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,18,7,0,0,2,16.90                                           
337525,0,-1,0,eatingout,Home,eatingout,26,0,0,33,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,7,9,0,0,1,1440.00                                               
337525,0,-1,1,eatingout,eatingout,Home,33,0,0,26,0,0,35,5,3,5,JOINT_NON_MANDATORY,0,0,9,7,0,0,1,1440.00                                               
2102004,0,-1,0,discretionary,Home,discretionary,26,0,0,34,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,7,9,0,0,1,142.20                                       
2102004,0,-1,1,discretionary,discretionary,Home,34,0,0,26,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,9,7,0,0,1,27.90                                        
3118759,0,-1,0,shop,Home,shop,26,0,0,62,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,7,16,0,0,1,1440.00                                                       
3118759,0,-1,1,shop,shop,Home,62,0,0,26,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,16,7,0,0,1,1440.00                                                       
1265789,0,-1,0,shop,Home,shop,26,0,0,5,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,7,2,0,0,1,77.50                                                           
1265789,0,-1,1,shop,shop,Home,5,0,0,26,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,2,7,0,0,1,8.90                                                            
1265789,1,-1,0,shop,Home,shop,26,0,0,27,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,7,7,0,0,2,2.00                                                            
1265789,1,-1,1,shop,shop,Home,27,0,0,26,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,7,7,0,0,2,1.50                                                            
712863,0,-1,0,shop,Home,shop,26,0,0,20,0,0,15,5,2,5,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,4.80                                                            
712863,0,-1,1,shop,shop,Home,20,0,0,26,0,0,17,5,2,5,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,3.10                                                            
712863,1,-1,0,eatingout,Home,eatingout,26,0,0,13,0,0,18,5,3,5,JOINT_NON_MANDATORY,0,0,7,4,0,0,1,1.60                                                  
712863,1,-1,1,eatingout,eatingout,Home,13,0,0,26,0,0,19,5,3,5,JOINT_NON_MANDATORY,0,0,4,7,0,0,1,1.30                                                  
2285642,0,-1,0,shop,Home,shop,26,0,0,55,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,7,14,0,0,4,9.50                                                          
2285642,0,-1,1,shop,shop,Home,55,0,0,26,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,14,7,0,0,4,1440.00                                                       
2285642,1,-1,0,visiting,Home,visiting,26,0,0,67,0,0,10,5,2,5,JOINT_NON_MANDATORY,0,0,7,17,0,0,4,9.40                                                  
2285642,1,-1,1,visiting,visiting,Home,67,0,0,26,0,0,16,5,2,5,JOINT_NON_MANDATORY,0,0,17,7,0,0,4,3.20                                                  
1786213,0,-1,0,eatingout,Home,eatingout,26,0,0,6,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,7,2,0,0,1,7.90                                                   
1786213,0,-1,1,eatingout,eatingout,Home,6,0,0,26,0,0,8,3,2,3,JOINT_NON_MANDATORY,0,0,2,7,0,0,1,4.50                                                   
1630290,0,-1,0,discretionary,Home,discretionary,26,0,0,7,0,0,30,8,4,8,JOINT_NON_MANDATORY,0,0,7,2,0,0,-1,0.00                                         
1630290,0,-1,1,discretionary,discretionary,Home,7,0,0,26,0,0,33,8,4,8,JOINT_NON_MANDATORY,0,0,2,7,0,0,-1,0.00                                         
1630290,1,-1,0,discretionary,Home,discretionary,26,0,0,16,0,0,22,5,2,5,JOINT_NON_MANDATORY,0,0,7,4,0,0,2,2.00                                         
1630290,1,-1,1,discretionary,discretionary,Home,16,0,0,26,0,0,23,5,2,5,JOINT_NON_MANDATORY,0,0,4,7,0,0,2,1.20                                         
2237500,0,-1,0,shop,Home,shop,26,0,0,2,0,0,34,7,4,7,JOINT_NON_MANDATORY,0,0,7,1,0,0,-1,0.00                                                           
2237500,0,-1,1,shop,shop,Home,2,0,0,26,0,0,34,7,4,7,JOINT_NON_MANDATORY,0,0,1,7,0,0,-1,0.00                                                           
1972886,0,-1,0,maintenance,Home,maintenance,26,0,0,33,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,7,9,0,0,2,4.30                                             
1972886,0,-1,1,maintenance,maintenance,Home,33,0,0,26,0,0,13,3,2,3,JOINT_NON_MANDATORY,0,0,9,7,0,0,2,6.30                                             
1944709,0,-1,0,visiting,Home,visiting,26,0,0,28,0,0,27,5,2,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,8.40                                                   
1944709,0,-1,1,visiting,visiting,Home,28,0,0,26,0,0,34,3,2,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,0.70                                                   
1944709,1,-1,0,visiting,Home,visiting,26,0,0,26,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,7,7,0,0,2,1.10                                                   
1944709,1,-1,1,visiting,visiting,Home,26,0,0,26,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,7,7,0,0,2,2.90                                                   
1486685,0,-1,0,shop,Home,shop,26,0,0,20,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,7,5,0,0,3,1440.00                                                        
1486685,0,-1,1,shop,shop,Home,20,0,0,26,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,5,7,0,0,3,1440.00                                                        
1400631,0,-1,0,eatingout,Home,eatingout,26,0,0,33,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,7,9,0,0,1,23.80                                                
1400631,0,-1,1,eatingout,eatingout,Home,33,0,0,26,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,9,7,0,0,1,25.40                                                
3376411,0,-1,0,visiting,Home,visiting,26,0,0,33,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,7,9,0,0,2,133.90                                                 
3376411,0,-1,1,visiting,visiting,Home,33,0,0,26,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,9,7,0,0,2,24.90                                                  
1972848,0,-1,0,eatingout,Home,eatingout,26,0,0,17,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,1440.00                                              
1972848,0,-1,1,eatingout,eatingout,Home,17,0,0,26,0,0,32,5,3,5,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,1440.00                                              
1840306,0,-1,0,discretionary,Home,discretionary,26,0,0,38,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,7,10,0,0,1,1440.00                                     
1840306,0,-1,1,discretionary,discretionary,Home,38,0,0,26,0,0,38,3,2,3,JOINT_NON_MANDATORY,0,0,10,7,0,0,1,1440.00                                     
2066969,0,-1,0,shop,Home,shop,26,0,0,32,0,0,8,5,3,5,JOINT_NON_MANDATORY,0,0,7,8,0,0,2,3.40                                                            
2066969,0,-1,1,shop,shop,Home,32,0,0,26,0,0,9,5,3,5,JOINT_NON_MANDATORY,0,0,8,7,0,0,2,1.70                                                            
2066969,1,-1,0,discretionary,Home,discretionary,26,0,0,34,0,0,4,5,3,5,JOINT_NON_MANDATORY,0,0,7,9,0,0,1,3.60                                          
2066969,1,-1,1,discretionary,discretionary,Home,34,0,0,26,0,0,7,5,3,5,JOINT_NON_MANDATORY,0,0,9,7,0,0,1,4.00                                          
1738123,0,-1,0,discretionary,Home,discretionary,26,0,0,28,0,0,27,7,2,7,JOINT_NON_MANDATORY,0,0,7,7,0,0,-1,0.00                                        
1738123,0,-1,1,discretionary,discretionary,Home,28,0,0,26,0,0,35,7,2,7,JOINT_NON_MANDATORY,0,0,7,7,0,0,-1,0.00                                        
1667557,0,-1,0,discretionary,Home,discretionary,27,0,0,38,0,0,5,7,4,7,JOINT_NON_MANDATORY,0,0,7,10,0,0,-1,0.00                                        
1667557,0,-1,1,discretionary,discretionary,Home,38,0,0,27,0,0,6,7,4,7,JOINT_NON_MANDATORY,0,0,10,7,0,0,-1,0.00                                        
1840423,0,-1,0,eatingout,Home,eatingout,27,0,0,45,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,7,12,0,0,1,1440.00                                             
1840423,0,-1,1,eatingout,eatingout,Home,45,0,0,27,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,12,7,0,0,1,1440.00                                             
1840392,0,-1,0,discretionary,Home,discretionary,27,0,0,11,0,0,3,5,2,5,JOINT_NON_MANDATORY,0,0,7,3,0,0,1,5.60                                          
1840392,0,-1,1,discretionary,discretionary,Home,11,0,0,27,0,0,5,5,2,5,JOINT_NON_MANDATORY,0,0,3,7,0,0,1,5.90                                          
3105710,0,-1,0,discretionary,Home,discretionary,27,0,0,17,0,0,34,7,2,7,JOINT_NON_MANDATORY,0,0,7,5,0,0,-1,0.00                                        
3105710,0,-1,1,discretionary,discretionary,Home,17,0,0,27,0,0,37,7,2,7,JOINT_NON_MANDATORY,0,0,5,7,0,0,-1,0.00                                        
2175510,0,-1,0,maintenance,Home,maintenance,27,0,0,71,0,0,21,8,3,8,JOINT_NON_MANDATORY,0,0,7,18,0,0,-1,0.00                                           
2175510,0,-1,1,maintenance,maintenance,Home,71,0,0,27,0,0,22,8,3,8,JOINT_NON_MANDATORY,0,0,18,7,0,0,-1,0.00                                           
2175510,1,-1,0,eatingout,Home,eatingout,27,0,0,55,0,0,1,5,3,5,JOINT_NON_MANDATORY,0,0,7,14,0,0,3,7.20                                                 
2175510,1,-1,1,eatingout,eatingout,Home,55,0,0,27,0,0,14,5,3,5,JOINT_NON_MANDATORY,0,0,14,7,0,0,3,5.60                                                
1972826,0,-1,0,maintenance,Home,maintenance,27,0,0,71,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,7,18,0,0,2,13.30                                           
1972826,0,-1,1,maintenance,maintenance,Home,71,0,0,27,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,18,7,0,0,2,287.20                                          
1114061,0,-1,0,shop,Home,shop,27,0,0,78,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,7,20,0,0,2,1440.00                                                       
1114061,0,-1,1,shop,shop,Home,78,0,0,27,0,0,39,3,2,3,JOINT_NON_MANDATORY,0,0,20,7,0,0,2,1440.00                                                       
1972867,0,-1,0,shop,Home,shop,27,0,0,4,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,7,1,0,0,2,1440.00                                                         
1972867,0,-1,1,shop,shop,Home,4,0,0,27,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,1,7,0,0,2,1440.00                                                         
2101992,0,-1,0,maintenance,Home,maintenance,27,0,0,37,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,7,10,0,0,1,1440.00                                         
2101992,0,-1,1,maintenance,maintenance,Home,37,0,0,27,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,10,7,0,0,1,1440.00                                         
972043,0,-1,0,shop,Home,shop,27,0,0,2,0,0,30,5,5,5,JOINT_NON_MANDATORY,0,0,7,1,0,0,5,1440.00                                                          
972043,0,-1,1,shop,shop,Home,2,0,0,27,0,0,33,5,5,5,JOINT_NON_MANDATORY,0,0,1,7,0,0,5,1440.00                                                          
972043,1,-1,0,discretionary,Home,discretionary,27,0,0,41,0,0,36,7,2,7,JOINT_NON_MANDATORY,0,0,7,11,0,0,-1,0.00                                        
972043,1,-1,1,discretionary,discretionary,Home,41,0,0,27,0,0,37,7,2,7,JOINT_NON_MANDATORY,0,0,11,7,0,0,-1,0.00                                        
1486661,0,-1,0,discretionary,Home,discretionary,27,0,0,37,0,0,28,7,2,7,JOINT_NON_MANDATORY,0,0,7,10,0,0,-1,0.00                                       
1486661,0,-1,1,discretionary,discretionary,Home,37,0,0,27,0,0,33,7,2,7,JOINT_NON_MANDATORY,0,0,10,7,0,0,-1,0.00                                       
2101889,0,-1,0,maintenance,Home,maintenance,27,0,0,45,0,0,34,5,3,5,JOINT_NON_MANDATORY,0,0,7,12,0,0,2,1440.00                                         
2101889,0,-1,1,maintenance,maintenance,Home,45,0,0,27,0,0,38,5,3,5,JOINT_NON_MANDATORY,0,0,12,7,0,0,2,1440.00                                         
2237516,0,-1,0,discretionary,Home,discretionary,27,0,0,20,0,0,27,7,2,7,JOINT_NON_MANDATORY,0,0,7,5,0,0,-1,0.00                                        
2237516,0,-1,1,discretionary,discretionary,Home,20,0,0,27,0,0,32,7,2,7,JOINT_NON_MANDATORY,0,0,5,7,0,0,-1,0.00                                        
2237516,1,-1,0,discretionary,Home,discretionary,27,0,0,67,0,0,4,8,3,8,JOINT_NON_MANDATORY,0,0,7,17,0,0,-1,0.00                                        
2237516,1,-1,1,discretionary,discretionary,Home,67,0,0,27,0,0,6,8,3,8,JOINT_NON_MANDATORY,0,0,17,7,0,0,-1,0.00                                        
3416226,0,-1,0,maintenance,Home,maintenance,27,0,0,63,0,0,23,3,2,5,JOINT_NON_MANDATORY,0,0,7,16,0,0,2,9.50                                            
3416226,0,-1,1,maintenance,maintenance,Home,63,0,0,27,0,0,24,3,2,5,JOINT_NON_MANDATORY,0,0,16,7,0,0,2,154.00                                          
2101937,0,-1,0,maintenance,Home,maintenance,27,0,0,63,0,0,1,5,3,5,JOINT_NON_MANDATORY,0,0,7,16,0,0,1,6.70                                             
2101937,0,-1,1,maintenance,maintenance,Home,63,0,0,27,0,0,5,5,3,5,JOINT_NON_MANDATORY,0,0,16,7,0,0,1,13.30                                            
2101983,0,-1,0,shop,Home,shop,27,0,0,70,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,7,18,0,0,2,46.70                                                         
2101983,0,-1,1,shop,shop,Home,70,0,0,27,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,18,7,0,0,2,1440.00                                                       
2101983,1,-1,0,shop,Home,shop,27,0,0,20,0,0,16,5,4,5,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,4.50                                                           
2101983,1,-1,1,shop,shop,Home,20,0,0,27,0,0,19,5,4,5,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,1440.00                                                        
1972871,0,-1,0,shop,Home,shop,27,0,0,45,0,0,5,3,2,3,JOINT_NON_MANDATORY,0,0,7,12,0,0,2,3.60                                                           
1972871,0,-1,1,shop,shop,Home,45,0,0,27,0,0,7,3,2,3,JOINT_NON_MANDATORY,0,0,12,7,0,0,2,2.70                                                           
1944707,0,-1,0,shop,Home,shop,27,0,0,71,0,0,27,3,2,5,JOINT_NON_MANDATORY,0,0,7,18,0,0,1,1440.00                                                       
1944707,0,-1,1,shop,shop,Home,71,0,0,27,0,0,27,5,2,5,JOINT_NON_MANDATORY,0,0,18,7,0,0,1,1440.00                                                       
1944707,1,-1,0,shop,Home,shop,27,0,0,20,0,0,1,3,2,3,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,4.50                                                            
1944707,1,-1,1,shop,shop,Home,20,0,0,27,0,0,1,3,2,3,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,1440.00                                                         
1486666,0,-1,0,discretionary,Home,discretionary,27,0,0,1,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,7,1,0,0,1,1440.00                                       
1486666,0,-1,1,discretionary,discretionary,Home,1,0,0,27,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,1,7,0,0,1,1440.00                                       
2066983,0,-1,0,discretionary,Home,discretionary,27,0,0,24,0,0,32,5,3,5,JOINT_NON_MANDATORY,0,0,7,6,0,0,1,14.20                                        
2066983,0,-1,1,discretionary,discretionary,Home,24,0,0,27,0,0,35,5,3,5,JOINT_NON_MANDATORY,0,0,6,7,0,0,1,16.40                                        
2066983,1,-1,0,eatingout,Home,eatingout,27,0,0,28,0,0,36,5,3,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,0.70                                                 
2066983,1,-1,1,eatingout,eatingout,Home,28,0,0,27,0,0,39,5,3,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,0.70                                                 
1840399,0,-1,0,discretionary,Home,discretionary,27,0,0,79,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,7,20,0,0,1,1440.00                                     
1840399,0,-1,1,discretionary,discretionary,Home,79,0,0,27,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,20,7,0,0,1,1440.00                                     
867897,0,-1,0,discretionary,Home,discretionary,27,0,0,15,0,0,5,7,2,7,JOINT_NON_MANDATORY,0,0,7,4,0,0,-1,0.00                                          
867897,0,-1,1,discretionary,discretionary,Home,15,0,0,27,0,0,16,7,2,7,JOINT_NON_MANDATORY,0,0,4,7,0,0,-1,0.00                                         
867897,1,-1,0,visiting,Home,visiting,27,0,0,28,0,0,18,3,2,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,0.60                                                    
867897,1,-1,1,visiting,visiting,Home,28,0,0,27,0,0,28,5,2,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,1,5.60                                                    
1588574,0,-1,0,maintenance,Home,maintenance,27,0,0,20,0,0,28,7,3,7,JOINT_NON_MANDATORY,0,0,7,5,0,0,-1,0.00                                            
1588574,0,-1,1,maintenance,maintenance,Home,20,0,0,27,0,0,32,7,3,7,JOINT_NON_MANDATORY,0,0,5,7,0,0,-1,0.00                                            
2101909,0,-1,0,shop,Home,shop,27,0,0,27,0,0,30,7,2,7,JOINT_NON_MANDATORY,0,0,7,7,0,0,-1,0.00                                                          
2101909,0,-1,1,shop,shop,Home,27,0,0,27,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,7,7,0,0,-1,0.00                                                          
2920709,0,-1,0,discretionary,Home,discretionary,27,0,0,18,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,1440.00                                      
2920709,0,-1,1,discretionary,discretionary,Home,18,0,0,27,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,1440.00                                      
2066980,0,-1,0,visiting,Home,visiting,27,0,0,27,0,0,26,5,4,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,4,0.30                                                   
2066980,0,-1,1,visiting,visiting,Home,27,0,0,27,0,0,31,5,4,5,JOINT_NON_MANDATORY,0,0,7,7,0,0,4,3.60                                                   
1972874,0,-1,0,shop,Home,shop,27,0,0,62,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,7,16,0,0,1,1440.00                                                       
1972874,0,-1,1,shop,shop,Home,62,0,0,27,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,16,7,0,0,1,1440.00                                                       
3307967,0,-1,0,eatingout,Home,eatingout,27,0,0,4,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,7,1,0,0,1,1440.00                                               
3307967,0,-1,1,eatingout,eatingout,Home,4,0,0,27,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,1,7,0,0,1,1440.00                                               
2237521,0,-1,0,maintenance,Home,maintenance,27,0,0,45,0,0,11,5,5,5,JOINT_NON_MANDATORY,0,0,7,12,0,0,2,6.10                                            
2237521,0,-1,1,maintenance,maintenance,Home,45,0,0,27,0,0,14,5,5,5,JOINT_NON_MANDATORY,0,0,12,7,0,0,2,2.70                                            
712862,0,-1,0,shop,Home,shop,27,0,0,53,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,7,14,0,0,1,9.00                                                           
712862,0,-1,1,shop,shop,Home,53,0,0,27,0,0,18,3,2,3,JOINT_NON_MANDATORY,0,0,14,7,0,0,1,16.40                                                          
1309821,0,-1,0,discretionary,Home,discretionary,27,0,0,35,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,7,9,0,0,2,1440.00                                      
1309821,0,-1,1,discretionary,discretionary,Home,35,0,0,27,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,9,7,0,0,2,1440.00                                      
1265773,0,-1,0,maintenance,Home,maintenance,27,0,0,43,0,0,8,3,2,3,JOINT_NON_MANDATORY,0,0,7,11,0,0,2,2.50                                             
1265773,0,-1,1,maintenance,maintenance,Home,43,0,0,27,0,0,10,3,2,3,JOINT_NON_MANDATORY,0,0,11,7,0,0,2,2.50                                            
3467820,0,-1,0,maintenance,Home,maintenance,27,0,0,24,0,0,8,5,3,5,JOINT_NON_MANDATORY,0,0,7,6,0,0,3,8.20                                              
3467820,0,-1,1,maintenance,maintenance,Home,24,0,0,27,0,0,8,5,3,5,JOINT_NON_MANDATORY,0,0,6,7,0,0,3,3.00                                              
3467820,1,-1,0,eatingout,Home,eatingout,27,0,0,47,0,0,1,3,2,3,JOINT_NON_MANDATORY,0,0,7,12,0,0,4,3.10                                                 
3467820,1,-1,1,eatingout,eatingout,Home,47,0,0,27,0,0,5,3,2,3,JOINT_NON_MANDATORY,0,0,12,7,0,0,4,3.00                                                 
3155543,0,-1,0,visiting,Home,visiting,27,0,0,16,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,7,4,0,0,2,1440.00                                                
3155543,0,-1,1,visiting,visiting,Home,16,0,0,27,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,4,7,0,0,2,1440.00                                                
1972828,0,-1,0,discretionary,Home,discretionary,27,0,0,4,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,7,1,0,0,1,12.10                                         
1972828,0,-1,1,discretionary,discretionary,Home,4,0,0,27,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,1,7,0,0,1,9.30                                          
867888,0,-1,0,maintenance,Home,maintenance,27,0,0,17,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,7,5,0,0,1,1440.00                                           
867888,0,-1,1,maintenance,maintenance,Home,17,0,0,27,0,0,37,3,2,3,JOINT_NON_MANDATORY,0,0,5,7,0,0,1,1440.00                                           
867888,1,-1,0,maintenance,Home,maintenance,27,0,0,45,0,0,38,7,2,7,JOINT_NON_MANDATORY,0,0,7,12,0,0,-1,0.00                                            
