 Number of persons with inconsistent (negative) activity duration
       21960       48617           5  N Atime before
       21961       48618           9  N Atime before
       21961       48618          10  N Atime before
       21963       48622           2  N Atime before
       21970       48641           4  N Atime before
       21970       48641  stress
       21971       48643           5  N Atime before
       21974       48649           9  N Atime before
       21974       48649          10  N Atime before
       21974       48649  stress
       21976       48653          14  N Atime before
       21983       48671           5  N Atime before
       21986       48680           3  N Atime before
       21997       48703           5  N Atime before
       21997       48708           4  N Atime before
       21997       48708  stress
       22022       48760           5  N Atime before
       22026       48769           3  N Atime before
       22026       48770           3  N Atime before
       22026       48771           9  N Atime before
       22032       48792           4  N Atime before
       22040       48816           6  N Atime before
       22040       48816  stress
       22045       48827           5  N Atime before
       22046       48828           6  N Atime before
       22046       48828           7  N Atime before
       22046       48828           8  N Atime before
       22046       48828          10  N Atime before
       22046       48828          11  N Atime before
       22046       48828  stress
       22051       48840           6  N Atime before
       22051       48840           7  N Atime before
       22051       48841           4  N Atime before
       22051       48841           7  N Atime before
       22051       48841           8  N Atime before
       22051       48841           9  N Atime before
       22051       48841          10  N Atime before
       22051       48841  stress
       22052       48844           1  N Atime before
       22057       48856           6  N Atime before
       22069       48891  stress
       22076       48906           5  N Atime before
       22076       48906  stress
       22077       48910           2  N Atime before
       22077       48911           9  N Atime before
       22077       48911  stress
       22077       48912  stress
       22078       48915           4  N Atime before
       22079       48917           3  N Atime before
       22079       48917           4  N Atime before
       22082       48926           3  N Atime before
       22082       48926  stress
       22084       48932           5  N Atime before
       22092       48951           3  N Atime before
       22093       48953           6  N Atime before
       22100       48967           3  N Atime before
       22101       48969           4  N Atime before
       22102       48971           5  N Atime before
       22102       48972           5  N Atime before
       22102       48972  stress
       22108       48984           3  N Atime before
       22109       48985           9  N Atime before
       22110       48988           8  N Atime before
       22112       48993           5  N Atime before
       22118       49000           8  N Atime before
       22125       49018           2  N Atime before
       22131       49034          10  N Atime before
       22142       49065           7  N Atime before
       22150       49086           2  N Atime before
       22151       49087           4  N Atime before
       22151       49087  stress
       22162       49108           9  N Atime before
       22162       49108          10  N Atime before
       22162       49108  stress
       22164       49115           5  N Atime before
       22164       49115  stress
       22183       49159           4  N Atime before
       22185       49162           1  N Atime before
       22190       49175           2  N Atime before
       22195       49186           7  N Atime before
       22195       49186  stress
       22198       49194           3  N Atime before
       22200       49200           4  N Atime before
       22200       49200  stress
       22201       49203  stress
       22223       49249           3  N Atime before
       22228       49267           4  N Atime before
       22234       49283           5  N Atime before
       22238       49293           1  N Atime before
       22238       49293  stress
       22248       49320           6  N Atime before
       22248       49320           7  N Atime before
       22248       49320  stress
       22249       49321           4  N Atime before
       22249       49321  stress
       22251       49326           3  N Atime before
       22252       49328           5  N Atime before
       22260       49342           6  N Atime before
       22264       49352           1  N Atime before
       22264       49352           2  N Atime before
       22264       49352  stress
       22276       49370           2  N Atime before
       22280       49377           5  N Atime before
       22281       49381           3  N Atime before
       22283       49385           7  N Atime before
       22283       49385  stress
       22292       49403           5  N Atime before
       22292       49404           4  N Atime before
       22292       49404  stress
       22294       49408           1  N Atime before
       22297       49413           5  N Atime before
       22300       49420           4  N Atime before
       22301       49424           7  N Atime before
       22301       49425           7  N Atime before
       22302       49427  stress
       22306       49438           6  N Atime before
       22306       49438          13  N Atime before
       22307       49441  stress
       22309       49443           1  N Atime before
       22309       49444           5  N Atime before
       22311       49447           9  N Atime before
       22311       49447  stress
       22311       49448           7  N Atime before
       22311       49448           8  N Atime before
       22311       49448  stress
       22311       49450           4  N Atime before
       22311       49450  stress
       22316       49457           2  N Atime before
       22317       49463           3  N Atime before
       22317       49463           4  N Atime before
       22320       49470  stress
       22321       49472           1  N Atime before
       22329       49490           2  N Atime before
       22332       49497           2  N Atime before
       22335       49506           2  N Atime before
       22337       49509  stress
       22337       49510  stress
       22343       49515           6  N Atime before
       22343       49515           8  N Atime before
       22343       49515           9  N Atime before
       22343       49515          10  N Atime before
       22343       49515  stress
       22343       49516           4  N Atime before
       22343       49516           6  N Atime before
       22343       49516           7  N Atime before
       22343       49516  stress
       22350       49534           4  N Atime before
       22358       49554           2  N Atime before
       22359       49556           3  N Atime before
       22360       49558          11  N Atime before
       22360       49559           3  N Atime before
       22360       49559  stress
       22360       49561  stress
       22360       49562  stress
       22366       49572           3  N Atime before
       22373       49586           4  N Atime before
       22373       49586  stress
       22376       49589           8  N Atime before
       22383       49598           1  N Atime before
       22383       49598           6  N Atime before
       22383       49598  stress
       22383       49599           5  N Atime before
       22383       49599  stress
       22383       49600           3  N Atime before
       22383       49600  stress
       22386       49608           4  N Atime before
       22386       49608  stress
       22388       49616           3  N Atime before
       22388       49616           5  N Atime before
       22390       49622           4  N Atime before
       22390       49622  stress
       22391       49624           1  N Atime before
       22394       49627          12  N Atime before
       22394       49627          14  N Atime before
       22399       49635           1  N Atime before
       22400       49636           5  N Atime before
       22404       49644           5  N Atime before
       22404       49644           6  N Atime before
       22404       49645           1  N Atime before
       22409       49656           3  N Atime before
       22412       49664           2  N Atime before
       22415       49668           5  N Atime before
       22418       49674           7  N Atime before
       22418       49675           6  N Atime before
       22418       49675          11  N Atime before
       22418       49676           5  N Atime before
       22418       49677           5  N Atime before
       22427       49695           4  N Atime before
       22432       49704           1  N Atime before
       22432       49704  stress
       22434       49707           2  N Atime before
       22434       49707  stress
       22444       49734  stress
       22447       49739  stress
       22448       49743          10  N Atime before
       22448       49743          11  N Atime before
       22448       49743  stress
       22449       49745           6  N Atime before
       22450       49746           4  N Atime before
       22450       49746           6  N Atime before
       22456       49766           3  N Atime before
       22456       49766           4  N Atime before
       22456       49766  stress
       22456       49767           7  N Atime before
       22456       49767  stress
       22456       49768           3  N Atime before
       22456       49768  stress
       22456       49769           3  N Atime before
       22456       49769  stress
       22459       49770           8  N Atime before
       22461       49772           7  N Atime before
       22461       49772  stress
       22467       49786           4  N Atime before
       22472       49796           2  N Atime before
       22480       49811           1  N Atime before
       22486       49820           6  N Atime before
       22486       49821           5  N Atime before
       22491       49829          10  N Atime before
       22491       49830          13  N Atime before
       22496       49838           6  N Atime before
       22499       49848           1  N Atime before
       22499       49848           2  N Atime before
       22500       49850           4  N Atime before
       22504       49860           3  N Atime before
       22515       49880           3  N Atime before
       22518       49887           1  N Atime before
       22525       49896           6  N Atime before
       22531       49907           5  N Atime before
       22538       49920           3  N Atime before
       22545       49934           4  N Atime before
       22554       49948           2  N Atime before
       22554       49948           3  N Atime before
       22554       49948           4  N Atime before
       22555       49953           3  N Atime before
       22559       49960           5  N Atime before
       22559       49960  stress
       22561       49966          11  N Atime before
       22561       49966          15  N Atime before
       22561       49966  stress
       22564       49977           6  N Atime before
       22564       75944           2  N Atime before
       22567       49983           7  N Atime before
       22567       49983  stress
       22569       49988           2  N Atime before
       22573       49995  stress
       22573       49996  stress
       22573       75945  stress
       22579       50006           2  N Atime before
       22579       50006           4  N Atime before
       22579       50006           7  N Atime before
       22579       50007           5  N Atime before
       22579       50008           2  N Atime before
       22579       50008  stress
       22583       50012           3  N Atime before
       22583       50012  stress
       22584       50013           5  N Atime before
       22584       50013  stress
       22584       50015           2  N Atime before
       22584       50017  stress
       22588       50022           3  N Atime before
       22588       50022           4  N Atime before
       22588       50022           5  N Atime before
       22588       50022  stress
       22589       50026           2  N Atime before
       22589       50026  stress
       22594       50040           8  N Atime before
       22602       50064           5  N Atime before
       22602       50064  stress
       22603       50067           1  N Atime before
       22615       50096           2  N Atime before
       22617       50100           1  N Atime before
       22617       50101           6  N Atime before
       22624       50117           8  N Atime before
       22626       50121           7  N Atime before
       22626       50121  stress
       22628       50125           6  N Atime before
       22628       50125  stress
       22628       50126           3  N Atime before
       22629       50127           3  N Atime before
       22629       50127           4  N Atime before
       22633       50138           5  N Atime before
       22636       50143           3  N Atime before
       22636       50143  stress
       22637       75952           1  N Atime before
       22637       75952  stress
       22637       50147           6  N Atime before
       22637       50147           8  N Atime before
       22637       50147           9  N Atime before
       22637       50147          10  N Atime before
       22637       50147  stress
       22637       50148           5  N Atime before
       22637       50148           6  N Atime before
       22637       50148  stress
       22640       50154           2  N Atime before
       22646       50168           7  N Atime before
       22646       50168  stress
       22647       50174           7  N Atime before
       22647       50175          11  N Atime before
       22651       50187           3  N Atime before
       22658       50203           6  N Atime before
       22658       75953           2  N Atime before
       22658       50204           7  N Atime before
       22658       50204  stress
       22658       50205           5  N Atime before
       22658       50205  stress
       22666       50217           2  N Atime before
       22670       50223           5  N Atime before
       22670       50224           5  N Atime before
       22670       50224           7  N Atime before
       22670       50224  stress
       22672       50227           2  N Atime before
       22676       50237           1  N Atime before
       22676       50237           4  N Atime before
       22681       50247          10  N Atime before
       22711       50320           4  N Atime before
       22711       50320  stress
       22715       50329           2  N Atime before
       22716       50333           9  N Atime before
       22716       50333          11  N Atime before
       22723       50348          10  N Atime before
       22724       50350           6  N Atime before
       22731       50363           7  N Atime before
       22734       50369           5  N Atime before
       22734       50369  stress
       22735       50370           6  N Atime before
       22735       50371           6  N Atime before
       22735       50371  stress
       22741       50386           3  N Atime before
       22741       50386  stress
       22741       50387           5  N Atime before
       22741       50387  stress
       22741       50388           9  N Atime before
       22741       50388  stress
       22741       50389           3  N Atime before
       22741       50389  stress
       22743       50393           2  N Atime before
       22750       50403           2  N Atime before
       22750       50403           4  N Atime before
       22753       50410           2  N Atime before
       22754       50412  stress
       22769       50434           3  N Atime before
       22773       50440           7  N Atime before
       22773       50440  stress
       22773       50441           4  N Atime before
       22773       50441  stress
       22773       50443           3  N Atime before
       22773       50443  stress
       22774       50444           1  N Atime before
       22774       50444           3  N Atime before
       22774       50444  stress
       22787       50467           7  N Atime before
       22797       50485           7  N Atime before
       22797       50485          10  N Atime before
       22797       50485          11  N Atime before
       22797       50485          12  N Atime before
       22797       50485  stress
       22797       50486           4  N Atime before
       22797       50486  stress
       22802       50494  stress
       22810       50511           3  N Atime before
       22810       50511  stress
       22812       50514           7  N Atime before
       22815       50525  stress
       22823       50539  stress
       22824       50547           4  N Atime before
       22824       50547  stress
       22829       50556           3  N Atime before
       22829       50557  stress
       22838       50584           8  N Atime before
       22840       50590  stress
       22840       50591  stress
       22846       50602           2  N Atime before
       22863       50631           7  N Atime before
       22865       50636          13  N Atime before
       22867       50641  stress
       22868       50644           6  N Atime before
       22876       50662           1  N Atime before
       22879       50669           3  N Atime before
       22879       50669  stress
       22879       50670           2  N Atime before
       22880       50672          12  N Atime before
       22882       50681           2  N Atime before
       22882       50681  stress
       22887       50687           6  N Atime before
       22896       50708           7  N Atime before
       22896       50708           8  N Atime before
       22896       50708  stress
       22897       50712          11  N Atime before
       22897       50713           8  N Atime before
       22897       50713  stress
       22901       50721           7  N Atime before
       22901       50722           5  N Atime before
       22903       50723           6  N Atime before
       22903       50724           6  N Atime before
       22903       50724           8  N Atime before
       22903       50724           9  N Atime before
       22903       50724  stress
       22904       50725           5  N Atime before
       22904       50725           6  N Atime before
       22904       50725  stress
       22904       50726           3  N Atime before
       22904       50726           4  N Atime before
       22904       50726           5  N Atime before
       22904       50726           6  N Atime before
       22904       50726           9  N Atime before
       22904       50726          10  N Atime before
       22904       50726  stress
       22905       50727           4  N Atime before
       22905       50727          10  N Atime before
       22909       50736           5  N Atime before
       22909       50738           3  N Atime before
       22910       50739  stress
       22914       50747           3  N Atime before
       22914       50747           4  N Atime before
       22915       50750           2  N Atime before
       22915       50750           3  N Atime before
       22915       50750  stress
       22916       50751           2  N Atime before
       22918       50753           6  N Atime before
       22918       50753          10  N Atime before
       22925       50766           6  N Atime before
       22925       50766  stress
       22927       50768           7  N Atime before
       22927       50769           6  N Atime before
       22927       50769           8  N Atime before
       22928       50772           9  N Atime before
       22928       50772          10  N Atime before
       22929       50775           5  N Atime before
       22929       50775  stress
       22929       50776           7  N Atime before
       22929       50776           8  N Atime before
       22931       50778           2  N Atime before
       22936       50792           4  N Atime before
       22937       50793           1  N Atime before
       22937       50794          11  N Atime before
       22938       50798           5  N Atime before
       22938       50798  stress
       22949       50824           8  N Atime before
       22950       50829           5  N Atime before
       22950       50830           6  N Atime before
       22950       50831           5  N Atime before
       22950       50832           5  N Atime before
       22950       50833           7  N Atime before
       22958       50847           6  N Atime before
       22958       50848           6  N Atime before
       22958       50848  stress
       22963       50856           8  N Atime before
       22970       50868           3  N Atime before
       22971       50872           2  N Atime before
       22971       50872  stress
       22979       50888           8  N Atime before
       22979       50888  stress
       22982       50897           2  N Atime before
       22982       50897           4  N Atime before
       22985       50903           5  N Atime before
       22985       50903  stress
       22988       50907           4  N Atime before
       22988       50907  stress
       22988       50908           7  N Atime before
       22996       50922  stress
       22998       50926           3  N Atime before
       23000       50934           8  N Atime before
       23007       50953  stress
       23014       50962           3  N Atime before
       23014       50962           6  N Atime before
       23026       50987           1  N Atime before
       23026       50987  stress
       23031       50999           9  N Atime before
       23031       50999          12  N Atime before
       23031       50999          13  N Atime before
       23031       50999          15  N Atime before
       23033       51005           3  N Atime before
       23037       51015           5  N Atime before
       23044       51028           7  N Atime before
       23044       51028  stress
       23049       51041          14  N Atime before
       23053       51053           2  N Atime before
       23053       51053  stress
       23056       51062           5  N Atime before
       23056       51062           7  N Atime before
       23056       51062  stress
       23059       51068           1  N Atime before
       23059       51068  stress
       23060       51071           3  N Atime before
       23060       51071  stress
       23061       75971  stress
       23061       75972  stress
       23068       51090           3  N Atime before
       23068       51090           5  N Atime before
       23075       51110           2  N Atime before
       23078       51116           8  N Atime before
       23078       51116  stress
       23078       51117           2  N Atime before
       23080       51121           4  N Atime before
       23080       51121  stress
       23081       75973           3  N Atime before
       23081       75974           3  N Atime before
       23083       51125           4  N Atime before
       23083       51125  stress
       23086       51131           6  N Atime before
       23086       51132           9  N Atime before
       23086       51132  stress
       23086       51133           6  N Atime before
       23086       51133  stress
       23086       51134           9  N Atime before
       23086       51134  stress
       23089       51138           4  N Atime before
       23089       51138  stress
       23090       51141           1  N Atime before
       23105       51168           5  N Atime before
       23106       51169           3  N Atime before
       23106       51169  stress
       23106       51170           5  N Atime before
       23106       51170  stress
       23109       51175           1  N Atime before
       23111       51177           8  N Atime before
       23111       51177  stress
       23117       51195           2  N Atime before
       23120       51204          10  N Atime before
       23120       51204          11  N Atime before
       23124       51211           4  N Atime before
       23126       51216           5  N Atime before
       23126       51217           4  N Atime before
       23140       51251           5  N Atime before
       23140       51251           6  N Atime before
       23140       51251  stress
       23140       51252           5  N Atime before
       23140       51252  stress
       23155       51278           4  N Atime before
       23155       51280           2  N Atime before
       23155       51280          10  N Atime before
       23155       51280  stress
       23156       51281           5  N Atime before
       23156       51281  stress
       23160       51289           8  N Atime before
       23163       51293           7  N Atime before
       23164       51296           3  N Atime before
       23165       51298           9  N Atime before
       23165       51299           9  N Atime before
       23174       51316           3  N Atime before
       23178       51327           8  N Atime before
       23178       51327           9  N Atime before
       23178       51327  stress
       23184       51340           5  N Atime before
       23191       51350           9  N Atime before
       23195       51360           2  N Atime before
       23195       51360           5  N Atime before
       23195       51360           6  N Atime before
       23195       51360  stress
       23197       51362           3  N Atime before
       23200       75981           1  N Atime before
       23200       51370           5  N Atime before
       23203       51376  stress
       23210       51390           4  N Atime before
       23210       51390  stress
       23214       51399  stress
       23218       51405           4  N Atime before
       23218       51406           4  N Atime before
       23229       51424           2  N Atime before
       23230       51426           8  N Atime before
       23230       51426  stress
       23244       51449           2  N Atime before
       23246       51454           2  N Atime before
       23246       51455           4  N Atime before
       23246       51455           6  N Atime before
       23252       51466           2  N Atime before
       23256       51474           7  N Atime before
       23256       51475          11  N Atime before
       23259       51481           3  N Atime before
       23259       51481           5  N Atime before
       23271       51505           1  N Atime before
       23271       51505  stress
       23272       51507           3  N Atime before
       23285       51536           6  N Atime before
       23291       51557           2  N Atime before
       23298       51573           7  N Atime before
       23298       51573  stress
       23299       51576           1  N Atime before
       23317       51614           1  N Atime before
       23317       51614           2  N Atime before
       23317       51614           4  N Atime before
       23317       51614  stress
       23327       51634           5  N Atime before
       23327       51634  stress
       23327       51636           4  N Atime before
       23327       51636           5  N Atime before
       23327       51636  stress
       23335       51651           5  N Atime before
       23335       51651           7  N Atime before
       23335       51651           8  N Atime before
       23335       51651  stress
       23342       51663           2  N Atime before
       23342       51663          11  N Atime before
       23343       51665           2  N Atime before
       23343       51665           5  N Atime before
       23343       51665  stress
       23348       51680           6  N Atime before
       23348       51680          13  N Atime before
       23355       75991           2  N Atime before
       23355       51694          16  N Atime before
       23355       51695           5  N Atime before
       23356       51698           6  N Atime before
       23368       51718          12  N Atime before
       23368       51718  stress
       23368       51719          11  N Atime before
       23368       51719          12  N Atime before
       23368       51719  stress
       23375       51727           9  N Atime before
       23375       51727  stress
       23375       51728           6  N Atime before
       23375       51728  stress
       23376       51729           3  N Atime before
       23377       51731          10  N Atime before
       23377       51731  stress
       23379       51735           5  N Atime before
       23379       51735           7  N Atime before
       23379       51735  stress
       23393       51758           7  N Atime before
       23393       51758  stress
       23393       75992           3  N Atime before
       23393       75992  stress
       23395       51760           1  N Atime before
       23395       51760           2  N Atime before
       23395       51760  stress
       23398       51765           6  N Atime before
       23398       51765  stress
       23399       51766          14  N Atime before
       23407       51788           7  N Atime before
       23425       51821           1  N Atime before
       23426       51822           6  N Atime before
       23429       51829           4  N Atime before
       23430       51832           2  N Atime before
       23446       51866          13  N Atime before
       23450       51873           6  N Atime before
       23450       51873           8  N Atime before
       23451       51876           2  N Atime before
       23454       51879           2  N Atime before
       23454       51879  stress
       23457       51884           4  N Atime before
       23457       51884  stress
       23459       51888           3  N Atime before
       23459       51889           4  N Atime before
       23462       51894           8  N Atime before
       23462       51894           9  N Atime before
       23462       51894  stress
       23467       51907           5  N Atime before
       23470       51911           4  N Atime before
       23471       51914           1  N Atime before
       23475       51926           1  N Atime before
       23481       51935           5  N Atime before
       23486       51947           5  N Atime before
       23487       51949           6  N Atime before
       23495       51966  stress
       23495       51967           4  N Atime before
       23499       51975           6  N Atime before
       23499       51975           8  N Atime before
       23499       51975  stress
       23502       51981           2  N Atime before
       23503       51983           3  N Atime before
       23507       51990           2  N Atime before
       23511       51995           3  N Atime before
       23516       52011           5  N Atime before
       23526       52033           2  N Atime before
       23529       52037           4  N Atime before
       23533       52043           1  N Atime before
       23533       52044           5  N Atime before
       23533       52044           6  N Atime before
       23541       52057           5  N Atime before
       23541       52057           6  N Atime before
       23543       52061           1  N Atime before
       23544       52064           6  N Atime before
       23544       52064           8  N Atime before
       23547       52069           4  N Atime before
       23547       52070           7  N Atime before
       23547       52070           9  N Atime before
       23547       52070          10  N Atime before
       23547       52070  stress
       23547       52071           6  N Atime before
       23547       52071           7  N Atime before
       23547       52071  stress
       23564       52105           2  N Atime before
       23564       52105           4  N Atime before
       23564       52105           9  N Atime before
       23564       52105          10  N Atime before
       23564       52105  stress
       23564       52106           6  N Atime before
       23564       52108           7  N Atime before
       23564       52108           8  N Atime before
       23564       52108  stress
       23570       52119          13  N Atime before
       23572       52124  stress
       23573       52125           3  N Atime before
       23573       52126           4  N Atime before
       23574       52129           6  N Atime before
       23574       52129  stress
       23592       52159          14  N Atime before
       23596       52170           6  N Atime before
       23596       52171           5  N Atime before
       23603       52184           2  N Atime before
       23605       52190           1  N Atime before
       23608       52199           5  N Atime before
       23615       52219           4  N Atime before
       23615       52219           5  N Atime before
       23615       52219  stress
       23617       52221           6  N Atime before
       23626       52231           8  N Atime before
       23627       52234           3  N Atime before
       23634       52251  stress
       23642       52265           2  N Atime before
       23649       52282           6  N Atime before
       23649       52282           7  N Atime before
       23649       52282           8  N Atime before
       23649       52282  stress
       23650       52283  stress
       23652       52287           1  N Atime before
       23657       52298           2  N Atime before
       23657       52298  stress
       23662       52312           2  N Atime before
       23672       52335           8  N Atime before
       23675       52344           3  N Atime before
       23683       52367           7  N Atime before
       23687       52373           2  N Atime before
       23687       52373           3  N Atime before
       23688       52374           4  N Atime before
       23691       52382           9  N Atime before
       23693       52388           6  N Atime before
       23700       52403           5  N Atime before
       23701       52408           5  N Atime before
       23701       52408  stress
       23702       52409           2  N Atime before
       23702       52409           3  N Atime before
       23702       52409           4  N Atime before
       23702       52409  stress
       23705       52414           4  N Atime before
       23708       52422  stress
       23710       52427           4  N Atime before
       23710       52427  stress
       23714       52435  stress
       23727       76004           3  N Atime before
       23727       76005           3  N Atime before
       23728       52472           7  N Atime before
       23731       52481           3  N Atime before
       23731       52481  stress
       23734       52488           1  N Atime before
       23738       52504           4  N Atime before
       23745       52518           5  N Atime before
       23750       52528           2  N Atime before
       23750       52528           3  N Atime before
       23756       52546           9  N Atime before
       23756       52547           6  N Atime before
       23756       52547           7  N Atime before
       23756       52547  stress
       23760       52559  stress
       23768       52581           1  N Atime before
       23768       52581           6  N Atime before
       23768       52582           8  N Atime before
       23781       52607           6  N Atime before
       23781       52607           8  N Atime before
       23781       52607           9  N Atime before
       23781       52607          10  N Atime before
       23781       52607  stress
       23782       52610           2  N Atime before
       23782       52610  stress
       23782       52611           5  N Atime before
       23785       52621           5  N Atime before
       23791       52633           7  N Atime before
       23791       52633  stress
       23793       52639           9  N Atime before
       23793       52640           5  N Atime before
       23793       52641           5  N Atime before
       23807       52674           6  N Atime before
       23816       52696           2  N Atime before
       23816       52697           4  N Atime before
       23816       52697           5  N Atime before
       23816       52697           6  N Atime before
       23816       52697  stress
       23821       52704           5  N Atime before
       23821       52704  stress
       23822       52708  stress
       23829       52720          11  N Atime before
       23839       52740           3  N Atime before
       23852       52762           1  N Atime before
       23855       52769           5  N Atime before
       23855       52769           7  N Atime before
       23855       52769  stress
       23857       52775           2  N Atime before
       23859       52782           1  N Atime before
       23859       52782  stress
       23863       52792           9  N Atime before
       23881       52822           5  N Atime before
       23881       52822  stress
       23885       52832           6  N Atime before
       23885       52832           7  N Atime before
       23885       52832  stress
       23888       52839           7  N Atime before
       23888       52839  stress
       23888       52840           5  N Atime before
       23888       52840  stress
       23889       52841           7  N Atime before
       23891       52846           1  N Atime before
       23892       52850           2  N Atime before
       23892       52850  stress
       23905       52879           2  N Atime before
       23905       52879           4  N Atime before
       23908       52884           4  N Atime before
       23909       52886           1  N Atime before
       23910       52891          11  N Atime before
       23910       52891  stress
       23920       52911           4  N Atime before
       23923       52916           3  N Atime before
       23924       52917           6  N Atime before
       23933       52934           9  N Atime before
       23938       52944  stress
       23948       52967           2  N Atime before
       23948       52968           4  N Atime before
       23948       52968  stress
       23953       52975           2  N Atime before
       23964       52996           2  N Atime before
       23964       52996  stress
       23970       53010           2  N Atime before
       23970       53010           3  N Atime before
       23970       53010  stress
       23972       53013           5  N Atime before
       23972       53013  stress
       23973       53016           5  N Atime before
       23984       53034           3  N Atime before
       23984       53034           4  N Atime before
       23985       53037           1  N Atime before
       23990       53057           3  N Atime before
       23993       53066           6  N Atime before
       23993       53066  stress
       23997       53079           5  N Atime before
       23999       53084           3  N Atime before
       23999       53084  stress
       24002       53088           5  N Atime before
       24002       53088           6  N Atime before
       24002       53088  stress
       24002       53089           7  N Atime before
       24002       53089          12  N Atime before
       24002       53089          13  N Atime before
       24002       53089  stress
       24002       53090           7  N Atime before
       24002       53090           8  N Atime before
       24002       53090  stress
       24004       53092           5  N Atime before
       24004       53093           3  N Atime before
       24004       53094           5  N Atime before
       24004       53096           9  N Atime before
       24009       53110           4  N Atime before
       24011       53112           1  N Atime before
       24011       53112  stress
       24016       53125           7  N Atime before
       24018       53132           5  N Atime before
       24019       53135           6  N Atime before
       24019       53135  stress
       24019       53136           5  N Atime before
       24019       53136  stress
       24019       53137          10  N Atime before
       24019       53137  stress
       24019       53138           7  N Atime before
       24019       53138  stress
       24027       53160           4  N Atime before
       24027       53160  stress
       24034       53170           3  N Atime before
       24034       53170           4  N Atime before
       24034       53170  stress
       24035       53171          13  N Atime before
       24036       53175           3  N Atime before
       24036       53175           6  N Atime before
       24042       53195           8  N Atime before
       24044       53201           5  N Atime before
       24050       53219           7  N Atime before
       24050       53219  stress
       24050       53220          12  N Atime before
       24050       53220  stress
       24050       53221           4  N Atime before
       24050       53221  stress
       24050       76019           3  N Atime before
       24050       76019  stress
       24053       53229           2  N Atime before
       24053       53230           3  N Atime before
       24053       53230           5  N Atime before
       24053       53230  stress
       24056       53236          10  N Atime before
       24063       53241           2  N Atime before
       24069       53257           8  N Atime before
       24069       53257           9  N Atime before
       24069       53258           6  N Atime before
       24069       53258           7  N Atime before
       24073       53266           7  N Atime before
       24073       53266           8  N Atime before
       24073       53266           9  N Atime before
       24073       53266          10  N Atime before
       24073       53266  stress
       24073       76022           3  N Atime before
       24073       76022           4  N Atime before
       24073       76022  stress
       24073       53267           5  N Atime before
       24073       53267           6  N Atime before
       24073       53267  stress
       24073       76023           3  N Atime before
       24073       76023           4  N Atime before
       24073       76023  stress
       24073       53268           5  N Atime before
       24073       53268           6  N Atime before
       24073       53268  stress
       24077       53275           6  N Atime before
       24079       53279  stress
       24080       53282           2  N Atime before
       24084       53289           6  N Atime before
       24084       53289  stress
       24085       53292           3  N Atime before
       24091       53312           3  N Atime before
       24094       53316           2  N Atime before
       24099       53330           1  N Atime before
       24099       53330           3  N Atime before
       24099       53330           5  N Atime before
       24099       53330           6  N Atime before
       24099       53330  stress
       24100       53336           2  N Atime before
       24100       53336  stress
       24109       53355           7  N Atime before
       24113       53364           3  N Atime before
       24113       53364           4  N Atime before
       24113       53364  stress
       24126       53399           3  N Atime before
       24128       53406           5  N Atime before
       24130       53411           8  N Atime before
       24135       53421           7  N Atime before
       24135       53421           9  N Atime before
       24135       53421  stress
       24139       53432           4  N Atime before
       24139       53432           5  N Atime before
       24149       53453           1  N Atime before
       24149       53453           4  N Atime before
       24151       53457           5  N Atime before
       24151       53457           6  N Atime before
       24151       53457  stress
