,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
4,12,8,3,20,6824138,382.0,386.3,386.3,0.2007,382.0,17.69999999999999,2034509.0,0.0,0,1,43.0,[ 3.3  4.3  3.5  4.2  3.2],6824138,6824138,0,4,2034509.0_4_0.0
6,8,4,4,21,6824138,403.99999999999994,409.3999999999999,409.4,0.2007,404.0,1.6000000000000227,2034509.0,0.0,0,1,44.0,[ 3.5  5.4  3.8  4.3  3.5],6824138,6824138,0,4,2034509.0_4_0.0
8,4,12,6,23,6824138,412.9,419.99999999999994,429.0,0.2007,422.0,4.0,2034509.0,0.0,0,1,70.0,[ 7.1  7.1  7.   7.5  6.7],6824138,6824138,0,4,2034509.0_4_0.0
9,12,11,23,5,0,419.99999999999994,423.0999999999999,411.0,0.01,433.0,0.0,2034509.0,0.0,0,0,0.0,[ 4.   3.2  3.1  3.4  6.4],6824138,6824136,0,5,2034509.0_5_0.0
10,11,8,5,22,6824136,423.0999999999999,425.39999999999986,413.4,0.2007,411.0,8.600000000000023,2034509.0,0.0,0,1,24.0,[ 2.   2.4  2.3  2.4  2. ],6824136,6824136,0,6,2034509.0_6_0.0
12,8,12,7,24,6824136,433.0,436.6,436.6,0.2007,433.0,87.39999999999998,2034509.0,0.0,0,1,36.0,[ 4.9  5.3  3.6  5.4  2.8],6824136,6824136,0,6,2034509.0_6_0.0
13,12,12,24,8,0,436.6,524.0,524.0,0.01,524.0,0.0,2034509.0,0.0,0,0,0.0,[ 4.4  5.6  5.   7.5  4.3],6824136,6824138,0,7,2034509.0_7_0.0
14,12,5,8,25,6824138,524.0,529.0,529.0,0.2007,524.0,69.0,2034509.0,0.0,0,1,50.0,[ 4.5  6.   5.   6.   4.7],6824138,6824138,0,8,2034509.0_8_0.0
16,5,1,9,26,6824138,598.0,600.2,600.2,0.2007,598.0,10.799999999999955,2034509.0,0.0,0,1,22.0,[ 1.9  5.2  2.2  3.7  1.9],6824138,6824138,0,8,2034509.0_8_0.0
18,1,5,10,27,6824138,611.0,612.8,612.8,0.2007,611.0,134.20000000000005,2034509.0,0.0,0,1,18.0,[ 1.6  2.4  1.8  2.   1.6],6824138,6824138,0,8,2034509.0_8_0.0
19,5,12,27,11,0,612.8,780.0000000000001,747.0,0.01,747.0,0.0,2034509.0,0.0,0,0,0.0,[ 4.1  4.3  4.6  4.5  4. ],6824138,6824136,0,9,2034509.0_9_0.0
20,12,5,11,28,6824136,780.0000000000001,785.9999999999648,754.6,0.2007,747.0,36.39999999999998,2034509.0,0.0,0,1,76.0,[ 4.5  6.   7.6  6.   4.7],6824136,6824136,0,10,2034509.0_10_0.0
22,5,12,12,29,6824136,790.9999999999999,795.8999999999999,795.9,0.2007,791.0,72.10000000000002,2034509.0,0.0,0,1,49.0,[ 4.1  4.3  4.9  4.9  4. ],6824136,6824136,0,10,2034509.0_10_0.0
23,12,18,29,13,0,795.8999999999999,868.0000000000001,868.0,0.01,868.0,0.0,2034509.0,0.0,0,0,0.0,[ 4.3  4.5  5.4  5.2  3.6],6824136,6824137,0,11,2034509.0_11_0.0
24,18,16,13,30,6824137,868.0000000000001,870.8,870.8,0.2007,868.0,22.200000000000045,2034509.0,0.0,0,1,28.0,[ 4.2  3.6  3.2  2.8  3.1],6824137,6824137,0,12,2034509.0_12_0.0
26,16,5,14,15,6824137,903.4000000000001,910.6,911.0,0.2007,893.0,0.0,2034509.0,0.0,1,1,52.0,[ 8.   7.9  6.3  5.   4.5],6824137,6824138,0,12,2034509.0_12_0.0
27,5,3,15,31,6824138,910.6,911.2,898.2,0.2007,911.0,12.799999999999955,2034509.0,0.0,0,1,72.0,[ 0.5  2.7  5.2  0.6  0.5],6824138,6824137,0,13,2034509.0_13_0.0
29,3,10,16,32,6824137,912.1000000000001,918.2,918.2,0.2007,916.0,0.0,2034509.0,0.0,0,1,68.0,[ 9.5  8.1  6.3  6.1  5.9],6824137,6824138,0,14,2034509.0_14_0.0
30,10,12,32,33,6824137,918.2,922.3000000000002,922.8,0.2007,916.0,22.200000000000045,2034509.0,0.0,0,0,0.0,[ 2.5  1.9  2.   2.5  1.9],6824138,6824137,0,14,2034509.0_14_0.0
31,12,10,33,17,0,922.3000000000002,944.9999999999999,945.0,0.01,945.0,0.0,2034509.0,0.0,0,0,0.0,[ 2.4  2.2  5.7  5.5  8.6],6824137,6824138,0,15,2034509.0_15_0.0
32,10,12,17,34,6824138,944.9999999999999,947.4999999999999,947.5,0.2007,945.0,492.5,2034509.0,0.0,0,1,22.0,[ 2.5  1.9  2.   2.5  1.9],6824138,6824138,0,16,2034509.0_16_0.0
0,13,9,1,17,4206013,6.999999999999943,12.5,12.5,0.1712,7.0,91.5,1312563.0,0.0,0,1,55.0,[ 5.5  2.7  2.8  2.6  3.1],4206013,4206013,0,0,1312563.0_0_0.0
2,9,13,2,18,4206013,104.00000000000007,107.10000000000008,107.1,0.1712,104.0,30.900000000000006,1312563.0,0.0,0,1,31.0,[ 3.1  6.5  7.8  7.6  7.1],4206013,4206013,0,0,1312563.0_0_0.0
